JUN24WSG100005.spu,JUN24WSG100004.spu,JUN24WSG100003.spu,
Wavelength,JUN24WSG100006.spu,JUN24WSG100007.spu,JUN24WSG100008.spu,JUN24WSG100009.spu,JUN24WSG100010.spu,JUN24WSG100011.spu,JUN24WSG100012.spu,JUN24WSG100013.spu,JUN24WSG100014.spu,JUN24WSG100015.spu,JUN24WSG100016.spu,JUN24WSG100017.spu,JUN24WSG100018.spu,JUN24WSG100019.spu,JUN24WSG100020.spu,JUN24WSG100021.spu,JUN24WSG100022.spu,JUN24WSG100023.spu,JUN24WSG100024.spu,JUN24WSG100025.spu
 884 , 0.204417 , 0.219072 , 0.226507 , 0.180803 , 0.207916 , 0.279032 , 0.340085 , 0.284613 , 0.257909 , 0.28752 , 0.319309 , 0.324799 , 0.327251 , 0.285825 , 0.307254 , 0.287497 , 0.264349 , 0.272951 , 0.190815 , 0.300707 
 885 , 0.204852 , 0.219297 , 0.227226 , 0.180888 , 0.208341 , 0.279634 , 0.340639 , 0.28505 , 0.258429 , 0.287928 , 0.31948 , 0.325482 , 0.328104 , 0.286429 , 0.307994 , 0.287752 , 0.264694 , 0.27345 , 0.191314 , 0.301056 
 886 , 0.2053 , 0.219529 , 0.227972 , 0.180972 , 0.208779 , 0.280249 , 0.341209 , 0.285499 , 0.258966 , 0.288343 , 0.319657 , 0.326192 , 0.328985 , 0.287052 , 0.308758 , 0.288018 , 0.265043 , 0.273966 , 0.191819 , 0.301413 
 887 , 0.205787 , 0.219803 , 0.228318 , 0.181484 , 0.209161 , 0.280551 , 0.341753 , 0.285921 , 0.25937 , 0.288968 , 0.320158 , 0.326649 , 0.329438 , 0.287721 , 0.309154 , 0.288203 , 0.265051 , 0.274215 , 0.192166 , 0.301927 
 888 , 0.206253 , 0.220054 , 0.228499 , 0.181967 , 0.20951 , 0.28064 , 0.342039 , 0.286186 , 0.25957 , 0.289604 , 0.320635 , 0.326907 , 0.329634 , 0.288157 , 0.309256 , 0.288272 , 0.265001 , 0.274443 , 0.192453 , 0.302413 
 889 , 0.206739 , 0.220306 , 0.22867 , 0.182452 , 0.209869 , 0.280704 , 0.342297 , 0.286439 , 0.259755 , 0.290263 , 0.321123 , 0.327153 , 0.329804 , 0.28857 , 0.309328 , 0.288328 , 0.264959 , 0.274685 , 0.192744 , 0.302912 
 890 , 0.206964 , 0.220575 , 0.228857 , 0.182791 , 0.210006 , 0.280629 , 0.342308 , 0.286537 , 0.260048 , 0.290815 , 0.321564 , 0.327444 , 0.330079 , 0.288789 , 0.309434 , 0.288487 , 0.265033 , 0.274888 , 0.193046 , 0.303183 
 891 , 0.206915 , 0.220994 , 0.229109 , 0.183054 , 0.209964 , 0.280486 , 0.34231 , 0.286724 , 0.26056 , 0.291429 , 0.321976 , 0.327894 , 0.330534 , 0.289003 , 0.309641 , 0.288858 , 0.26523 , 0.275029 , 0.193349 , 0.303146 
 892 , 0.206845 , 0.22155 , 0.229433 , 0.183387 , 0.20994 , 0.280397 , 0.342521 , 0.287136 , 0.261184 , 0.292199 , 0.322426 , 0.328458 , 0.331069 , 0.28939 , 0.309911 , 0.289332 , 0.26543 , 0.275165 , 0.193659 , 0.303026 
 893 , 0.206774 , 0.222073 , 0.229728 , 0.183673 , 0.209961 , 0.280392 , 0.342829 , 0.287469 , 0.261713 , 0.292943 , 0.322828 , 0.329015 , 0.331618 , 0.289791 , 0.310178 , 0.289767 , 0.265614 , 0.275287 , 0.193983 , 0.302867 
 894 , 0.206744 , 0.222306 , 0.229905 , 0.183729 , 0.210114 , 0.280733 , 0.343465 , 0.287343 , 0.261772 , 0.293387 , 0.322978 , 0.32946 , 0.332174 , 0.290152 , 0.310335 , 0.289994 , 0.265656 , 0.275356 , 0.194294 , 0.302636 
 895 , 0.206761 , 0.222362 , 0.230122 , 0.183804 , 0.210233 , 0.28095 , 0.344088 , 0.286853 , 0.261852 , 0.293711 , 0.323233 , 0.32995 , 0.332925 , 0.290396 , 0.310384 , 0.29025 , 0.265653 , 0.275427 , 0.194614 , 0.302601 
 896 , 0.206779 , 0.222416 , 0.230354 , 0.183879 , 0.210362 , 0.281174 , 0.344746 , 0.286334 , 0.261938 , 0.294055 , 0.323504 , 0.330475 , 0.333724 , 0.290654 , 0.31043 , 0.290514 , 0.265649 , 0.275505 , 0.194954 , 0.302568 
 897 , 0.207206 , 0.222713 , 0.230887 , 0.184205 , 0.210733 , 0.281247 , 0.345253 , 0.286504 , 0.262144 , 0.294737 , 0.32396 , 0.331037 , 0.334412 , 0.290734 , 0.310755 , 0.29074 , 0.265804 , 0.275907 , 0.195186 , 0.302905 
 898 , 0.207813 , 0.223156 , 0.231493 , 0.18458 , 0.211292 , 0.281577 , 0.345585 , 0.286954 , 0.262179 , 0.295675 , 0.324505 , 0.331452 , 0.335071 , 0.290957 , 0.311216 , 0.291021 , 0.266095 , 0.276341 , 0.19553 , 0.303437 
 899 , 0.208462 , 0.223635 , 0.232128 , 0.18497 , 0.211892 , 0.281953 , 0.345923 , 0.287442 , 0.262206 , 0.296671 , 0.325086 , 0.33187 , 0.335761 , 0.291199 , 0.311704 , 0.291321 , 0.266412 , 0.276796 , 0.195896 , 0.304004 
 900 , 0.208908 , 0.223916 , 0.232664 , 0.18521 , 0.212619 , 0.28241 , 0.346344 , 0.287971 , 0.262546 , 0.297488 , 0.325502 , 0.332331 , 0.33635 , 0.291712 , 0.312158 , 0.291607 , 0.266652 , 0.277326 , 0.196262 , 0.304509 
 901 , 0.209113 , 0.224026 , 0.233012 , 0.185312 , 0.21335 , 0.282842 , 0.346789 , 0.288455 , 0.263209 , 0.298109 , 0.325717 , 0.332869 , 0.336747 , 0.292379 , 0.312714 , 0.291764 , 0.266803 , 0.277983 , 0.19662 , 0.304848 
 902 , 0.209272 , 0.224118 , 0.233292 , 0.185409 , 0.214043 , 0.283232 , 0.347228 , 0.288903 , 0.263959 , 0.298711 , 0.325875 , 0.333457 , 0.337066 , 0.29304 , 0.313371 , 0.291843 , 0.26694 , 0.278712 , 0.196989 , 0.30512 
 903 , 0.209469 , 0.224224 , 0.233478 , 0.185622 , 0.214546 , 0.283566 , 0.347532 , 0.289249 , 0.264629 , 0.299369 , 0.326222 , 0.333975 , 0.33736 , 0.293594 , 0.313886 , 0.291971 , 0.267043 , 0.27921 , 0.197342 , 0.305429 
 904 , 0.209773 , 0.224396 , 0.233448 , 0.186098 , 0.214529 , 0.283691 , 0.347468 , 0.289448 , 0.264999 , 0.300054 , 0.327035 , 0.334318 , 0.337671 , 0.293814 , 0.313874 , 0.292219 , 0.267089 , 0.27904 , 0.197572 , 0.305776 
 905 , 0.210126 , 0.224666 , 0.233453 , 0.186497 , 0.214441 , 0.283705 , 0.347379 , 0.289901 , 0.265229 , 0.300557 , 0.327825 , 0.33472 , 0.338202 , 0.294 , 0.313559 , 0.292538 , 0.267226 , 0.278779 , 0.197665 , 0.306001 
 906 , 0.2105 , 0.224951 , 0.233455 , 0.186904 , 0.21435 , 0.283717 , 0.347288 , 0.290363 , 0.265468 , 0.301075 , 0.328643 , 0.335132 , 0.338761 , 0.294196 , 0.313237 , 0.292868 , 0.267373 , 0.278504 , 0.197761 , 0.306235 
 907 , 0.210674 , 0.225298 , 0.233844 , 0.186845 , 0.213923 , 0.283578 , 0.347359 , 0.290846 , 0.265548 , 0.301037 , 0.328763 , 0.335856 , 0.339852 , 0.294195 , 0.313421 , 0.293104 , 0.267735 , 0.278783 , 0.197783 , 0.306281 
 908 , 0.210711 , 0.225627 , 0.234355 , 0.187014 , 0.213711 , 0.283728 , 0.347709 , 0.291166 , 0.265875 , 0.301459 , 0.329301 , 0.336453 , 0.340849 , 0.294255 , 0.313848 , 0.293396 , 0.267808 , 0.278982 , 0.197896 , 0.306392 
 909 , 0.210741 , 0.225968 , 0.23489 , 0.187193 , 0.213493 , 0.28388 , 0.348079 , 0.291493 , 0.266222 , 0.3019 , 0.329866 , 0.337065 , 0.341879 , 0.294322 , 0.314288 , 0.293696 , 0.267881 , 0.279182 , 0.19802 , 0.306516 
 910 , 0.21096 , 0.226401 , 0.235324 , 0.187225 , 0.214129 , 0.284501 , 0.348653 , 0.291503 , 0.266335 , 0.302127 , 0.330306 , 0.337383 , 0.342741 , 0.294671 , 0.314446 , 0.293896 , 0.267948 , 0.27944 , 0.198333 , 0.306664 
 911 , 0.211562 , 0.226273 , 0.235603 , 0.187154 , 0.215034 , 0.285222 , 0.349283 , 0.291376 , 0.266177 , 0.30191 , 0.330262 , 0.337743 , 0.343414 , 0.29532 , 0.314434 , 0.294057 , 0.268067 , 0.279783 , 0.198823 , 0.307012 
 912 , 0.212315 , 0.225846 , 0.235844 , 0.187069 , 0.215912 , 0.285894 , 0.349905 , 0.291248 , 0.265927 , 0.301538 , 0.330008 , 0.33819 , 0.344039 , 0.296061 , 0.314393 , 0.294216 , 0.268214 , 0.280162 , 0.199361 , 0.307462 
 913 , 0.213188 , 0.225556 , 0.236268 , 0.187302 , 0.216738 , 0.286472 , 0.350525 , 0.29152 , 0.266041 , 0.301553 , 0.33003 , 0.338709 , 0.344547 , 0.296882 , 0.31456 , 0.294529 , 0.268359 , 0.280605 , 0.199868 , 0.308135 
 914 , 0.214055 , 0.226063 , 0.236999 , 0.188034 , 0.217501 , 0.286857 , 0.350929 , 0.29236 , 0.266791 , 0.302473 , 0.330707 , 0.339257 , 0.344835 , 0.297654 , 0.315142 , 0.295036 , 0.268506 , 0.281226 , 0.200251 , 0.309036 
 915 , 0.214608 , 0.227583 , 0.237744 , 0.188709 , 0.218333 , 0.287215 , 0.350991 , 0.29303 , 0.267607 , 0.303829 , 0.331754 , 0.339692 , 0.345118 , 0.298171 , 0.315853 , 0.295467 , 0.268704 , 0.282016 , 0.200559 , 0.309708 
 916 , 0.215116 , 0.229069 , 0.238459 , 0.189378 , 0.219139 , 0.287563 , 0.351057 , 0.293691 , 0.268406 , 0.305174 , 0.332778 , 0.340185 , 0.345435 , 0.298662 , 0.31654 , 0.295883 , 0.268906 , 0.282802 , 0.200889 , 0.310337 
 917 , 0.215027 , 0.229726 , 0.238673 , 0.189935 , 0.21955 , 0.287697 , 0.351164 , 0.294178 , 0.26897 , 0.306069 , 0.333311 , 0.341226 , 0.346023 , 0.298789 , 0.316747 , 0.296049 , 0.269122 , 0.283361 , 0.201557 , 0.310405 
 918 , 0.215196 , 0.229589 , 0.238934 , 0.190646 , 0.219836 , 0.287957 , 0.35163 , 0.295265 , 0.269694 , 0.306384 , 0.333326 , 0.342268 , 0.34678 , 0.298988 , 0.316872 , 0.295901 , 0.269431 , 0.283667 , 0.202308 , 0.310796 
 919 , 0.215364 , 0.229456 , 0.239194 , 0.191364 , 0.220122 , 0.288229 , 0.352099 , 0.296377 , 0.270431 , 0.306706 , 0.333342 , 0.343319 , 0.347551 , 0.299195 , 0.316999 , 0.295758 , 0.269747 , 0.28398 , 0.203077 , 0.311195 
 920 , 0.215243 , 0.229698 , 0.23935 , 0.191739 , 0.220211 , 0.288523 , 0.352227 , 0.296862 , 0.270673 , 0.306715 , 0.333253 , 0.343603 , 0.347974 , 0.298914 , 0.316651 , 0.295661 , 0.269934 , 0.283945 , 0.20345 , 0.311293 
 921 , 0.214858 , 0.230173 , 0.239668 , 0.19198 , 0.220256 , 0.288707 , 0.352543 , 0.296876 , 0.270906 , 0.306834 , 0.333613 , 0.343643 , 0.348358 , 0.298421 , 0.316157 , 0.296293 , 0.270145 , 0.283843 , 0.20368 , 0.311044 
 922 , 0.21439 , 0.230702 , 0.240068 , 0.19222 , 0.220312 , 0.288858 , 0.352977 , 0.296793 , 0.271198 , 0.307023 , 0.33415 , 0.343676 , 0.348782 , 0.297884 , 0.315632 , 0.297199 , 0.270382 , 0.283746 , 0.203904 , 0.310687 
 923 , 0.213956 , 0.23105 , 0.24052 , 0.192154 , 0.220094 , 0.288777 , 0.353362 , 0.296648 , 0.271545 , 0.306897 , 0.334391 , 0.343795 , 0.349155 , 0.297445 , 0.315179 , 0.297747 , 0.270664 , 0.283707 , 0.203858 , 0.310344 
 924 , 0.213668 , 0.231121 , 0.240828 , 0.191753 , 0.219716 , 0.288506 , 0.353484 , 0.296326 , 0.271819 , 0.306351 , 0.333953 , 0.344163 , 0.349347 , 0.297251 , 0.314759 , 0.297545 , 0.270765 , 0.283707 , 0.203464 , 0.310114 
 925 , 0.21352 , 0.231094 , 0.240888 , 0.191341 , 0.21952 , 0.288304 , 0.353331 , 0.295833 , 0.271903 , 0.3057 , 0.333031 , 0.344753 , 0.349371 , 0.297239 , 0.314272 , 0.296901 , 0.270546 , 0.283668 , 0.20299 , 0.309992 
 926 , 0.213346 , 0.230936 , 0.240734 , 0.190881 , 0.219368 , 0.288033 , 0.353164 , 0.29524 , 0.271831 , 0.30505 , 0.332087 , 0.345198 , 0.349258 , 0.297208 , 0.313608 , 0.296147 , 0.270091 , 0.283505 , 0.202505 , 0.309795 
 927 , 0.213091 , 0.230067 , 0.239495 , 0.190328 , 0.219441 , 0.287402 , 0.352992 , 0.294354 , 0.270902 , 0.304597 , 0.331453 , 0.344548 , 0.348429 , 0.296961 , 0.312163 , 0.295106 , 0.268564 , 0.282712 , 0.202195 , 0.309242 
 928 , 0.212529 , 0.228928 , 0.238217 , 0.189446 , 0.219017 , 0.286327 , 0.352694 , 0.293589 , 0.269632 , 0.303797 , 0.331045 , 0.343122 , 0.347672 , 0.296069 , 0.310178 , 0.293961 , 0.267209 , 0.281721 , 0.201937 , 0.308378 
 929 , 0.211882 , 0.227597 , 0.236725 , 0.18841 , 0.218526 , 0.285071 , 0.352357 , 0.292689 , 0.268155 , 0.302872 , 0.330573 , 0.341458 , 0.346787 , 0.295034 , 0.307866 , 0.292619 , 0.26562 , 0.280558 , 0.201628 , 0.307367 
 930 , 0.211559 , 0.226194 , 0.235575 , 0.187448 , 0.217483 , 0.283533 , 0.351124 , 0.292702 , 0.266644 , 0.302158 , 0.33037 , 0.339971 , 0.345663 , 0.293491 , 0.305283 , 0.292351 , 0.264615 , 0.279319 , 0.200963 , 0.306423 
 931 , 0.21145 , 0.225189 , 0.234359 , 0.186814 , 0.216439 , 0.282324 , 0.349866 , 0.293157 , 0.265359 , 0.301976 , 0.330195 , 0.338875 , 0.34411 , 0.292228 , 0.302892 , 0.292304 , 0.263896 , 0.278295 , 0.200265 , 0.305798 
 932 , 0.211369 , 0.224137 , 0.23294 , 0.186161 , 0.215259 , 0.28102 , 0.348441 , 0.293756 , 0.263945 , 0.301889 , 0.329983 , 0.337712 , 0.34224 , 0.29087 , 0.300197 , 0.292266 , 0.263118 , 0.277174 , 0.199473 , 0.305148 
 933 , 0.210489 , 0.223401 , 0.231856 , 0.185458 , 0.213635 , 0.280325 , 0.347126 , 0.293527 , 0.263711 , 0.301475 , 0.329128 , 0.337367 , 0.341162 , 0.289565 , 0.298224 , 0.292093 , 0.262648 , 0.276462 , 0.19921 , 0.304121 
 934 , 0.208798 , 0.222686 , 0.231547 , 0.184407 , 0.211723 , 0.279754 , 0.346185 , 0.292031 , 0.264648 , 0.300813 , 0.327833 , 0.33793 , 0.341207 , 0.28827 , 0.296755 , 0.291795 , 0.26208 , 0.275938 , 0.199192 , 0.3024 
 935 , 0.206839 , 0.221594 , 0.23165 , 0.182927 , 0.209709 , 0.278647 , 0.345378 , 0.289888 , 0.265739 , 0.300126 , 0.326531 , 0.338696 , 0.341615 , 0.286775 , 0.294898 , 0.291475 , 0.261052 , 0.275145 , 0.198899 , 0.300157 
 936 , 0.205053 , 0.220901 , 0.231894 , 0.1816 , 0.208193 , 0.277742 , 0.344917 , 0.28772 , 0.266429 , 0.299395 , 0.325433 , 0.339222 , 0.34197 , 0.285437 , 0.293053 , 0.291108 , 0.259918 , 0.274354 , 0.19824 , 0.298078 
 937 , 0.204174 , 0.22155 , 0.2323 , 0.181094 , 0.208497 , 0.27772 , 0.34554 , 0.286127 , 0.265707 , 0.298574 , 0.325021 , 0.339019 , 0.342056 , 0.284887 , 0.29166 , 0.290714 , 0.258876 , 0.27382 , 0.196749 , 0.297112 
 938 , 0.203315 , 0.222469 , 0.23189 , 0.181017 , 0.209022 , 0.278384 , 0.346119 , 0.285237 , 0.264491 , 0.297168 , 0.324132 , 0.339025 , 0.34187 , 0.284497 , 0.290274 , 0.290591 , 0.258396 , 0.273647 , 0.195628 , 0.297009 
 939 , 0.202428 , 0.22342 , 0.231464 , 0.180937 , 0.209567 , 0.27907 , 0.346714 , 0.284321 , 0.263241 , 0.295722 , 0.323218 , 0.339023 , 0.341675 , 0.284091 , 0.288848 , 0.29046 , 0.257901 , 0.273466 , 0.194467 , 0.296898 
 940 , 0.202685 , 0.223223 , 0.232474 , 0.180961 , 0.209755 , 0.278496 , 0.347583 , 0.285227 , 0.263175 , 0.295783 , 0.323759 , 0.338682 , 0.341378 , 0.284192 , 0.28749 , 0.290215 , 0.258216 , 0.273988 , 0.193779 , 0.298373 
 941 , 0.203587 , 0.223265 , 0.234059 , 0.180757 , 0.210186 , 0.278267 , 0.348839 , 0.28616 , 0.263746 , 0.297183 , 0.326137 , 0.337869 , 0.341526 , 0.28486 , 0.287432 , 0.290093 , 0.258771 , 0.275419 , 0.193825 , 0.299849 
 942 , 0.204578 , 0.223331 , 0.235738 , 0.180529 , 0.210649 , 0.278064 , 0.350162 , 0.287108 , 0.264394 , 0.298751 , 0.328753 , 0.336998 , 0.341717 , 0.285592 , 0.287508 , 0.289976 , 0.259357 , 0.276976 , 0.19394 , 0.301354 
 943 , 0.205007 , 0.222898 , 0.236035 , 0.180194 , 0.211422 , 0.278079 , 0.351469 , 0.287952 , 0.264812 , 0.29954 , 0.329961 , 0.33696 , 0.342038 , 0.286256 , 0.286933 , 0.289672 , 0.259446 , 0.27749 , 0.194774 , 0.301678 
 944 , 0.204561 , 0.221932 , 0.23531 , 0.179828 , 0.211816 , 0.277708 , 0.352083 , 0.288402 , 0.264696 , 0.298731 , 0.329609 , 0.337165 , 0.341737 , 0.286125 , 0.28481 , 0.289205 , 0.259034 , 0.276629 , 0.195247 , 0.301202 
 945 , 0.203708 , 0.220755 , 0.234331 , 0.179477 , 0.211854 , 0.277002 , 0.352226 , 0.288618 , 0.264282 , 0.297101 , 0.328656 , 0.337268 , 0.340964 , 0.285478 , 0.281824 , 0.288683 , 0.258444 , 0.275172 , 0.195238 , 0.300565 
 946 , 0.20311 , 0.220144 , 0.23355 , 0.179561 , 0.211621 , 0.276666 , 0.351258 , 0.288522 , 0.263819 , 0.295879 , 0.328098 , 0.337623 , 0.340367 , 0.284246 , 0.278804 , 0.289029 , 0.258294 , 0.27418 , 0.195152 , 0.29992 
 947 , 0.203082 , 0.220588 , 0.233253 , 0.180408 , 0.211078 , 0.277065 , 0.348789 , 0.288194 , 0.263583 , 0.296008 , 0.328022 , 0.33857 , 0.340341 , 0.282251 , 0.27615 , 0.290763 , 0.258843 , 0.274108 , 0.194963 , 0.299199 
 948 , 0.203394 , 0.221309 , 0.23326 , 0.181373 , 0.210851 , 0.277759 , 0.347061 , 0.288528 , 0.264032 , 0.297627 , 0.327522 , 0.339979 , 0.340926 , 0.280718 , 0.274336 , 0.292375 , 0.259274 , 0.274318 , 0.194836 , 0.298321 
 949 , 0.203625 , 0.222032 , 0.23332 , 0.182194 , 0.210657 , 0.278445 , 0.345532 , 0.288848 , 0.264517 , 0.299075 , 0.326895 , 0.341336 , 0.341554 , 0.279353 , 0.272604 , 0.293847 , 0.259684 , 0.274584 , 0.194737 , 0.297477 
 950 , 0.202947 , 0.222813 , 0.233984 , 0.181334 , 0.210866 , 0.279033 , 0.346599 , 0.288922 , 0.265334 , 0.298347 , 0.324816 , 0.341931 , 0.342689 , 0.280091 , 0.272013 , 0.293643 , 0.259754 , 0.275452 , 0.194874 , 0.29703 
 951 , 0.202504 , 0.223353 , 0.234493 , 0.180171 , 0.210894 , 0.279259 , 0.346852 , 0.288326 , 0.265245 , 0.296133 , 0.324378 , 0.341783 , 0.343596 , 0.281202 , 0.271092 , 0.293107 , 0.259145 , 0.275767 , 0.195532 , 0.297441 
 952 , 0.202053 , 0.223894 , 0.234997 , 0.179015 , 0.210921 , 0.279475 , 0.347097 , 0.287724 , 0.265146 , 0.293922 , 0.323947 , 0.341631 , 0.344503 , 0.282317 , 0.270164 , 0.292566 , 0.258536 , 0.276073 , 0.196192 , 0.297861 
 953 , 0.202911 , 0.224348 , 0.235939 , 0.179388 , 0.211903 , 0.280152 , 0.348213 , 0.28768 , 0.265073 , 0.292955 , 0.325271 , 0.340768 , 0.344496 , 0.282899 , 0.269331 , 0.291573 , 0.257046 , 0.2756 , 0.196472 , 0.299336 
 954 , 0.203971 , 0.224441 , 0.236884 , 0.180502 , 0.213197 , 0.281188 , 0.349713 , 0.287833 , 0.264746 , 0.292649 , 0.326373 , 0.340069 , 0.344285 , 0.282893 , 0.268256 , 0.290538 , 0.255913 , 0.275695 , 0.196632 , 0.300987 
 955 , 0.204944 , 0.22438 , 0.237756 , 0.181745 , 0.214503 , 0.282323 , 0.351262 , 0.288007 , 0.264301 , 0.292477 , 0.32715 , 0.339536 , 0.344094 , 0.282694 , 0.267081 , 0.28955 , 0.255054 , 0.276139 , 0.196793 , 0.302584 
 956 , 0.206299 , 0.224539 , 0.238517 , 0.183514 , 0.21546 , 0.283247 , 0.352086 , 0.289145 , 0.264654 , 0.293261 , 0.32833 , 0.34019 , 0.343865 , 0.282759 , 0.266018 , 0.289686 , 0.255016 , 0.277008 , 0.197702 , 0.304245 
 957 , 0.208124 , 0.225302 , 0.239235 , 0.18567 , 0.2161 , 0.284107 , 0.352226 , 0.291232 , 0.266143 , 0.295105 , 0.330189 , 0.341962 , 0.343875 , 0.283251 , 0.265292 , 0.291144 , 0.255943 , 0.278256 , 0.199262 , 0.305569 
 958 , 0.210067 , 0.226693 , 0.240058 , 0.187569 , 0.216788 , 0.285214 , 0.352433 , 0.293247 , 0.268153 , 0.297066 , 0.332471 , 0.343564 , 0.344335 , 0.283984 , 0.26494 , 0.29287 , 0.257048 , 0.279382 , 0.200622 , 0.306235 
 959 , 0.211623 , 0.227844 , 0.240524 , 0.189198 , 0.217356 , 0.286383 , 0.352688 , 0.294703 , 0.270003 , 0.298609 , 0.334345 , 0.345028 , 0.345087 , 0.284621 , 0.264576 , 0.294326 , 0.258124 , 0.280432 , 0.201878 , 0.306428 
 960 , 0.211639 , 0.227991 , 0.239569 , 0.189827 , 0.217452 , 0.287775 , 0.353107 , 0.293998 , 0.2713 , 0.298514 , 0.334585 , 0.346058 , 0.347043 , 0.284878 , 0.264097 , 0.294755 , 0.259094 , 0.281148 , 0.202789 , 0.304737 
 961 , 0.210905 , 0.227132 , 0.238458 , 0.190008 , 0.217056 , 0.287618 , 0.352939 , 0.293416 , 0.272207 , 0.297535 , 0.333796 , 0.346947 , 0.348256 , 0.284683 , 0.263158 , 0.294988 , 0.259508 , 0.280417 , 0.203259 , 0.30331 
 962 , 0.210206 , 0.226312 , 0.237386 , 0.190184 , 0.216677 , 0.28747 , 0.352773 , 0.292854 , 0.273078 , 0.2966 , 0.333038 , 0.347799 , 0.349414 , 0.284499 , 0.262263 , 0.295208 , 0.259903 , 0.279719 , 0.203706 , 0.301943 
 963 , 0.210493 , 0.227185 , 0.239263 , 0.190224 , 0.217235 , 0.286731 , 0.35353 , 0.293444 , 0.272947 , 0.296335 , 0.3322 , 0.348476 , 0.350346 , 0.284656 , 0.262716 , 0.296534 , 0.261033 , 0.279854 , 0.203416 , 0.302714 
 964 , 0.211343 , 0.228711 , 0.241824 , 0.190923 , 0.218387 , 0.287066 , 0.355041 , 0.29428 , 0.273138 , 0.297009 , 0.331674 , 0.348866 , 0.351067 , 0.28517 , 0.263652 , 0.298042 , 0.26205 , 0.281073 , 0.20369 , 0.30424 
 965 , 0.212284 , 0.230312 , 0.244401 , 0.191787 , 0.219629 , 0.287695 , 0.356673 , 0.295121 , 0.273448 , 0.297897 , 0.331254 , 0.34917 , 0.351716 , 0.28576 , 0.264646 , 0.29952 , 0.262981 , 0.282527 , 0.204129 , 0.305858 
 966 , 0.212899 , 0.231779 , 0.246337 , 0.192266 , 0.221063 , 0.288745 , 0.358085 , 0.296235 , 0.274382 , 0.298964 , 0.331361 , 0.349501 , 0.35223 , 0.286774 , 0.265549 , 0.300053 , 0.263027 , 0.283719 , 0.205143 , 0.307341 
 967 , 0.213359 , 0.233011 , 0.247641 , 0.192272 , 0.22261 , 0.289916 , 0.359306 , 0.297457 , 0.275459 , 0.299923 , 0.332185 , 0.35024 , 0.352688 , 0.288057 , 0.266422 , 0.299876 , 0.262705 , 0.284823 , 0.20639 , 0.308412 
 968 , 0.213879 , 0.234057 , 0.248657 , 0.19203 , 0.224117 , 0.290893 , 0.360444 , 0.298578 , 0.276216 , 0.300607 , 0.333422 , 0.351393 , 0.353171 , 0.289312 , 0.267332 , 0.299569 , 0.262619 , 0.285977 , 0.207459 , 0.309109 
 969 , 0.214436 , 0.234687 , 0.249198 , 0.192159 , 0.225434 , 0.291696 , 0.36131 , 0.299509 , 0.276753 , 0.301195 , 0.334835 , 0.352387 , 0.35352 , 0.290299 , 0.267812 , 0.299384 , 0.262601 , 0.286839 , 0.208422 , 0.309608 
 970 , 0.215021 , 0.234352 , 0.248647 , 0.193139 , 0.226341 , 0.292084 , 0.361481 , 0.300022 , 0.276807 , 0.301471 , 0.336503 , 0.35284 , 0.353634 , 0.290593 , 0.267263 , 0.299441 , 0.26276 , 0.286885 , 0.209185 , 0.309748 
 971 , 0.215203 , 0.233752 , 0.247987 , 0.194071 , 0.227043 , 0.292211 , 0.361094 , 0.300529 , 0.276844 , 0.301225 , 0.337064 , 0.35214 , 0.353889 , 0.290287 , 0.266402 , 0.299501 , 0.26299 , 0.286082 , 0.210067 , 0.310173 
 972 , 0.215383 , 0.233159 , 0.247329 , 0.194998 , 0.227735 , 0.29234 , 0.360696 , 0.301044 , 0.276883 , 0.300977 , 0.337604 , 0.351448 , 0.354154 , 0.289966 , 0.265552 , 0.299564 , 0.263239 , 0.285291 , 0.210956 , 0.310587 
 973 , 0.215392 , 0.233223 , 0.247123 , 0.19556 , 0.22734 , 0.292185 , 0.359626 , 0.301385 , 0.277102 , 0.300597 , 0.336786 , 0.351317 , 0.355162 , 0.288886 , 0.265518 , 0.300663 , 0.264711 , 0.28555 , 0.211711 , 0.310313 
 974 , 0.215752 , 0.234083 , 0.247591 , 0.196348 , 0.226743 , 0.29232 , 0.359461 , 0.301891 , 0.278065 , 0.301206 , 0.336909 , 0.353165 , 0.356495 , 0.288171 , 0.265582 , 0.302286 , 0.266091 , 0.286909 , 0.211937 , 0.309637 
 975 , 0.216159 , 0.235076 , 0.248172 , 0.197182 , 0.226109 , 0.292505 , 0.359423 , 0.302436 , 0.27916 , 0.301975 , 0.337177 , 0.355354 , 0.357895 , 0.287509 , 0.26567 , 0.304019 , 0.267465 , 0.288455 , 0.212079 , 0.308893 
 976 , 0.215844 , 0.235777 , 0.248795 , 0.197019 , 0.226019 , 0.292549 , 0.360398 , 0.302361 , 0.28013 , 0.301944 , 0.337126 , 0.357083 , 0.359043 , 0.287806 , 0.265581 , 0.304412 , 0.267541 , 0.289712 , 0.211549 , 0.308235 
 977 , 0.214873 , 0.235843 , 0.249025 , 0.196473 , 0.226142 , 0.292371 , 0.361394 , 0.30168 , 0.280354 , 0.301083 , 0.336351 , 0.357448 , 0.359493 , 0.28848 , 0.26535 , 0.303834 , 0.266726 , 0.28982 , 0.21097 , 0.308087 
 978 , 0.213633 , 0.23552 , 0.248946 , 0.195935 , 0.226247 , 0.292064 , 0.362081 , 0.300735 , 0.280046 , 0.299845 , 0.335121 , 0.356924 , 0.359494 , 0.289145 , 0.265068 , 0.302932 , 0.265651 , 0.289139 , 0.210558 , 0.3083 
