DHT_00010.spu,DHT_00009.spu,DHT_00008.spu,DHT_00007.spu,DHT_00006.spu,DHT_00005.spu,DHT_00004.spu,DHT_00003.spu,DHT_00002.spu,DHT_00001.spu,
Wavelength,DHT_00120.spu,DHT_00119.spu,DHT_00118.spu,DHT_00117.spu,DHT_00116.spu,DHT_00115.spu,DHT_00114.spu,DHT_00113.spu,DHT_00112.spu,DHT_00111.spu,DHT_00110.spu,DHT_00109.spu,DHT_00108.spu,DHT_00107.spu,DHT_00106.spu,DHT_00105.spu,DHT_00104.spu,DHT_00103.spu,DHT_00102.spu,DHT_00101.spu,DHT_00100.spu,DHT_00099.spu,DHT_00098.spu,DHT_00097.spu,DHT_00096.spu,DHT_00095.spu,DHT_00094.spu,DHT_00093.spu,DHT_00092.spu,DHT_00091.spu,DHT_00090.spu,DHT_00089.spu,DHT_00088.spu,DHT_00087.spu,DHT_00086.spu,DHT_00085.spu,DHT_00084.spu,DHT_00083.spu,DHT_00082.spu,DHT_00081.spu,DHT_00080.spu,DHT_00079.spu,DHT_00078.spu,DHT_00077.spu,DHT_00076.spu,DHT_00075.spu,DHT_00074.spu,DHT_00073.spu,DHT_00072.spu,DHT_00071.spu,DHT_00070.spu,DHT_00069.spu,DHT_00068.spu,DHT_00067.spu,DHT_00066.spu,DHT_00065.spu,DHT_00064.spu,DHT_00063.spu,DHT_00062.spu,DHT_00061.spu,DHT_00060.spu,DHT_00059.spu,DHT_00058.spu,DHT_00057.spu,DHT_00056.spu,DHT_00055.spu,DHT_00054.spu,DHT_00053.spu,DHT_00052.spu,DHT_00051.spu,DHT_00050.spu,DHT_00049.spu,DHT_00048.spu,DHT_00047.spu,DHT_00046.spu,DHT_00045.spu,DHT_00044.spu,DHT_00043.spu,DHT_00042.spu,DHT_00041.spu,DHT_00040.spu,DHT_00039.spu,DHT_00038.spu,DHT_00037.spu,DHT_00036.spu,DHT_00035.spu,DHT_00034.spu,DHT_00033.spu,DHT_00032.spu,DHT_00031.spu,DHT_00030.spu,DHT_00029.spu,DHT_00028.spu,DHT_00027.spu,DHT_00026.spu,DHT_00025.spu,DHT_00024.spu,DHT_00023.spu,DHT_00022.spu,DHT_00021.spu,DHT_00020.spu,DHT_00019.spu,DHT_00018.spu,DHT_00017.spu,DHT_00016.spu,DHT_00015.spu,DHT_00014.spu,DHT_00013.spu,DHT_00012.spu,DHT_00011.spu
 796 , 0.241015 , 0.121977 , 0.151859 , 0.148257 , 0.165097 , 0.146827 , 0.145912 , 0.205842 , 0.163315 , 0.17828 , 0.273695 , 0.240577 , 0.254534 , 0.301523 , 0.271976 , 0.200317 , 0.213758 , 0.252791 , 0.242171 , 0.24729 , 0.152086 , 0.192338 , 0.269936 , 0.214891 , 0.167012 , 0.270968 , 0.302281 , 0.300124 , 0.318003 , 0.274609 , 0.269374 , 0.231981 , 0.266951 , 0.298381 , 0.206866 , 0.24196 , 0.277485 , 0.301921 , 0.302343 , 0.201778 , 0.270311 , 0.295701 , 0.305102 , 0.305227 , 0.279431 , 0.296162 , 0.306336 , 0.267514 , 0.283713 , 0.282885 , 0.275852 , 0.317464 , 0.259988 , 0.270249 , 0.290356 , 0.289762 , 0.284073 , 0.313721 , 0.252963 , 0.266998 , 0.269507 , 0.20088 , 0.249204 , 0.237076 , 0.219494 , 0.302156 , 0.24064 , 0.259762 , 0.18711 , 0.23978 , 0.239335 , 0.198379 , 0.209882 , 0.209366 , 0.155485 , 0.273328 , 0.296685 , 0.219517 , 0.377745 , 0.285995 , 0.201481 , 0.134183 , 0.102925 , 0.119953 , 0.118874 , 0.222674 , 0.231434 , 0.247774 , 0.155415 , 0.213242 , 0.300163 , 0.278704 , 0.288636 , 0.344354 , 0.319566 , 0.280533 , 0.279642 , 0.277118 , 0.259301 , 0.235748 , 0.201559 , 0.200075 , 0.186235 , 0.222291 , 0.183078 , 0.373502 , 0.275266 , 0.239811 , 0.347925 , 0.24282 
 797 , 0.241524 , 0.122305 , 0.152279 , 0.148679 , 0.16551 , 0.147258 , 0.146336 , 0.206379 , 0.163698 , 0.178748 , 0.274069 , 0.241071 , 0.25495 , 0.301911 , 0.272475 , 0.200733 , 0.214221 , 0.253193 , 0.242563 , 0.247718 , 0.152365 , 0.192688 , 0.270414 , 0.215166 , 0.167251 , 0.271585 , 0.302958 , 0.300779 , 0.318547 , 0.275295 , 0.269875 , 0.232488 , 0.267438 , 0.29885 , 0.207488 , 0.242469 , 0.278005 , 0.302364 , 0.302872 , 0.202271 , 0.270906 , 0.296233 , 0.305566 , 0.305801 , 0.279934 , 0.296616 , 0.306832 , 0.268 , 0.284151 , 0.283417 , 0.276193 , 0.317883 , 0.260448 , 0.270648 , 0.290774 , 0.290251 , 0.284612 , 0.314173 , 0.253419 , 0.267602 , 0.269976 , 0.201201 , 0.249584 , 0.237604 , 0.219969 , 0.302544 , 0.240978 , 0.260151 , 0.187401 , 0.240189 , 0.239681 , 0.198765 , 0.210261 , 0.209738 , 0.155856 , 0.273827 , 0.29721 , 0.21982 , 0.378348 , 0.286541 , 0.202037 , 0.134582 , 0.103186 , 0.120274 , 0.119196 , 0.223226 , 0.231801 , 0.248186 , 0.155646 , 0.213526 , 0.300724 , 0.27927 , 0.289087 , 0.344984 , 0.320132 , 0.280949 , 0.280129 , 0.277529 , 0.259753 , 0.236034 , 0.201881 , 0.200475 , 0.186698 , 0.222663 , 0.18341 , 0.374037 , 0.275638 , 0.240111 , 0.348342 , 0.243055 
 798 , 0.242038 , 0.122658 , 0.152689 , 0.149106 , 0.165944 , 0.147693 , 0.146772 , 0.20695 , 0.164117 , 0.17923 , 0.274473 , 0.241586 , 0.255379 , 0.30231 , 0.27299 , 0.201165 , 0.214685 , 0.253623 , 0.242967 , 0.248119 , 0.152681 , 0.193047 , 0.270882 , 0.215474 , 0.167528 , 0.27217 , 0.30359 , 0.301404 , 0.319085 , 0.275987 , 0.27039 , 0.233007 , 0.267916 , 0.299367 , 0.208042 , 0.242952 , 0.278509 , 0.302809 , 0.303403 , 0.202765 , 0.271491 , 0.296775 , 0.306018 , 0.306353 , 0.280452 , 0.297009 , 0.307306 , 0.268454 , 0.284629 , 0.283926 , 0.276573 , 0.318367 , 0.26089 , 0.271062 , 0.291233 , 0.290749 , 0.285152 , 0.314651 , 0.253872 , 0.26822 , 0.270468 , 0.201555 , 0.250001 , 0.238104 , 0.22047 , 0.302942 , 0.241336 , 0.260594 , 0.187684 , 0.240618 , 0.240126 , 0.199229 , 0.210696 , 0.210158 , 0.156256 , 0.27434 , 0.297743 , 0.22015 , 0.378935 , 0.287103 , 0.202578 , 0.135008 , 0.103455 , 0.120605 , 0.119513 , 0.223795 , 0.232179 , 0.248588 , 0.155897 , 0.213772 , 0.301279 , 0.279828 , 0.2895 , 0.345572 , 0.320725 , 0.281436 , 0.280671 , 0.278001 , 0.260188 , 0.236394 , 0.20225 , 0.200931 , 0.187176 , 0.223046 , 0.183773 , 0.374525 , 0.276112 , 0.240485 , 0.348811 , 0.243279 
 799 , 0.24257 , 0.123033 , 0.153108 , 0.14955 , 0.16639 , 0.148153 , 0.147217 , 0.207539 , 0.164541 , 0.179742 , 0.274916 , 0.242125 , 0.255828 , 0.302736 , 0.273535 , 0.201593 , 0.215179 , 0.25408 , 0.243389 , 0.24854 , 0.153015 , 0.193407 , 0.271366 , 0.215795 , 0.167818 , 0.27277 , 0.304242 , 0.30205 , 0.319647 , 0.276727 , 0.270929 , 0.233557 , 0.268416 , 0.299935 , 0.208616 , 0.243467 , 0.279013 , 0.303267 , 0.303962 , 0.203286 , 0.272076 , 0.297336 , 0.306482 , 0.306904 , 0.280987 , 0.297422 , 0.307801 , 0.268915 , 0.285108 , 0.284429 , 0.276992 , 0.318898 , 0.261361 , 0.271514 , 0.291725 , 0.291281 , 0.285709 , 0.315152 , 0.254361 , 0.268853 , 0.270968 , 0.201905 , 0.250444 , 0.238637 , 0.220993 , 0.303368 , 0.241727 , 0.261072 , 0.187952 , 0.241033 , 0.240619 , 0.199735 , 0.21116 , 0.210622 , 0.15669 , 0.274877 , 0.298296 , 0.220493 , 0.37954 , 0.287667 , 0.203146 , 0.135433 , 0.103734 , 0.120949 , 0.119833 , 0.22438 , 0.232573 , 0.249 , 0.156144 , 0.214016 , 0.301847 , 0.280402 , 0.289899 , 0.346133 , 0.321364 , 0.281924 , 0.281206 , 0.278482 , 0.260628 , 0.236756 , 0.202654 , 0.201429 , 0.187655 , 0.223474 , 0.184144 , 0.375069 , 0.276625 , 0.240892 , 0.349348 , 0.24353 
 800 , 0.243115 , 0.123406 , 0.153527 , 0.150001 , 0.166843 , 0.148612 , 0.147676 , 0.208143 , 0.164979 , 0.180261 , 0.275365 , 0.24267 , 0.256283 , 0.303176 , 0.274101 , 0.202042 , 0.215678 , 0.254552 , 0.243825 , 0.248974 , 0.153355 , 0.193781 , 0.27187 , 0.216115 , 0.168107 , 0.273376 , 0.304916 , 0.302708 , 0.320222 , 0.277479 , 0.271488 , 0.23412 , 0.268921 , 0.300508 , 0.209196 , 0.243989 , 0.279531 , 0.30373 , 0.304534 , 0.203821 , 0.272674 , 0.29791 , 0.30696 , 0.307475 , 0.281536 , 0.29784 , 0.308309 , 0.269389 , 0.2856 , 0.284937 , 0.277417 , 0.319442 , 0.261846 , 0.271972 , 0.292223 , 0.291825 , 0.286279 , 0.315658 , 0.254864 , 0.269506 , 0.271488 , 0.20226 , 0.250901 , 0.239176 , 0.221522 , 0.303808 , 0.24214 , 0.261565 , 0.188234 , 0.241461 , 0.241126 , 0.200248 , 0.21163 , 0.211099 , 0.157139 , 0.275427 , 0.298862 , 0.220851 , 0.380158 , 0.288253 , 0.203719 , 0.135873 , 0.104013 , 0.1213 , 0.120169 , 0.224977 , 0.232981 , 0.249411 , 0.156405 , 0.214274 , 0.302435 , 0.28099 , 0.290296 , 0.346714 , 0.322024 , 0.282417 , 0.281762 , 0.278977 , 0.261066 , 0.237139 , 0.203064 , 0.201933 , 0.188148 , 0.223909 , 0.184521 , 0.375633 , 0.277144 , 0.241305 , 0.349905 , 0.243794 
 801 , 0.243591 , 0.123689 , 0.153871 , 0.150366 , 0.167206 , 0.148999 , 0.148039 , 0.20867 , 0.165309 , 0.180704 , 0.275741 , 0.243091 , 0.256676 , 0.303511 , 0.274577 , 0.202385 , 0.216157 , 0.254919 , 0.244184 , 0.24936 , 0.153629 , 0.194055 , 0.272282 , 0.216438 , 0.168283 , 0.273945 , 0.305525 , 0.303269 , 0.320726 , 0.27813 , 0.271954 , 0.234605 , 0.269362 , 0.300958 , 0.209692 , 0.244387 , 0.27998 , 0.304104 , 0.304994 , 0.204282 , 0.273133 , 0.298381 , 0.307336 , 0.307922 , 0.281971 , 0.298163 , 0.308757 , 0.269768 , 0.285953 , 0.285406 , 0.277739 , 0.319882 , 0.262219 , 0.272391 , 0.292643 , 0.292261 , 0.286741 , 0.316057 , 0.255302 , 0.269995 , 0.271876 , 0.202494 , 0.251234 , 0.239601 , 0.221981 , 0.30419 , 0.242474 , 0.261914 , 0.188457 , 0.241764 , 0.241506 , 0.200636 , 0.211972 , 0.211449 , 0.157494 , 0.275858 , 0.299342 , 0.221091 , 0.380677 , 0.28874 , 0.204219 , 0.13618 , 0.104202 , 0.121581 , 0.120449 , 0.225392 , 0.233317 , 0.249766 , 0.156572 , 0.214501 , 0.30291 , 0.281463 , 0.290668 , 0.347207 , 0.322537 , 0.282853 , 0.282252 , 0.279379 , 0.261422 , 0.237376 , 0.203361 , 0.202315 , 0.188543 , 0.22426 , 0.184756 , 0.376133 , 0.277583 , 0.241647 , 0.350346 , 0.244013 
 802 , 0.24402 , 0.123967 , 0.15423 , 0.150723 , 0.167565 , 0.149379 , 0.148395 , 0.20921 , 0.165628 , 0.181134 , 0.276088 , 0.243497 , 0.257081 , 0.303828 , 0.275033 , 0.202734 , 0.216624 , 0.255277 , 0.244551 , 0.249738 , 0.153894 , 0.194329 , 0.272697 , 0.216772 , 0.168456 , 0.274525 , 0.306117 , 0.30382 , 0.321209 , 0.278767 , 0.272416 , 0.235083 , 0.269823 , 0.301375 , 0.210195 , 0.244778 , 0.280423 , 0.304453 , 0.305437 , 0.204718 , 0.273572 , 0.298836 , 0.307679 , 0.308367 , 0.282384 , 0.2985 , 0.309179 , 0.270088 , 0.286251 , 0.285821 , 0.278072 , 0.32028 , 0.262604 , 0.272822 , 0.293047 , 0.292672 , 0.287212 , 0.316389 , 0.255691 , 0.270448 , 0.272197 , 0.202742 , 0.251519 , 0.239997 , 0.22242 , 0.304531 , 0.242809 , 0.262261 , 0.188704 , 0.242106 , 0.241872 , 0.201016 , 0.212296 , 0.211773 , 0.157839 , 0.276275 , 0.29982 , 0.221319 , 0.381189 , 0.289243 , 0.204703 , 0.136474 , 0.104382 , 0.12185 , 0.120725 , 0.225795 , 0.233638 , 0.250098 , 0.15673 , 0.214702 , 0.303297 , 0.281845 , 0.291071 , 0.347746 , 0.323029 , 0.283275 , 0.282744 , 0.279791 , 0.261769 , 0.237591 , 0.20364 , 0.202656 , 0.188938 , 0.224592 , 0.184978 , 0.376596 , 0.278033 , 0.241981 , 0.350738 , 0.244231 
 803 , 0.244453 , 0.124255 , 0.1546 , 0.15109 , 0.167927 , 0.149769 , 0.148761 , 0.209762 , 0.16595 , 0.181575 , 0.276447 , 0.243914 , 0.257499 , 0.30415 , 0.275509 , 0.203095 , 0.217102 , 0.255647 , 0.244938 , 0.25012 , 0.15417 , 0.194614 , 0.273117 , 0.217118 , 0.168639 , 0.275111 , 0.306729 , 0.304392 , 0.321698 , 0.279425 , 0.272883 , 0.235573 , 0.270295 , 0.301797 , 0.210701 , 0.245172 , 0.280887 , 0.304814 , 0.305893 , 0.205166 , 0.274032 , 0.299296 , 0.308035 , 0.308832 , 0.282802 , 0.29885 , 0.309614 , 0.27042 , 0.286562 , 0.286249 , 0.278417 , 0.32069 , 0.263002 , 0.273258 , 0.293464 , 0.293089 , 0.287688 , 0.316719 , 0.2561 , 0.270913 , 0.272531 , 0.203001 , 0.251809 , 0.240404 , 0.222879 , 0.304869 , 0.243148 , 0.262612 , 0.188962 , 0.24246 , 0.242249 , 0.201406 , 0.212631 , 0.2121 , 0.158195 , 0.276697 , 0.300312 , 0.22155 , 0.381715 , 0.289759 , 0.205205 , 0.136785 , 0.104565 , 0.122129 , 0.121011 , 0.226209 , 0.233971 , 0.250441 , 0.15689 , 0.214914 , 0.303689 , 0.282239 , 0.291487 , 0.348291 , 0.323543 , 0.283701 , 0.283248 , 0.280215 , 0.262127 , 0.237801 , 0.203931 , 0.203001 , 0.189345 , 0.224927 , 0.185202 , 0.377072 , 0.278495 , 0.242327 , 0.351144 , 0.244453 
 804 , 0.244917 , 0.124569 , 0.155007 , 0.151461 , 0.168296 , 0.150182 , 0.149155 , 0.210329 , 0.166319 , 0.182025 , 0.27683 , 0.244368 , 0.257932 , 0.304499 , 0.276007 , 0.203449 , 0.217562 , 0.256034 , 0.245349 , 0.250526 , 0.154458 , 0.194961 , 0.273551 , 0.217437 , 0.168853 , 0.275716 , 0.307355 , 0.304993 , 0.322229 , 0.280086 , 0.273386 , 0.236084 , 0.27079 , 0.302256 , 0.211247 , 0.245631 , 0.281365 , 0.305229 , 0.306398 , 0.205638 , 0.274532 , 0.299777 , 0.308429 , 0.309316 , 0.283255 , 0.299251 , 0.310053 , 0.27079 , 0.28688 , 0.28666 , 0.278807 , 0.321099 , 0.263416 , 0.273669 , 0.293893 , 0.29354 , 0.288198 , 0.317082 , 0.25652 , 0.271417 , 0.272924 , 0.203284 , 0.25215 , 0.240822 , 0.223344 , 0.305229 , 0.24349 , 0.262976 , 0.189258 , 0.242838 , 0.24265 , 0.201818 , 0.213012 , 0.212463 , 0.158576 , 0.277152 , 0.300804 , 0.22183 , 0.382281 , 0.290308 , 0.205724 , 0.13716 , 0.104792 , 0.122427 , 0.121337 , 0.226694 , 0.234342 , 0.250824 , 0.157094 , 0.215146 , 0.304083 , 0.282636 , 0.291916 , 0.348799 , 0.324064 , 0.284087 , 0.283679 , 0.280635 , 0.262466 , 0.238022 , 0.204234 , 0.203371 , 0.189776 , 0.225274 , 0.185477 , 0.377551 , 0.278956 , 0.242666 , 0.351561 , 0.244713 
 805 , 0.245431 , 0.124893 , 0.155427 , 0.151858 , 0.168642 , 0.150608 , 0.149578 , 0.210896 , 0.166731 , 0.182478 , 0.277199 , 0.244834 , 0.258355 , 0.304863 , 0.276515 , 0.203774 , 0.217987 , 0.256422 , 0.245777 , 0.25095 , 0.154751 , 0.195323 , 0.273984 , 0.217736 , 0.169098 , 0.276311 , 0.307984 , 0.305602 , 0.322771 , 0.280713 , 0.273905 , 0.236603 , 0.271272 , 0.302725 , 0.211801 , 0.2461 , 0.281837 , 0.305665 , 0.306899 , 0.206125 , 0.275077 , 0.300272 , 0.308841 , 0.3098 , 0.283724 , 0.299612 , 0.310453 , 0.271248 , 0.287254 , 0.287136 , 0.279227 , 0.321561 , 0.263811 , 0.274078 , 0.29436 , 0.293952 , 0.288692 , 0.317512 , 0.256917 , 0.271908 , 0.27341 , 0.203593 , 0.252538 , 0.241281 , 0.223797 , 0.305634 , 0.243828 , 0.263379 , 0.189576 , 0.24323 , 0.243073 , 0.202249 , 0.213444 , 0.212862 , 0.158988 , 0.277584 , 0.301223 , 0.222099 , 0.382808 , 0.290807 , 0.206235 , 0.137566 , 0.105051 , 0.122763 , 0.121686 , 0.227209 , 0.234716 , 0.251241 , 0.157306 , 0.215385 , 0.304533 , 0.283111 , 0.292379 , 0.349296 , 0.324619 , 0.284447 , 0.28407 , 0.281067 , 0.262774 , 0.238246 , 0.204568 , 0.203782 , 0.190229 , 0.225668 , 0.185803 , 0.37806 , 0.2794 , 0.242994 , 0.352 , 0.24496 
 806 , 0.245966 , 0.125238 , 0.155867 , 0.152262 , 0.168997 , 0.151049 , 0.150026 , 0.21148 , 0.167155 , 0.182937 , 0.277586 , 0.24532 , 0.258789 , 0.305239 , 0.277043 , 0.204104 , 0.218431 , 0.256821 , 0.24621 , 0.251381 , 0.15504 , 0.195689 , 0.27443 , 0.218045 , 0.169351 , 0.276925 , 0.308632 , 0.306223 , 0.323336 , 0.281357 , 0.274445 , 0.237134 , 0.271761 , 0.303201 , 0.21237 , 0.246572 , 0.282325 , 0.306113 , 0.307412 , 0.206631 , 0.275642 , 0.300792 , 0.30927 , 0.310301 , 0.284214 , 0.299973 , 0.310852 , 0.271738 , 0.287654 , 0.287646 , 0.279664 , 0.322045 , 0.26422 , 0.274501 , 0.294849 , 0.294376 , 0.289189 , 0.317968 , 0.257325 , 0.272407 , 0.27391 , 0.203907 , 0.25294 , 0.241754 , 0.224271 , 0.306066 , 0.244171 , 0.263803 , 0.189896 , 0.243636 , 0.24351 , 0.202703 , 0.213889 , 0.213275 , 0.159409 , 0.278019 , 0.301626 , 0.222367 , 0.383334 , 0.291299 , 0.206757 , 0.13799 , 0.105315 , 0.123105 , 0.122058 , 0.227751 , 0.235111 , 0.251673 , 0.157528 , 0.215644 , 0.305019 , 0.283624 , 0.292849 , 0.349809 , 0.325194 , 0.28482 , 0.284466 , 0.281506 , 0.263095 , 0.238488 , 0.204915 , 0.204222 , 0.190691 , 0.226074 , 0.186141 , 0.378595 , 0.279845 , 0.243329 , 0.352461 , 0.245218 
 807 , 0.246521 , 0.125587 , 0.156316 , 0.152643 , 0.169342 , 0.151505 , 0.150462 , 0.212055 , 0.167565 , 0.183403 , 0.277945 , 0.245825 , 0.259231 , 0.305609 , 0.277582 , 0.204456 , 0.218872 , 0.257225 , 0.246639 , 0.251805 , 0.155336 , 0.196051 , 0.27488 , 0.218335 , 0.169595 , 0.277526 , 0.309282 , 0.306834 , 0.323904 , 0.281997 , 0.274998 , 0.237673 , 0.272265 , 0.303682 , 0.21294 , 0.247066 , 0.282827 , 0.306581 , 0.307932 , 0.207134 , 0.276199 , 0.301304 , 0.309717 , 0.310799 , 0.284715 , 0.300332 , 0.311226 , 0.272234 , 0.288064 , 0.288135 , 0.280054 , 0.322514 , 0.264626 , 0.274904 , 0.295292 , 0.294795 , 0.289668 , 0.318391 , 0.257746 , 0.272913 , 0.274422 , 0.204242 , 0.253338 , 0.242247 , 0.224718 , 0.306478 , 0.244506 , 0.264208 , 0.190213 , 0.244032 , 0.243898 , 0.203113 , 0.214322 , 0.213659 , 0.159823 , 0.278419 , 0.302046 , 0.222632 , 0.383854 , 0.291785 , 0.207268 , 0.138384 , 0.105569 , 0.12343 , 0.122403 , 0.228289 , 0.235485 , 0.252114 , 0.157738 , 0.21587 , 0.305499 , 0.28413 , 0.29331 , 0.350297 , 0.325753 , 0.285157 , 0.284841 , 0.281926 , 0.26341 , 0.23874 , 0.205246 , 0.204629 , 0.191129 , 0.22648 , 0.186476 , 0.379091 , 0.280275 , 0.243653 , 0.352896 , 0.245454 
 808 , 0.247069 , 0.125923 , 0.156762 , 0.1529 , 0.16961 , 0.151946 , 0.150834 , 0.212567 , 0.16791 , 0.183826 , 0.27821 , 0.246362 , 0.25964 , 0.305919 , 0.278083 , 0.20482 , 0.219282 , 0.25759 , 0.247006 , 0.252155 , 0.155617 , 0.196349 , 0.275286 , 0.218535 , 0.169761 , 0.278036 , 0.309876 , 0.307341 , 0.324417 , 0.282581 , 0.275501 , 0.238194 , 0.272751 , 0.304139 , 0.213465 , 0.247578 , 0.283352 , 0.307071 , 0.308422 , 0.207601 , 0.276693 , 0.301763 , 0.310154 , 0.311274 , 0.285163 , 0.300738 , 0.311552 , 0.272696 , 0.288485 , 0.288548 , 0.280316 , 0.322868 , 0.265052 , 0.275246 , 0.295581 , 0.295215 , 0.290098 , 0.318704 , 0.258202 , 0.273443 , 0.274937 , 0.204581 , 0.253681 , 0.242707 , 0.225082 , 0.306832 , 0.244797 , 0.264511 , 0.190461 , 0.244384 , 0.244161 , 0.203429 , 0.214689 , 0.213958 , 0.160194 , 0.278703 , 0.302486 , 0.222881 , 0.384371 , 0.292251 , 0.20772 , 0.138716 , 0.105771 , 0.12369 , 0.122681 , 0.228777 , 0.235746 , 0.252536 , 0.157882 , 0.215976 , 0.305927 , 0.284599 , 0.293682 , 0.350711 , 0.326245 , 0.285378 , 0.285163 , 0.282279 , 0.263693 , 0.238996 , 0.205519 , 0.204947 , 0.191478 , 0.226831 , 0.18679 , 0.37946 , 0.280642 , 0.243931 , 0.353222 , 0.245623 
 809 , 0.247612 , 0.126256 , 0.157203 , 0.153147 , 0.169871 , 0.152406 , 0.151203 , 0.21308 , 0.168246 , 0.184253 , 0.278471 , 0.246903 , 0.260042 , 0.306222 , 0.27859 , 0.205176 , 0.219701 , 0.257946 , 0.247349 , 0.252496 , 0.155896 , 0.196651 , 0.27569 , 0.218705 , 0.169911 , 0.278551 , 0.310477 , 0.30784 , 0.324923 , 0.283172 , 0.275993 , 0.23872 , 0.273252 , 0.304597 , 0.213996 , 0.24809 , 0.283873 , 0.307553 , 0.308916 , 0.208068 , 0.27718 , 0.302231 , 0.310589 , 0.311744 , 0.285602 , 0.301195 , 0.311903 , 0.27318 , 0.288925 , 0.28898 , 0.280606 , 0.323233 , 0.265523 , 0.275603 , 0.295864 , 0.295673 , 0.29055 , 0.319042 , 0.258703 , 0.274017 , 0.275475 , 0.204945 , 0.254042 , 0.243174 , 0.225478 , 0.307195 , 0.245118 , 0.264806 , 0.190715 , 0.244744 , 0.244425 , 0.203766 , 0.215064 , 0.214275 , 0.160581 , 0.278989 , 0.302972 , 0.223159 , 0.384943 , 0.292781 , 0.208204 , 0.139068 , 0.105954 , 0.123938 , 0.12295 , 0.229278 , 0.235979 , 0.252927 , 0.158031 , 0.216052 , 0.306366 , 0.285076 , 0.294048 , 0.351144 , 0.326771 , 0.285618 , 0.285522 , 0.282654 , 0.26401 , 0.23927 , 0.205806 , 0.20528 , 0.191862 , 0.227183 , 0.187121 , 0.379844 , 0.281037 , 0.244234 , 0.353543 , 0.245819 
 810 , 0.248185 , 0.126617 , 0.157676 , 0.153417 , 0.170141 , 0.15289 , 0.151596 , 0.213626 , 0.168607 , 0.1847 , 0.27874 , 0.247473 , 0.260466 , 0.306539 , 0.279124 , 0.205563 , 0.220146 , 0.258324 , 0.247713 , 0.252859 , 0.15619 , 0.196966 , 0.276119 , 0.218891 , 0.17007 , 0.2791 , 0.31111 , 0.308361 , 0.325453 , 0.28379 , 0.276511 , 0.239275 , 0.273778 , 0.305085 , 0.214561 , 0.24864 , 0.284429 , 0.308065 , 0.309448 , 0.208576 , 0.277693 , 0.30272 , 0.311046 , 0.312252 , 0.286067 , 0.301681 , 0.312268 , 0.27369 , 0.289384 , 0.289431 , 0.280914 , 0.323623 , 0.266019 , 0.275983 , 0.296167 , 0.296159 , 0.291038 , 0.319396 , 0.259227 , 0.274625 , 0.276047 , 0.205332 , 0.254433 , 0.243662 , 0.225907 , 0.307586 , 0.24546 , 0.265116 , 0.190973 , 0.245132 , 0.244709 , 0.204125 , 0.215472 , 0.214609 , 0.160992 , 0.2793 , 0.303495 , 0.223462 , 0.385557 , 0.293347 , 0.208712 , 0.139442 , 0.106154 , 0.124196 , 0.123229 , 0.229806 , 0.236231 , 0.253338 , 0.15818 , 0.216135 , 0.306835 , 0.28558 , 0.294441 , 0.351605 , 0.327322 , 0.285876 , 0.285908 , 0.283047 , 0.264349 , 0.239563 , 0.206115 , 0.205635 , 0.192267 , 0.227553 , 0.187465 , 0.380259 , 0.281457 , 0.244565 , 0.353891 , 0.246019 
 811 , 0.248608 , 0.126947 , 0.158112 , 0.1537 , 0.17041 , 0.153291 , 0.151983 , 0.214097 , 0.16891 , 0.185106 , 0.27889 , 0.248022 , 0.260937 , 0.306839 , 0.279556 , 0.205907 , 0.220539 , 0.258699 , 0.248102 , 0.253212 , 0.1565 , 0.197267 , 0.276484 , 0.219015 , 0.170201 , 0.279564 , 0.311612 , 0.308804 , 0.325843 , 0.284361 , 0.276957 , 0.239679 , 0.274206 , 0.305475 , 0.215092 , 0.249201 , 0.284915 , 0.308531 , 0.309887 , 0.209043 , 0.27816 , 0.303101 , 0.311363 , 0.312607 , 0.286487 , 0.30213 , 0.312615 , 0.274053 , 0.289832 , 0.28984 , 0.281209 , 0.323869 , 0.266472 , 0.276388 , 0.296402 , 0.296619 , 0.291517 , 0.319682 , 0.25967 , 0.275144 , 0.276532 , 0.205682 , 0.254825 , 0.244155 , 0.226323 , 0.307833 , 0.245728 , 0.265357 , 0.191179 , 0.245487 , 0.244877 , 0.204503 , 0.215806 , 0.214907 , 0.161401 , 0.27954 , 0.303999 , 0.223764 , 0.386103 , 0.293851 , 0.209228 , 0.139846 , 0.106347 , 0.124436 , 0.123498 , 0.230294 , 0.236422 , 0.253685 , 0.158353 , 0.216191 , 0.307352 , 0.286102 , 0.294798 , 0.35201 , 0.327808 , 0.28611 , 0.286214 , 0.283391 , 0.264692 , 0.23992 , 0.206404 , 0.205971 , 0.19259 , 0.227831 , 0.187777 , 0.380673 , 0.281842 , 0.244789 , 0.354248 , 0.246201 
