DHT_00005.spu,DHT_00004.spu,DHT_00003.spu,DHT_00002.spu,DHT_00001.spu,
Wavelength,DHT_00011.spu,DHT_00012.spu,DHT_00013.spu,DHT_00014.spu,DHT_00015.spu,DHT_00016.spu,DHT_00017.spu,DHT_00018.spu,DHT_00019.spu,DHT_00020.spu,DHT_00021.spu,DHT_00022.spu,DHT_00023.spu,DHT_00024.spu,DHT_00025.spu,DHT_00026.spu,DHT_00027.spu,DHT_00028.spu,DHT_00029.spu,DHT_00030.spu,DHT_00031.spu,DHT_00032.spu,DHT_00033.spu,DHT_00034.spu,DHT_00035.spu,DHT_00036.spu,DHT_00037.spu,DHT_00038.spu,DHT_00039.spu,DHT_00040.spu,DHT_00041.spu,DHT_00042.spu,DHT_00043.spu,DHT_00044.spu,DHT_00045.spu,DHT_00046.spu,DHT_00047.spu,DHT_00048.spu,DHT_00049.spu,DHT_00050.spu,DHT_00051.spu,DHT_00052.spu,DHT_00053.spu,DHT_00054.spu,DHT_00055.spu,DHT_00056.spu,DHT_00057.spu,DHT_00058.spu,DHT_00059.spu,DHT_00060.spu,DHT_00061.spu,DHT_00062.spu,DHT_00063.spu,DHT_00064.spu,DHT_00065.spu,DHT_00066.spu,DHT_00067.spu,DHT_00068.spu,DHT_00069.spu,DHT_00070.spu,DHT_00071.spu,DHT_00072.spu,DHT_00073.spu,DHT_00074.spu,DHT_00075.spu,DHT_00076.spu,DHT_00077.spu,DHT_00078.spu,DHT_00079.spu,DHT_00080.spu,DHT_00081.spu,DHT_00082.spu,DHT_00083.spu,DHT_00084.spu,DHT_00085.spu,DHT_00086.spu,DHT_00087.spu,DHT_00088.spu,DHT_00089.spu,DHT_00090.spu,DHT_00091.spu,DHT_00092.spu,DHT_00093.spu,DHT_00094.spu,DHT_00095.spu,DHT_00096.spu,DHT_00097.spu,DHT_00098.spu,DHT_00099.spu,DHT_00100.spu,DHT_00101.spu,DHT_00102.spu,DHT_00103.spu,DHT_00104.spu,DHT_00105.spu,DHT_00106.spu,DHT_00107.spu,DHT_00108.spu,DHT_00109.spu,DHT_00110.spu,DHT_00111.spu,DHT_00112.spu,DHT_00113.spu,DHT_00114.spu,DHT_00115.spu,DHT_00116.spu,DHT_00117.spu,DHT_00118.spu,DHT_00119.spu,DHT_00120.spu,DHT_00121.spu,DHT_00122.spu,DHT_00123.spu,DHT_00124.spu,DHT_00125.spu,DHT_00126.spu,DHT_00127.spu,DHT_00128.spu,DHT_00129.spu,DHT_00130.spu,DHT_00131.spu,DHT_00132.spu,DHT_00133.spu,DHT_00134.spu,DHT_00135.spu,DHT_00136.spu,DHT_00137.spu,DHT_00138.spu,DHT_00139.spu,DHT_00140.spu,DHT_00141.spu,DHT_00142.spu,DHT_00143.spu,DHT_00144.spu,DHT_00145.spu,DHT_00146.spu,DHT_00147.spu,DHT_00148.spu,DHT_00149.spu,DHT_00150.spu,DHT_00151.spu,DHT_00152.spu,DHT_00153.spu,DHT_00154.spu,DHT_00155.spu,DHT_00156.spu,DHT_00157.spu,DHT_00158.spu,DHT_00159.spu,DHT_00160.spu,DHT_00161.spu,DHT_00162.spu,DHT_00163.spu,DHT_00164.spu,DHT_00165.spu,DHT_00166.spu,DHT_00167.spu,DHT_00168.spu,DHT_00169.spu,DHT_00170.spu,DHT_00171.spu
 639 , 0.054237 , 0.055233 , 0.049451 , 0.085592 , 0.057638 , 0.099985 , 0.11397 , 0.079716 , 0.079422 , 0.109375 , 0.09667 , 0.092836 , 0.099015 , 0.088907 , 0.071944 , 0.07885 , 0.069036 , 0.057673 , 0.066224 , 0.069062 , 0.081378 , 0.039681 , 0.045678 , 0.051355 , 0.054558 , 0.113633 , 0.060131 , 0.066336 , 0.07255 , 0.12851 , 0.08844 , 0.096358 , 0.068759 , 0.15359 , 0.094887 , 0.087202 , 0.075242 , 0.081343 , 0.082139 , 0.067946 , 0.064571 , 0.090214 , 0.111599 , 0.086778 , 0.086864 , 0.08271 , 0.08715 , 0.098288 , 0.089694 , 0.111954 , 0.099812 , 0.073563 , 0.124191 , 0.101075 , 0.101291 , 0.129626 , 0.088154 , 0.11603 , 0.077362 , 0.070862 , 0.06374 , 0.078279 , 0.064389 , 0.06625 , 0.082797 , 0.104978 , 0.069287 , 0.078755 , 0.107618 , 0.084684 , 0.083602 , 0.089296 , 0.064796 , 0.119734 , 0.122651 , 0.080045 , 0.087029 , 0.11796 , 0.098808 , 0.095796 , 0.10104 , 0.052619 , 0.070265 , 0.060114 , 0.064086 , 0.065038 , 0.051788 , 0.046682 , 0.051892 , 0.085826 , 0.098072 , 0.08085 , 0.099985 , 0.072065 , 0.103723 , 0.086259 , 0.099526 , 0.087756 , 0.104424 , 0.110491 , 0.046284 , 0.078288 , 0.115718 , 0.09255 , 0.073156 , 0.0703 , 0.05107 , 0.037707 , 0.056427 , 0.080936 , 0.070412 , 0.063376 , 0.055501 , 0.051892 , 0.111426 , 0.063307 , 0.108916 , 0.142694 , 0.095225 , 0.062459 , 0.127454 , 0.100824 , 0.07274 , 0.110327 , 0.086726 , 0.108648 , 0.087358 , 0.11584 , 0.076704 , 0.170336 , 0.096912 , 0.130474 , 0.131677 , 0.105688 , 0.088907 , 0.128371 , 0.051468 , 0.063091 , 0.067357 , 0.090257 , 0.063913 , 0.084164 , 0.026976 , 0.030888 , 0.030576 , 0.059776 , 0.089296 , 0.045868 , 0.068716 , 0.119059 , 0.070135 , 0.105446 , 0.116705 , 0.12085 , 0.094013 , 0.089911 , 0.121612 , 0.13172 , 0.118626 , 0.118479 , 0.128466 
 640 , 0.053809 , 0.054746 , 0.049097 , 0.085543 , 0.057202 , 0.100077 , 0.114057 , 0.079703 , 0.079494 , 0.109475 , 0.096632 , 0.092797 , 0.099019 , 0.088805 , 0.071797 , 0.078792 , 0.068786 , 0.057445 , 0.066096 , 0.068899 , 0.081282 , 0.039326 , 0.045366 , 0.05105 , 0.054226 , 0.113797 , 0.060178 , 0.066374 , 0.072587 , 0.128713 , 0.088571 , 0.096181 , 0.068344 , 0.153609 , 0.094567 , 0.087339 , 0.075268 , 0.081325 , 0.082089 , 0.067858 , 0.064491 , 0.090133 , 0.111636 , 0.086636 , 0.086757 , 0.082532 , 0.087061 , 0.098299 , 0.08956 , 0.111974 , 0.099644 , 0.073455 , 0.124131 , 0.100876 , 0.101292 , 0.129616 , 0.088224 , 0.116096 , 0.07723 , 0.070635 , 0.063476 , 0.07821 , 0.064248 , 0.066157 , 0.082731 , 0.104972 , 0.069099 , 0.078644 , 0.107688 , 0.084597 , 0.083608 , 0.089369 , 0.064621 , 0.119758 , 0.1227 , 0.079928 , 0.087304 , 0.118179 , 0.09888 , 0.095921 , 0.10098 , 0.052403 , 0.069993 , 0.059953 , 0.063849 , 0.064942 , 0.051657 , 0.04652 , 0.051709 , 0.085916 , 0.098385 , 0.080753 , 0.100043 , 0.071902 , 0.103956 , 0.08635 , 0.099696 , 0.087729 , 0.104668 , 0.110837 , 0.046043 , 0.07841 , 0.115922 , 0.092875 , 0.07342 , 0.070574 , 0.051171 , 0.037608 , 0.056482 , 0.081169 , 0.070487 , 0.063597 , 0.05544 , 0.05177 , 0.111679 , 0.063519 , 0.109093 , 0.142892 , 0.095279 , 0.062417 , 0.127663 , 0.100763 , 0.072674 , 0.110343 , 0.086749 , 0.108807 , 0.087209 , 0.116001 , 0.076587 , 0.170217 , 0.096797 , 0.130787 , 0.131924 , 0.105744 , 0.088823 , 0.128583 , 0.051544 , 0.063137 , 0.067363 , 0.090541 , 0.063953 , 0.084336 , 0.026865 , 0.030701 , 0.030458 , 0.059961 , 0.089543 , 0.045843 , 0.068786 , 0.11902 , 0.070166 , 0.105475 , 0.116799 , 0.120981 , 0.094038 , 0.089968 , 0.121641 , 0.131915 , 0.118595 , 0.118465 , 0.128453 
 641 , 0.053302 , 0.054156 , 0.048623 , 0.085433 , 0.056665 , 0.100087 , 0.114105 , 0.07963 , 0.079456 , 0.109505 , 0.096497 , 0.092612 , 0.098893 , 0.088578 , 0.071493 , 0.078594 , 0.068452 , 0.0571 , 0.065856 , 0.06867 , 0.081103 , 0.038883 , 0.044999 , 0.050679 , 0.053833 , 0.113939 , 0.060193 , 0.066388 , 0.072608 , 0.128837 , 0.088691 , 0.095931 , 0.067816 , 0.153519 , 0.094145 , 0.087437 , 0.075257 , 0.081216 , 0.081974 , 0.067729 , 0.064366 , 0.089954 , 0.111587 , 0.086417 , 0.086574 , 0.082244 , 0.086914 , 0.098214 , 0.089327 , 0.111909 , 0.099425 , 0.073296 , 0.124028 , 0.100557 , 0.101211 , 0.129526 , 0.088238 , 0.116083 , 0.077043 , 0.070326 , 0.063112 , 0.078045 , 0.063992 , 0.066004 , 0.082592 , 0.10487 , 0.068801 , 0.078428 , 0.10764 , 0.08444 , 0.083568 , 0.089379 , 0.064349 , 0.119681 , 0.122634 , 0.079717 , 0.087541 , 0.11833 , 0.098928 , 0.095983 , 0.100801 , 0.052117 , 0.069629 , 0.059731 , 0.063504 , 0.064785 , 0.051463 , 0.046306 , 0.051446 , 0.085947 , 0.098632 , 0.080571 , 0.099974 , 0.071632 , 0.104129 , 0.086391 , 0.099817 , 0.087637 , 0.10487 , 0.11116 , 0.04574 , 0.07855 , 0.116039 , 0.093169 , 0.073662 , 0.070848 , 0.051185 , 0.037454 , 0.056473 , 0.081355 , 0.070526 , 0.063791 , 0.055375 , 0.051551 , 0.111875 , 0.063652 , 0.109121 , 0.142916 , 0.095182 , 0.062206 , 0.12774 , 0.10054 , 0.072469 , 0.110167 , 0.086626 , 0.108843 , 0.086957 , 0.116091 , 0.076337 , 0.169837 , 0.096576 , 0.131015 , 0.132026 , 0.105689 , 0.088656 , 0.128698 , 0.051559 , 0.063155 , 0.067302 , 0.090747 , 0.063948 , 0.084466 , 0.026703 , 0.030484 , 0.03031 , 0.060158 , 0.089745 , 0.045757 , 0.068862 , 0.118958 , 0.070143 , 0.105445 , 0.116823 , 0.121101 , 0.094014 , 0.089937 , 0.121597 , 0.132043 , 0.118435 , 0.118374 , 0.128367 
 642 , 0.052746 , 0.053515 , 0.048099 , 0.085286 , 0.056074 , 0.10005 , 0.11414 , 0.079538 , 0.079372 , 0.109511 , 0.096363 , 0.092406 , 0.098774 , 0.088379 , 0.071161 , 0.078403 , 0.068077 , 0.056703 , 0.065561 , 0.068409 , 0.080884 , 0.038367 , 0.044587 , 0.050256 , 0.05341 , 0.114053 , 0.060198 , 0.066382 , 0.072602 , 0.128904 , 0.088789 , 0.095612 , 0.067221 , 0.153355 , 0.093673 , 0.087505 , 0.075206 , 0.08105 , 0.081818 , 0.067562 , 0.064216 , 0.089707 , 0.111459 , 0.086116 , 0.086317 , 0.08188 , 0.086719 , 0.098076 , 0.089034 , 0.111782 , 0.099159 , 0.073091 , 0.123889 , 0.100155 , 0.101072 , 0.129349 , 0.088213 , 0.115992 , 0.076795 , 0.069947 , 0.062687 , 0.077817 , 0.063674 , 0.065797 , 0.082386 , 0.104697 , 0.068427 , 0.078158 , 0.10751 , 0.084256 , 0.083496 , 0.08934 , 0.064024 , 0.11953 , 0.122483 , 0.079442 , 0.08775 , 0.118447 , 0.098958 , 0.096023 , 0.100556 , 0.051785 , 0.069204 , 0.059464 , 0.063089 , 0.064565 , 0.051226 , 0.046046 , 0.05113 , 0.085933 , 0.098801 , 0.080333 , 0.099814 , 0.071292 , 0.104225 , 0.086396 , 0.099901 , 0.087505 , 0.105047 , 0.111476 , 0.045382 , 0.0787 , 0.116106 , 0.093437 , 0.073886 , 0.071108 , 0.051156 , 0.037266 , 0.056424 , 0.08153 , 0.070541 , 0.063963 , 0.055297 , 0.051287 , 0.112061 , 0.063753 , 0.109109 , 0.142881 , 0.095062 , 0.061945 , 0.127794 , 0.100277 , 0.072227 , 0.10993 , 0.086457 , 0.108855 , 0.086693 , 0.116158 , 0.076035 , 0.169324 , 0.096302 , 0.131219 , 0.132075 , 0.105579 , 0.088458 , 0.128773 , 0.051532 , 0.063176 , 0.067212 , 0.090921 , 0.063928 , 0.08457 , 0.026513 , 0.030252 , 0.030129 , 0.060346 , 0.08989 , 0.045626 , 0.068916 , 0.118832 , 0.070051 , 0.105344 , 0.116796 , 0.121208 , 0.093978 , 0.089864 , 0.12154 , 0.132145 , 0.118203 , 0.118255 , 0.128284 
 643 , 0.052187 , 0.052862 , 0.047554 , 0.08514 , 0.055472 , 0.100022 , 0.114168 , 0.079437 , 0.079288 , 0.109517 , 0.096238 , 0.092208 , 0.098646 , 0.08817 , 0.070827 , 0.078202 , 0.0677 , 0.056296 , 0.065265 , 0.068138 , 0.080655 , 0.037849 , 0.044173 , 0.049831 , 0.052976 , 0.114168 , 0.060193 , 0.066377 , 0.072596 , 0.128971 , 0.088889 , 0.0953 , 0.066623 , 0.15319 , 0.093198 , 0.087575 , 0.075154 , 0.080874 , 0.081653 , 0.067385 , 0.064056 , 0.089458 , 0.11133 , 0.085823 , 0.086068 , 0.081513 , 0.086524 , 0.097928 , 0.088731 , 0.111645 , 0.098892 , 0.072894 , 0.12375 , 0.09975 , 0.100924 , 0.129181 , 0.088179 , 0.115902 , 0.076538 , 0.069574 , 0.062252 , 0.077589 , 0.063347 , 0.065598 , 0.082179 , 0.104524 , 0.06805 , 0.077878 , 0.107379 , 0.084053 , 0.083423 , 0.0893 , 0.06368 , 0.119379 , 0.122331 , 0.079166 , 0.087951 , 0.118565 , 0.098988 , 0.096054 , 0.100302 , 0.051452 , 0.068777 , 0.059186 , 0.062672 , 0.064354 , 0.050987 , 0.045793 , 0.050812 , 0.085919 , 0.09897 , 0.080094 , 0.099654 , 0.070941 , 0.104331 , 0.086392 , 0.099987 , 0.087364 , 0.105216 , 0.111794 , 0.045022 , 0.078851 , 0.116156 , 0.093706 , 0.074112 , 0.07137 , 0.051119 , 0.037078 , 0.056366 , 0.081697 , 0.070556 , 0.064135 , 0.055227 , 0.051031 , 0.112258 , 0.063863 , 0.109096 , 0.142837 , 0.094941 , 0.061665 , 0.127858 , 0.100013 , 0.071983 , 0.109683 , 0.086287 , 0.10886 , 0.08641 , 0.116235 , 0.075732 , 0.168799 , 0.096027 , 0.131423 , 0.132107 , 0.10547 , 0.088249 , 0.128839 , 0.051495 , 0.063189 , 0.067113 , 0.091096 , 0.063907 , 0.084675 , 0.026321 , 0.030009 , 0.029957 , 0.060535 , 0.090045 , 0.045487 , 0.06897 , 0.118705 , 0.069969 , 0.105251 , 0.116769 , 0.121315 , 0.093934 , 0.089791 , 0.12149 , 0.132247 , 0.117969 , 0.118136 , 0.1282 
 644 , 0.051597 , 0.052204 , 0.047019 , 0.084985 , 0.054858 , 0.099996 , 0.11418 , 0.079325 , 0.079202 , 0.109523 , 0.096067 , 0.091989 , 0.098484 , 0.087938 , 0.070475 , 0.077981 , 0.067311 , 0.055895 , 0.064956 , 0.067874 , 0.080424 , 0.037351 , 0.043732 , 0.049418 , 0.052538 , 0.114277 , 0.060193 , 0.06638 , 0.072584 , 0.129024 , 0.088984 , 0.09496 , 0.066019 , 0.153026 , 0.092701 , 0.087648 , 0.075107 , 0.080705 , 0.081496 , 0.067215 , 0.063893 , 0.089203 , 0.111201 , 0.085512 , 0.08582 , 0.081136 , 0.08633 , 0.097799 , 0.088421 , 0.111509 , 0.098616 , 0.072681 , 0.123584 , 0.099319 , 0.100796 , 0.129007 , 0.088149 , 0.115806 , 0.076276 , 0.069192 , 0.061818 , 0.077357 , 0.063014 , 0.065378 , 0.081944 , 0.104329 , 0.06768 , 0.077594 , 0.107229 , 0.083851 , 0.08335 , 0.089256 , 0.063348 , 0.119207 , 0.122187 , 0.078877 , 0.088158 , 0.118671 , 0.098985 , 0.096076 , 0.100057 , 0.051123 , 0.06834 , 0.058909 , 0.062258 , 0.064139 , 0.050745 , 0.045516 , 0.050481 , 0.085908 , 0.099143 , 0.079835 , 0.099486 , 0.070607 , 0.104443 , 0.086374 , 0.100066 , 0.087235 , 0.105383 , 0.112098 , 0.044663 , 0.078982 , 0.116211 , 0.093967 , 0.074342 , 0.071618 , 0.051105 , 0.036894 , 0.056343 , 0.081847 , 0.070563 , 0.064297 , 0.05513 , 0.050762 , 0.112432 , 0.063972 , 0.109074 , 0.142787 , 0.094802 , 0.061414 , 0.127891 , 0.099723 , 0.071714 , 0.109408 , 0.086092 , 0.108837 , 0.086092 , 0.116281 , 0.075432 , 0.168247 , 0.095707 , 0.131608 , 0.132144 , 0.105348 , 0.088017 , 0.128919 , 0.051457 , 0.063198 , 0.067021 , 0.091278 , 0.063884 , 0.084783 , 0.026128 , 0.029767 , 0.029767 , 0.06072 , 0.090197 , 0.045349 , 0.069016 , 0.118592 , 0.069886 , 0.105146 , 0.116738 , 0.121413 , 0.093879 , 0.089696 , 0.121413 , 0.132329 , 0.117713 , 0.118003 , 0.128084 
 645 , 0.050945 , 0.051526 , 0.046475 , 0.084796 , 0.054233 , 0.099985 , 0.11416 , 0.079181 , 0.079101 , 0.109515 , 0.09586 , 0.091804 , 0.098275 , 0.087696 , 0.070101 , 0.077726 , 0.066918 , 0.055493 , 0.064635 , 0.067624 , 0.080186 , 0.036875 , 0.043258 , 0.049014 , 0.052082 , 0.114354 , 0.060201 , 0.066363 , 0.072534 , 0.129085 , 0.089072 , 0.094599 , 0.065437 , 0.152878 , 0.092183 , 0.087732 , 0.075046 , 0.080538 , 0.081367 , 0.067024 , 0.063709 , 0.088939 , 0.111031 , 0.085193 , 0.085581 , 0.080723 , 0.086136 , 0.097702 , 0.088102 , 0.111357 , 0.098293 , 0.072454 , 0.123381 , 0.098857 , 0.100682 , 0.128812 , 0.088102 , 0.115694 , 0.075989 , 0.068796 , 0.061365 , 0.077118 , 0.062678 , 0.065146 , 0.081658 , 0.104076 , 0.067333 , 0.077294 , 0.107055 , 0.083606 , 0.083271 , 0.089213 , 0.063013 , 0.119 , 0.122059 , 0.078572 , 0.088358 , 0.118727 , 0.098927 , 0.096098 , 0.0998 , 0.050804 , 0.067879 , 0.058605 , 0.061849 , 0.063912 , 0.050486 , 0.045223 , 0.050098 , 0.085898 , 0.099342 , 0.079533 , 0.099298 , 0.070303 , 0.104552 , 0.08633 , 0.100126 , 0.087079 , 0.105521 , 0.11238 , 0.04428 , 0.079057 , 0.116232 , 0.094202 , 0.074561 , 0.071829 , 0.051147 , 0.036734 , 0.056366 , 0.081993 , 0.070568 , 0.064459 , 0.055 , 0.050495 , 0.112591 , 0.064097 , 0.109048 , 0.142731 , 0.094643 , 0.061215 , 0.127913 , 0.099412 , 0.071432 , 0.109083 , 0.085889 , 0.108757 , 0.085704 , 0.116285 , 0.075161 , 0.16767 , 0.095322 , 0.131774 , 0.132188 , 0.105213 , 0.08774 , 0.129032 , 0.051412 , 0.063189 , 0.066936 , 0.091469 , 0.063868 , 0.084902 , 0.025926 , 0.029505 , 0.029567 , 0.060897 , 0.09035 , 0.045215 , 0.069016 , 0.118515 , 0.069819 , 0.105072 , 0.116708 , 0.121495 , 0.093806 , 0.089574 , 0.121301 , 0.132373 , 0.117422 , 0.117863 , 0.127904 
 646 , 0.050287 , 0.050835 , 0.045929 , 0.084601 , 0.053602 , 0.099982 , 0.114151 , 0.079042 , 0.079006 , 0.109511 , 0.095651 , 0.09162 , 0.098073 , 0.087457 , 0.069734 , 0.077477 , 0.066525 , 0.055087 , 0.064315 , 0.067365 , 0.079943 , 0.0364 , 0.042774 , 0.048599 , 0.051622 , 0.114443 , 0.060223 , 0.066357 , 0.072492 , 0.129152 , 0.089163 , 0.094228 , 0.064837 , 0.152718 , 0.091664 , 0.087819 , 0.074993 , 0.080385 , 0.081225 , 0.066834 , 0.063528 , 0.088676 , 0.110863 , 0.084867 , 0.085335 , 0.080306 , 0.085936 , 0.097604 , 0.087784 , 0.111199 , 0.097958 , 0.072226 , 0.123176 , 0.098391 , 0.100565 , 0.128613 , 0.088049 , 0.115575 , 0.075691 , 0.068399 , 0.060903 , 0.076876 , 0.062344 , 0.064899 , 0.081366 , 0.103827 , 0.066985 , 0.076982 , 0.106877 , 0.083355 , 0.083196 , 0.089163 , 0.062671 , 0.118774 , 0.121912 , 0.078264 , 0.088562 , 0.118792 , 0.098859 , 0.09611 , 0.099531 , 0.050473 , 0.067418 , 0.058296 , 0.061442 , 0.063679 , 0.050225 , 0.044913 , 0.049713 , 0.085874 , 0.099531 , 0.079227 , 0.099107 , 0.069999 , 0.104667 , 0.086281 , 0.100194 , 0.086917 , 0.105648 , 0.112666 , 0.043887 , 0.079139 , 0.116264 , 0.094449 , 0.074781 , 0.07205 , 0.05118 , 0.036568 , 0.056386 , 0.082135 , 0.070565 , 0.064625 , 0.054875 , 0.050225 , 0.112746 , 0.064227 , 0.109025 , 0.142676 , 0.094475 , 0.061018 , 0.127941 , 0.099098 , 0.071148 , 0.108759 , 0.085689 , 0.108671 , 0.085309 , 0.116291 , 0.074887 , 0.167082 , 0.094935 , 0.131954 , 0.132237 , 0.105073 , 0.087457 , 0.129152 , 0.051366 , 0.063193 , 0.066843 , 0.091664 , 0.063847 , 0.085026 , 0.025731 , 0.029241 , 0.029364 , 0.06108 , 0.090506 , 0.04509 , 0.069018 , 0.11843 , 0.069751 , 0.104985 , 0.116671 , 0.121577 , 0.093724 , 0.089445 , 0.121179 , 0.132414 , 0.11713 , 0.117723 , 0.127729 
 647 , 0.049618 , 0.050141 , 0.045381 , 0.084407 , 0.052959 , 0.099971 , 0.114135 , 0.078903 , 0.078912 , 0.1095 , 0.095433 , 0.091427 , 0.097862 , 0.087208 , 0.069357 , 0.077219 , 0.066122 , 0.054679 , 0.063986 , 0.067097 , 0.0797 , 0.035915 , 0.042288 , 0.048182 , 0.051151 , 0.114525 , 0.060227 , 0.066352 , 0.072441 , 0.129212 , 0.089246 , 0.093855 , 0.064243 , 0.152567 , 0.091134 , 0.087908 , 0.074932 , 0.080215 , 0.081092 , 0.066636 , 0.063347 , 0.088413 , 0.110696 , 0.08454 , 0.085081 , 0.079878 , 0.085737 , 0.097507 , 0.087456 , 0.111042 , 0.097631 , 0.071989 , 0.122963 , 0.097915 , 0.10045 , 0.128414 , 0.087997 , 0.115456 , 0.075393 , 0.067992 , 0.06044 , 0.076625 , 0.062 , 0.064659 , 0.081074 , 0.10357 , 0.066627 , 0.076669 , 0.10669 , 0.083095 , 0.083113 , 0.089114 , 0.062319 , 0.118558 , 0.121775 , 0.077946 , 0.088759 , 0.118851 , 0.098792 , 0.096125 , 0.099262 , 0.050141 , 0.066937 , 0.057976 , 0.061016 , 0.063445 , 0.049955 , 0.04461 , 0.049325 , 0.085861 , 0.099723 , 0.07892 , 0.098917 , 0.069685 , 0.104784 , 0.086233 , 0.100264 , 0.086756 , 0.105777 , 0.112947 , 0.043493 , 0.079213 , 0.116289 , 0.094698 , 0.075012 , 0.072273 , 0.051213 , 0.036402 , 0.056407 , 0.08228 , 0.070562 , 0.064792 , 0.05475 , 0.049946 , 0.112912 , 0.064358 , 0.108994 , 0.142622 , 0.094308 , 0.060821 , 0.127962 , 0.098766 , 0.070855 , 0.108427 , 0.085479 , 0.108587 , 0.084903 , 0.116289 , 0.074604 , 0.166483 , 0.094529 , 0.132128 , 0.132288 , 0.104926 , 0.087172 , 0.129265 , 0.05132 , 0.063188 , 0.06676 , 0.09187 , 0.063835 , 0.085152 , 0.025536 , 0.028966 , 0.029152 , 0.061264 , 0.090665 , 0.044956 , 0.069029 , 0.118345 , 0.069676 , 0.104908 , 0.116635 , 0.12166 , 0.093643 , 0.089326 , 0.121066 , 0.132456 , 0.11683 , 0.117583 , 0.127537 
 648 , 0.049086 , 0.049575 , 0.044928 , 0.08432 , 0.052463 , 0.099994 , 0.11415 , 0.078819 , 0.078926 , 0.109494 , 0.095338 , 0.091322 , 0.097791 , 0.087048 , 0.069222 , 0.07706 , 0.065819 , 0.054374 , 0.063766 , 0.066912 , 0.079539 , 0.035526 , 0.041933 , 0.047842 , 0.050793 , 0.114656 , 0.060309 , 0.066396 , 0.072474 , 0.129372 , 0.089367 , 0.093579 , 0.063748 , 0.152538 , 0.090646 , 0.088025 , 0.074891 , 0.080161 , 0.081014 , 0.066521 , 0.063197 , 0.088194 , 0.110631 , 0.084266 , 0.084853 , 0.07953 , 0.085608 , 0.097418 , 0.087207 , 0.110951 , 0.097382 , 0.071844 , 0.122876 , 0.097515 , 0.100403 , 0.128288 , 0.087945 , 0.115412 , 0.075229 , 0.067667 , 0.060096 , 0.076491 , 0.061731 , 0.064495 , 0.080881 , 0.103469 , 0.066325 , 0.076455 , 0.106579 , 0.082853 , 0.083075 , 0.089171 , 0.062042 , 0.118406 , 0.121721 , 0.077708 , 0.089038 , 0.118948 , 0.098822 , 0.096182 , 0.099088 , 0.049913 , 0.066636 , 0.057759 , 0.060718 , 0.063304 , 0.049753 , 0.044377 , 0.049015 , 0.085919 , 0.099923 , 0.078677 , 0.098759 , 0.069391 , 0.1049 , 0.08623 , 0.100385 , 0.086665 , 0.105993 , 0.113288 , 0.043142 , 0.079352 , 0.116443 , 0.094912 , 0.075229 , 0.072546 , 0.051228 , 0.036299 , 0.0564 , 0.082453 , 0.070653 , 0.065028 , 0.054711 , 0.049753 , 0.113146 , 0.064566 , 0.109112 , 0.142763 , 0.094236 , 0.060692 , 0.128092 , 0.098617 , 0.070706 , 0.108267 , 0.085395 , 0.108632 , 0.084639 , 0.116389 , 0.074394 , 0.16616 , 0.094245 , 0.132366 , 0.132464 , 0.10482 , 0.087021 , 0.129398 , 0.051343 , 0.063242 , 0.066743 , 0.09213 , 0.063882 , 0.085306 , 0.025387 , 0.028773 , 0.02904 , 0.061438 , 0.090833 , 0.044848 , 0.069071 , 0.118397 , 0.069675 , 0.104855 , 0.116691 , 0.121792 , 0.09365 , 0.089296 , 0.121019 , 0.132597 , 0.116656 , 0.1175 , 0.127497 
