JUN24HTH00005.spu,JUN24HTH00004.spu,JUN24HTH00003.spu,
Wavelength,JUN24HTH00006.spu,JUN24HTH00007.spu,JUN24HTH00008.spu,JUN24HTH00009.spu,JUN24HTH00010.spu,JUN24HTH00011.spu,JUN24HTH00012.spu,JUN24HTH00013.spu,JUN24HTH00014.spu,JUN24HTH00015.spu,JUN24HTH00016.spu,JUN24HTH00017.spu,JUN24HTH00018.spu,JUN24HTH00019.spu,JUN24HTH00020.spu,JUN24HTH00021.spu,JUN24HTH00022.spu,JUN24HTH00023.spu,JUN24HTH00024.spu,JUN24HTH00025.spu,JUN24HTH00026.spu,JUN24HTH00027.spu,JUN24HTH00028.spu,JUN24HTH00029.spu,JUN24HTH00030.spu,JUN24HTH00031.spu,JUN24HTH00032.spu,JUN24HTH00033.spu,JUN24HTH00034.spu,JUN24HTH00035.spu,JUN24HTH00036.spu,JUN24HTH00037.spu,JUN24HTH00038.spu,JUN24HTH00039.spu,JUN24HTH00040.spu,JUN24HTH00041.spu,JUN24HTH00042.spu,JUN24HTH00043.spu,JUN24HTH00044.spu,JUN24HTH00045.spu,JUN24HTH00046.spu,JUN24HTH00047.spu,JUN24HTH00048.spu,JUN24HTH00049.spu,JUN24HTH00050.spu,JUN24HTH00051.spu,JUN24HTH00052.spu,JUN24HTH00053.spu,JUN24HTH00054.spu,JUN24HTH00055.spu,JUN24HTH00056.spu,JUN24HTH00057.spu,JUN24HTH00058.spu,JUN24HTH00059.spu,JUN24HTH00060.spu,JUN24HTH00061.spu,JUN24HTH00062.spu,JUN24HTH00063.spu,JUN24HTH00064.spu,JUN24HTH00065.spu
 917 , 0.347978 , 0.338871 , 0.279215 , 0.425456 , 0.261146 , 0.270747 , 0.271011 , 0.241904 , 0.24886 , 0.216264 , 0.356003 , 0.346403 , 0.359959 , 0.364017 , 0.364541 , 0.189543 , 0.189169 , 0.187237 , 0.122338 , 0.149375 , 0.330219 , 0.288465 , 0.41547 , 0.301774 , 0.302785 , 0.384944 , 0.346207 , 0.370105 , 0.37041 , 0.400972 , 0.277226 , 0.288499 , 0.180252 , 0.169508 , 0.209963 , 0.305188 , 0.282704 , 0.251304 , 0.25926 , 0.297261 , 0.157877 , 0.143097 , 0.132801 , 0.110052 , 0.164575 , 0.303648 , 0.353847 , 0.334991 , 0.339073 , 0.35375 , 0.218 , 0.24456 , 0.209601 , 0.198689 , 0.213361 , 0.260801 , 0.260416 , 0.280152 , 0.328811 , 0.295231 
 918 , 0.348226 , 0.338758 , 0.279448 , 0.426346 , 0.261485 , 0.271126 , 0.271391 , 0.242163 , 0.249085 , 0.216902 , 0.356808 , 0.346763 , 0.360258 , 0.364623 , 0.364986 , 0.190098 , 0.189614 , 0.187685 , 0.122438 , 0.14991 , 0.330643 , 0.288698 , 0.415996 , 0.30195 , 0.303666 , 0.385633 , 0.346758 , 0.370699 , 0.370884 , 0.401823 , 0.277824 , 0.288819 , 0.180417 , 0.169964 , 0.210694 , 0.305717 , 0.283123 , 0.251435 , 0.25978 , 0.297919 , 0.158134 , 0.143292 , 0.133104 , 0.110205 , 0.164688 , 0.303903 , 0.3544 , 0.335423 , 0.339334 , 0.354297 , 0.218198 , 0.245209 , 0.209928 , 0.199094 , 0.213913 , 0.261272 , 0.260736 , 0.280364 , 0.329267 , 0.295166 
 919 , 0.348479 , 0.338647 , 0.279684 , 0.427244 , 0.261826 , 0.271508 , 0.271785 , 0.242428 , 0.249317 , 0.217554 , 0.35763 , 0.347123 , 0.360555 , 0.365234 , 0.365436 , 0.190666 , 0.190066 , 0.188139 , 0.122541 , 0.15045 , 0.331071 , 0.288933 , 0.416535 , 0.302129 , 0.304558 , 0.386335 , 0.347325 , 0.371299 , 0.371356 , 0.402687 , 0.278432 , 0.289141 , 0.18058 , 0.17042 , 0.211444 , 0.306255 , 0.28355 , 0.251562 , 0.260309 , 0.298586 , 0.158389 , 0.143497 , 0.133417 , 0.110361 , 0.164806 , 0.304166 , 0.35497 , 0.335866 , 0.339605 , 0.354854 , 0.218402 , 0.245861 , 0.210261 , 0.199506 , 0.214467 , 0.261746 , 0.261059 , 0.28059 , 0.329732 , 0.295101 
 920 , 0.348718 , 0.338568 , 0.280025 , 0.427736 , 0.2621 , 0.271818 , 0.272034 , 0.242634 , 0.249393 , 0.21791 , 0.35801 , 0.347364 , 0.360549 , 0.36537 , 0.365627 , 0.190892 , 0.190308 , 0.188312 , 0.122455 , 0.150583 , 0.331085 , 0.288803 , 0.416535 , 0.302123 , 0.304849 , 0.386674 , 0.347311 , 0.371434 , 0.371458 , 0.402836 , 0.278408 , 0.28906 , 0.18035 , 0.170556 , 0.211682 , 0.306378 , 0.283539 , 0.251355 , 0.260378 , 0.298924 , 0.158486 , 0.143404 , 0.13344 , 0.110169 , 0.164655 , 0.304137 , 0.355016 , 0.335795 , 0.339513 , 0.354934 , 0.218453 , 0.246055 , 0.2102 , 0.199682 , 0.214455 , 0.261604 , 0.26095 , 0.28048 , 0.329538 , 0.294844 
 921 , 0.348978 , 0.338859 , 0.28034 , 0.427951 , 0.262525 , 0.271911 , 0.272239 , 0.242833 , 0.249438 , 0.217979 , 0.358094 , 0.347418 , 0.360622 , 0.365444 , 0.365725 , 0.190925 , 0.19045 , 0.188315 , 0.122288 , 0.15048 , 0.331093 , 0.288553 , 0.416653 , 0.302279 , 0.305001 , 0.387048 , 0.347224 , 0.371374 , 0.371491 , 0.402558 , 0.278152 , 0.288975 , 0.180032 , 0.170553 , 0.211773 , 0.306508 , 0.283531 , 0.251139 , 0.260202 , 0.298912 , 0.158498 , 0.143235 , 0.133316 , 0.109916 , 0.164593 , 0.304291 , 0.355096 , 0.335832 , 0.339592 , 0.35492 , 0.218525 , 0.246165 , 0.210224 , 0.199935 , 0.214213 , 0.261499 , 0.260812 , 0.280241 , 0.329315 , 0.294782 
 922 , 0.34926 , 0.339293 , 0.280645 , 0.42812 , 0.263025 , 0.271935 , 0.272452 , 0.243043 , 0.24949 , 0.217983 , 0.358117 , 0.347421 , 0.360762 , 0.365546 , 0.365816 , 0.190919 , 0.19059 , 0.18828 , 0.122103 , 0.150337 , 0.331135 , 0.288291 , 0.416877 , 0.302514 , 0.30517 , 0.387485 , 0.347162 , 0.371288 , 0.371546 , 0.402202 , 0.277883 , 0.288926 , 0.179705 , 0.170537 , 0.211865 , 0.306681 , 0.283572 , 0.250948 , 0.259987 , 0.298817 , 0.158495 , 0.143067 , 0.133164 , 0.109667 , 0.164589 , 0.304541 , 0.355255 , 0.335955 , 0.339769 , 0.35492 , 0.218623 , 0.246293 , 0.210313 , 0.200257 , 0.213939 , 0.261474 , 0.260704 , 0.279981 , 0.329149 , 0.294797 
 923 , 0.349416 , 0.339368 , 0.280888 , 0.428069 , 0.263005 , 0.27178 , 0.272482 , 0.243081 , 0.249334 , 0.217791 , 0.357947 , 0.347232 , 0.360719 , 0.36549 , 0.365693 , 0.190723 , 0.190431 , 0.18807 , 0.121761 , 0.150031 , 0.330991 , 0.287854 , 0.4167 , 0.302436 , 0.304952 , 0.387591 , 0.346774 , 0.370987 , 0.371225 , 0.401613 , 0.27736 , 0.288503 , 0.17936 , 0.170294 , 0.21161 , 0.30638 , 0.283351 , 0.250595 , 0.259655 , 0.298396 , 0.158247 , 0.142725 , 0.132826 , 0.109297 , 0.164452 , 0.304417 , 0.355014 , 0.335733 , 0.339505 , 0.354586 , 0.21844 , 0.246163 , 0.210272 , 0.200331 , 0.213425 , 0.261137 , 0.260346 , 0.27943 , 0.328546 , 0.294345 
 924 , 0.349357 , 0.338952 , 0.281091 , 0.427811 , 0.262303 , 0.271604 , 0.27243 , 0.242899 , 0.249031 , 0.217478 , 0.357867 , 0.347082 , 0.360589 , 0.365315 , 0.365472 , 0.190404 , 0.189993 , 0.187821 , 0.121281 , 0.149683 , 0.330756 , 0.287398 , 0.416241 , 0.302112 , 0.304442 , 0.387344 , 0.346261 , 0.370698 , 0.370656 , 0.401086 , 0.276776 , 0.287851 , 0.179172 , 0.169877 , 0.211135 , 0.305667 , 0.282926 , 0.250232 , 0.259352 , 0.29787 , 0.157849 , 0.14226 , 0.132356 , 0.108836 , 0.164198 , 0.303923 , 0.354548 , 0.335343 , 0.33894 , 0.354125 , 0.218028 , 0.245851 , 0.210151 , 0.200235 , 0.212813 , 0.260511 , 0.259847 , 0.278918 , 0.327775 , 0.293609 
 925 , 0.349213 , 0.338415 , 0.28136 , 0.427585 , 0.261459 , 0.271664 , 0.272571 , 0.242689 , 0.248847 , 0.217313 , 0.358226 , 0.347289 , 0.360627 , 0.365225 , 0.365436 , 0.190201 , 0.189626 , 0.187769 , 0.120848 , 0.149503 , 0.330672 , 0.287168 , 0.416007 , 0.301951 , 0.304123 , 0.387159 , 0.346049 , 0.37076 , 0.370312 , 0.400969 , 0.276461 , 0.28744 , 0.179246 , 0.16958 , 0.210889 , 0.305103 , 0.282619 , 0.250099 , 0.259257 , 0.297663 , 0.157584 , 0.141881 , 0.13196 , 0.108448 , 0.163972 , 0.303506 , 0.354373 , 0.33527 , 0.338639 , 0.35401 , 0.217742 , 0.245695 , 0.210127 , 0.200309 , 0.212431 , 0.259971 , 0.259529 , 0.27888 , 0.327436 , 0.293204 
 926 , 0.348888 , 0.337805 , 0.281574 , 0.427309 , 0.260568 , 0.271664 , 0.272618 , 0.242457 , 0.248579 , 0.217081 , 0.358469 , 0.347459 , 0.360585 , 0.364981 , 0.365291 , 0.189971 , 0.189181 , 0.187661 , 0.120377 , 0.149262 , 0.33046 , 0.28682 , 0.415703 , 0.301722 , 0.303752 , 0.386843 , 0.345714 , 0.370696 , 0.369844 , 0.400741 , 0.276084 , 0.28696 , 0.179241 , 0.169173 , 0.210575 , 0.304458 , 0.282243 , 0.24985 , 0.259024 , 0.297338 , 0.157232 , 0.141443 , 0.131521 , 0.108005 , 0.163671 , 0.302968 , 0.354062 , 0.335081 , 0.3382 , 0.353758 , 0.217379 , 0.24543 , 0.210004 , 0.200295 , 0.211968 , 0.25931 , 0.259085 , 0.278722 , 0.327044 , 0.292681 
 927 , 0.347692 , 0.336989 , 0.281347 , 0.426779 , 0.259761 , 0.271267 , 0.272126 , 0.242159 , 0.24794 , 0.216601 , 0.357865 , 0.347248 , 0.360057 , 0.364004 , 0.364585 , 0.189667 , 0.188475 , 0.187283 , 0.1199 , 0.14878 , 0.329615 , 0.285924 , 0.415094 , 0.301136 , 0.303168 , 0.385948 , 0.344851 , 0.369915 , 0.368877 , 0.399962 , 0.27548 , 0.286183 , 0.178784 , 0.168377 , 0.209931 , 0.3036 , 0.2816 , 0.249045 , 0.2581 , 0.296467 , 0.156513 , 0.140843 , 0.130955 , 0.107448 , 0.163103 , 0.301957 , 0.353109 , 0.334296 , 0.337162 , 0.352831 , 0.21675 , 0.244648 , 0.209412 , 0.19979 , 0.211228 , 0.258347 , 0.25818 , 0.277919 , 0.326421 , 0.291748 
 928 , 0.346562 , 0.335889 , 0.280855 , 0.425993 , 0.258752 , 0.27046 , 0.271179 , 0.241738 , 0.246913 , 0.216046 , 0.356647 , 0.3466 , 0.359387 , 0.362858 , 0.36357 , 0.189276 , 0.18759 , 0.186778 , 0.119285 , 0.148026 , 0.328674 , 0.284537 , 0.414346 , 0.300038 , 0.302177 , 0.385035 , 0.343879 , 0.368616 , 0.367661 , 0.398869 , 0.274619 , 0.284822 , 0.178131 , 0.167427 , 0.208918 , 0.30253 , 0.280644 , 0.247818 , 0.256917 , 0.295284 , 0.155601 , 0.140161 , 0.130262 , 0.106678 , 0.162487 , 0.300931 , 0.35185 , 0.333174 , 0.336013 , 0.351409 , 0.216114 , 0.243591 , 0.208763 , 0.199094 , 0.210387 , 0.25758 , 0.257289 , 0.276671 , 0.325228 , 0.290574 
 929 , 0.345242 , 0.334606 , 0.280284 , 0.425082 , 0.257586 , 0.269517 , 0.270077 , 0.241248 , 0.245717 , 0.215407 , 0.355232 , 0.34584 , 0.358599 , 0.361518 , 0.362389 , 0.188819 , 0.186566 , 0.186186 , 0.118564 , 0.14715 , 0.327567 , 0.282911 , 0.413456 , 0.298744 , 0.301016 , 0.383961 , 0.342734 , 0.3671 , 0.366229 , 0.397591 , 0.273606 , 0.283222 , 0.177361 , 0.166307 , 0.207727 , 0.301277 , 0.279531 , 0.246383 , 0.255532 , 0.293896 , 0.154525 , 0.139358 , 0.12945 , 0.105774 , 0.161757 , 0.299727 , 0.350377 , 0.331849 , 0.334656 , 0.349742 , 0.21537 , 0.242356 , 0.208001 , 0.198266 , 0.209395 , 0.256671 , 0.256229 , 0.275205 , 0.323826 , 0.289184 
 930 , 0.344234 , 0.334109 , 0.280088 , 0.424075 , 0.256607 , 0.26857 , 0.269119 , 0.240362 , 0.244496 , 0.214912 , 0.354259 , 0.345073 , 0.35806 , 0.36054 , 0.361311 , 0.188346 , 0.185693 , 0.185452 , 0.117796 , 0.14659 , 0.326737 , 0.281643 , 0.412679 , 0.29753 , 0.300158 , 0.383244 , 0.342222 , 0.365507 , 0.365352 , 0.396663 , 0.272518 , 0.281908 , 0.176796 , 0.165512 , 0.206849 , 0.300226 , 0.27833 , 0.245224 , 0.254312 , 0.292927 , 0.153704 , 0.138835 , 0.128741 , 0.104957 , 0.161224 , 0.298955 , 0.349577 , 0.330975 , 0.333579 , 0.348515 , 0.214807 , 0.241547 , 0.20741 , 0.197681 , 0.208434 , 0.255922 , 0.255515 , 0.274147 , 0.322844 , 0.288294 
 931 , 0.342501 , 0.333712 , 0.280182 , 0.422944 , 0.255634 , 0.267531 , 0.268038 , 0.239377 , 0.243046 , 0.213958 , 0.352817 , 0.344089 , 0.356986 , 0.359204 , 0.359766 , 0.187589 , 0.184673 , 0.184216 , 0.116881 , 0.146061 , 0.325651 , 0.280305 , 0.411165 , 0.296155 , 0.299392 , 0.381972 , 0.340982 , 0.36388 , 0.364374 , 0.395426 , 0.271071 , 0.280799 , 0.175772 , 0.164635 , 0.205842 , 0.298978 , 0.276994 , 0.243806 , 0.252935 , 0.291584 , 0.152633 , 0.138086 , 0.127808 , 0.104045 , 0.160336 , 0.297459 , 0.348549 , 0.329814 , 0.331648 , 0.347041 , 0.213909 , 0.240631 , 0.206503 , 0.196774 , 0.207052 , 0.254282 , 0.254201 , 0.272726 , 0.321506 , 0.286556 
 932 , 0.340335 , 0.33325 , 0.280349 , 0.421631 , 0.25451 , 0.266328 , 0.266756 , 0.238249 , 0.241333 , 0.212751 , 0.351037 , 0.342909 , 0.355615 , 0.357576 , 0.357873 , 0.186639 , 0.183462 , 0.182681 , 0.115802 , 0.145451 , 0.324322 , 0.278736 , 0.409236 , 0.294531 , 0.298514 , 0.380356 , 0.339348 , 0.362005 , 0.363196 , 0.393912 , 0.269312 , 0.279561 , 0.174473 , 0.163579 , 0.204643 , 0.297484 , 0.275429 , 0.242102 , 0.251302 , 0.289928 , 0.151332 , 0.137163 , 0.126678 , 0.102973 , 0.159211 , 0.295542 , 0.347258 , 0.328374 , 0.329205 , 0.345255 , 0.212776 , 0.239527 , 0.205362 , 0.195641 , 0.205344 , 0.252146 , 0.252518 , 0.270975 , 0.319856 , 0.284313 
 933 , 0.338797 , 0.333143 , 0.281195 , 0.420587 , 0.253709 , 0.26574 , 0.266335 , 0.23761 , 0.240257 , 0.211873 , 0.350263 , 0.342052 , 0.354817 , 0.356724 , 0.35673 , 0.185795 , 0.182862 , 0.181818 , 0.114906 , 0.145107 , 0.324058 , 0.277837 , 0.408271 , 0.293584 , 0.298303 , 0.379595 , 0.338414 , 0.36137 , 0.362931 , 0.393593 , 0.268454 , 0.279033 , 0.173856 , 0.162961 , 0.204318 , 0.296882 , 0.274898 , 0.241126 , 0.250509 , 0.289096 , 0.150621 , 0.136538 , 0.126007 , 0.102141 , 0.158328 , 0.29444 , 0.346789 , 0.327975 , 0.327872 , 0.34456 , 0.212292 , 0.238952 , 0.204852 , 0.194984 , 0.204482 , 0.251207 , 0.251717 , 0.270495 , 0.319054 , 0.283145 
 934 , 0.338456 , 0.333514 , 0.282525 , 0.42016 , 0.253242 , 0.265743 , 0.266911 , 0.237366 , 0.240031 , 0.21166 , 0.351107 , 0.341711 , 0.35494 , 0.356699 , 0.356723 , 0.18528 , 0.182841 , 0.18184 , 0.114188 , 0.144938 , 0.324542 , 0.277458 , 0.408147 , 0.293315 , 0.298406 , 0.379865 , 0.33826 , 0.361647 , 0.363084 , 0.393965 , 0.268193 , 0.278662 , 0.173941 , 0.16262 , 0.204619 , 0.29691 , 0.275127 , 0.240782 , 0.250297 , 0.289154 , 0.150357 , 0.136168 , 0.125747 , 0.101454 , 0.157606 , 0.294096 , 0.346814 , 0.328035 , 0.327618 , 0.344472 , 0.212196 , 0.238672 , 0.204768 , 0.194699 , 0.204273 , 0.251435 , 0.25162 , 0.270888 , 0.318753 , 0.282686 
 935 , 0.338669 , 0.33409 , 0.283877 , 0.420016 , 0.252725 , 0.265751 , 0.267747 , 0.237015 , 0.240018 , 0.211773 , 0.352702 , 0.341493 , 0.355429 , 0.356736 , 0.357101 , 0.184902 , 0.18278 , 0.182114 , 0.113367 , 0.144633 , 0.324787 , 0.276852 , 0.407884 , 0.293006 , 0.298161 , 0.380323 , 0.33816 , 0.361621 , 0.362742 , 0.393882 , 0.267591 , 0.277691 , 0.174064 , 0.162076 , 0.204736 , 0.296668 , 0.275119 , 0.240293 , 0.249782 , 0.289278 , 0.149932 , 0.135696 , 0.125398 , 0.100582 , 0.156711 , 0.293653 , 0.346492 , 0.327532 , 0.327299 , 0.34389 , 0.211833 , 0.238094 , 0.204472 , 0.194264 , 0.203855 , 0.251676 , 0.251305 , 0.27093 , 0.318008 , 0.281767 
 936 , 0.338774 , 0.334124 , 0.284751 , 0.420083 , 0.252385 , 0.26587 , 0.268473 , 0.236763 , 0.240011 , 0.21217 , 0.354211 , 0.341502 , 0.355936 , 0.356999 , 0.357661 , 0.1848 , 0.182902 , 0.182597 , 0.112702 , 0.144525 , 0.32545 , 0.276549 , 0.407929 , 0.292834 , 0.298152 , 0.381151 , 0.338344 , 0.361852 , 0.362562 , 0.393883 , 0.267159 , 0.276961 , 0.174192 , 0.16186 , 0.205102 , 0.29663 , 0.275129 , 0.240047 , 0.249538 , 0.289604 , 0.14976 , 0.135314 , 0.125255 , 0.099784 , 0.155932 , 0.29361 , 0.34651 , 0.327253 , 0.327325 , 0.343747 , 0.211567 , 0.237987 , 0.204409 , 0.194154 , 0.203765 , 0.252212 , 0.251341 , 0.271314 , 0.317744 , 0.281337 
 937 , 0.338424 , 0.332494 , 0.283967 , 0.420461 , 0.252554 , 0.26626 , 0.268607 , 0.236792 , 0.239937 , 0.213143 , 0.354797 , 0.341959 , 0.356125 , 0.357587 , 0.358409 , 0.185387 , 0.183465 , 0.183465 , 0.112606 , 0.144899 , 0.326972 , 0.277012 , 0.408613 , 0.29278 , 0.298652 , 0.382524 , 0.339041 , 0.362533 , 0.362608 , 0.393958 , 0.267157 , 0.276995 , 0.174198 , 0.162537 , 0.206019 , 0.29691 , 0.275096 , 0.24038 , 0.249991 , 0.290165 , 0.150316 , 0.135189 , 0.125648 , 0.099343 , 0.155599 , 0.294586 , 0.347266 , 0.32749 , 0.328143 , 0.34465 , 0.211512 , 0.239104 , 0.204918 , 0.19487 , 0.204516 , 0.253148 , 0.252158 , 0.272446 , 0.318538 , 0.282255 
 938 , 0.337388 , 0.330261 , 0.282696 , 0.419584 , 0.25245 , 0.266519 , 0.268109 , 0.236628 , 0.239354 , 0.213394 , 0.35388 , 0.341453 , 0.355143 , 0.357094 , 0.358084 , 0.185343 , 0.183736 , 0.183829 , 0.112383 , 0.144778 , 0.327535 , 0.276605 , 0.408193 , 0.291309 , 0.298221 , 0.382216 , 0.338547 , 0.362056 , 0.361421 , 0.393099 , 0.26649 , 0.276558 , 0.173644 , 0.162626 , 0.206458 , 0.29595 , 0.274509 , 0.239837 , 0.249713 , 0.289428 , 0.150584 , 0.134675 , 0.125684 , 0.09864 , 0.154881 , 0.294843 , 0.346886 , 0.326825 , 0.328007 , 0.344475 , 0.210866 , 0.239458 , 0.204793 , 0.19505 , 0.204618 , 0.252561 , 0.251798 , 0.27275 , 0.317624 , 0.282335 
 939 , 0.336315 , 0.327961 , 0.281394 , 0.418685 , 0.252344 , 0.266782 , 0.267603 , 0.236463 , 0.238745 , 0.213648 , 0.352936 , 0.340932 , 0.354135 , 0.356586 , 0.357751 , 0.185297 , 0.184016 , 0.184202 , 0.112148 , 0.144656 , 0.328113 , 0.27619 , 0.407758 , 0.289795 , 0.297776 , 0.381904 , 0.338044 , 0.361558 , 0.360201 , 0.392209 , 0.265798 , 0.276114 , 0.173071 , 0.16272 , 0.206906 , 0.294958 , 0.273902 , 0.239269 , 0.249428 , 0.288665 , 0.150856 , 0.134148 , 0.125718 , 0.097908 , 0.154145 , 0.29511 , 0.346492 , 0.326133 , 0.327862 , 0.344297 , 0.210201 , 0.239828 , 0.204659 , 0.195228 , 0.204729 , 0.251948 , 0.251424 , 0.273063 , 0.316679 , 0.282413 
 940 , 0.336106 , 0.326394 , 0.279977 , 0.418082 , 0.251145 , 0.266897 , 0.267597 , 0.236556 , 0.23876 , 0.213267 , 0.352321 , 0.340427 , 0.353808 , 0.355832 , 0.357915 , 0.1855 , 0.184302 , 0.184476 , 0.112201 , 0.144382 , 0.328852 , 0.275279 , 0.407155 , 0.289417 , 0.297863 , 0.381713 , 0.33816 , 0.361143 , 0.359806 , 0.391918 , 0.265359 , 0.275974 , 0.173213 , 0.162725 , 0.207031 , 0.294358 , 0.273492 , 0.238639 , 0.249416 , 0.288636 , 0.150965 , 0.134646 , 0.126056 , 0.097896 , 0.154361 , 0.295295 , 0.346947 , 0.32611 , 0.328285 , 0.343898 , 0.210317 , 0.240177 , 0.205099 , 0.195832 , 0.204873 , 0.251967 , 0.250995 , 0.272775 , 0.316131 , 0.282875 
 941 , 0.33531 , 0.325325 , 0.278464 , 0.417852 , 0.249731 , 0.266988 , 0.267693 , 0.236639 , 0.238897 , 0.213202 , 0.352146 , 0.339977 , 0.353999 , 0.35527 , 0.357494 , 0.185666 , 0.184193 , 0.184459 , 0.112018 , 0.144389 , 0.329847 , 0.274265 , 0.406185 , 0.289379 , 0.297239 , 0.381207 , 0.338683 , 0.360832 , 0.359682 , 0.391366 , 0.2651 , 0.275692 , 0.173006 , 0.162686 , 0.206942 , 0.294433 , 0.272821 , 0.237707 , 0.249327 , 0.288565 , 0.150944 , 0.135103 , 0.126312 , 0.097725 , 0.154629 , 0.294727 , 0.346336 , 0.326382 , 0.328478 , 0.343552 , 0.210182 , 0.240474 , 0.205313 , 0.196356 , 0.204666 , 0.252325 , 0.250661 , 0.271984 , 0.316304 , 0.282518 
 942 , 0.334447 , 0.324289 , 0.276928 , 0.417654 , 0.248276 , 0.267076 , 0.267808 , 0.236727 , 0.239052 , 0.213174 , 0.352013 , 0.339518 , 0.354245 , 0.354718 , 0.357003 , 0.18583 , 0.184042 , 0.184405 , 0.111807 , 0.144423 , 0.330882 , 0.273231 , 0.405165 , 0.289377 , 0.296536 , 0.380654 , 0.339258 , 0.360516 , 0.359581 , 0.390778 , 0.264855 , 0.275394 , 0.172747 , 0.162635 , 0.206834 , 0.294575 , 0.272117 , 0.236733 , 0.249227 , 0.288483 , 0.150919 , 0.135563 , 0.126558 , 0.09753 , 0.154905 , 0.294079 , 0.34561 , 0.326689 , 0.328656 , 0.343216 , 0.210024 , 0.240776 , 0.205513 , 0.196871 , 0.204428 , 0.252712 , 0.250329 , 0.271137 , 0.316553 , 0.282068 
 943 , 0.333219 , 0.324093 , 0.27589 , 0.417113 , 0.247775 , 0.266816 , 0.267778 , 0.236616 , 0.239059 , 0.213157 , 0.352254 , 0.339279 , 0.354397 , 0.354362 , 0.356373 , 0.185659 , 0.184149 , 0.184161 , 0.111662 , 0.144697 , 0.330298 , 0.272323 , 0.404743 , 0.289065 , 0.29565 , 0.379999 , 0.339608 , 0.36048 , 0.359023 , 0.390248 , 0.26469 , 0.274812 , 0.17254 , 0.162626 , 0.206762 , 0.295109 , 0.27192 , 0.235804 , 0.24906 , 0.288489 , 0.150763 , 0.135882 , 0.126497 , 0.097421 , 0.155004 , 0.293294 , 0.344367 , 0.32702 , 0.328725 , 0.342967 , 0.209827 , 0.240833 , 0.205252 , 0.197244 , 0.204123 , 0.252597 , 0.250299 , 0.270221 , 0.317088 , 0.281466 
 944 , 0.332528 , 0.324318 , 0.275921 , 0.41696 , 0.248177 , 0.266373 , 0.268039 , 0.236616 , 0.238715 , 0.213225 , 0.352806 , 0.339355 , 0.35453 , 0.354524 , 0.356438 , 0.18555 , 0.184639 , 0.184201 , 0.111733 , 0.145006 , 0.329005 , 0.271666 , 0.405371 , 0.288663 , 0.295726 , 0.379783 , 0.339775 , 0.360526 , 0.358583 , 0.39015 , 0.264649 , 0.274185 , 0.172693 , 0.162845 , 0.207044 , 0.295835 , 0.272012 , 0.235285 , 0.24899 , 0.288969 , 0.150766 , 0.136202 , 0.126423 , 0.097537 , 0.155015 , 0.292976 , 0.343909 , 0.327518 , 0.328838 , 0.342993 , 0.209927 , 0.240935 , 0.204923 , 0.197456 , 0.204208 , 0.252316 , 0.250241 , 0.269175 , 0.317439 , 0.281277 
 945 , 0.332312 , 0.324563 , 0.276519 , 0.417165 , 0.248886 , 0.265921 , 0.268545 , 0.236745 , 0.238184 , 0.213347 , 0.353456 , 0.339587 , 0.354681 , 0.354976 , 0.357033 , 0.185587 , 0.185321 , 0.1845 , 0.111932 , 0.145281 , 0.327747 , 0.271128 , 0.406521 , 0.288308 , 0.296525 , 0.379899 , 0.339893 , 0.36054 , 0.35835 , 0.390318 , 0.264673 , 0.273607 , 0.173082 , 0.163212 , 0.207557 , 0.296577 , 0.272139 , 0.235023 , 0.249019 , 0.289752 , 0.150909 , 0.136578 , 0.126436 , 0.097786 , 0.155029 , 0.293006 , 0.344158 , 0.328128 , 0.329018 , 0.343164 , 0.210256 , 0.241142 , 0.204685 , 0.197612 , 0.204587 , 0.252087 , 0.250065 , 0.268048 , 0.317594 , 0.281419 
 946 , 0.331945 , 0.324942 , 0.277491 , 0.417014 , 0.249741 , 0.265624 , 0.26901 , 0.236892 , 0.23773 , 0.213164 , 0.353952 , 0.339623 , 0.354766 , 0.355257 , 0.357383 , 0.185697 , 0.185899 , 0.184842 , 0.112027 , 0.145387 , 0.327219 , 0.270674 , 0.407452 , 0.288001 , 0.297389 , 0.379899 , 0.339935 , 0.360602 , 0.358493 , 0.390449 , 0.26474 , 0.2731 , 0.173437 , 0.163656 , 0.207941 , 0.29721 , 0.272442 , 0.23509 , 0.248979 , 0.290398 , 0.151234 , 0.136882 , 0.126552 , 0.097918 , 0.155128 , 0.292981 , 0.344546 , 0.32853 , 0.32901 , 0.343384 , 0.210593 , 0.241277 , 0.204607 , 0.197535 , 0.205087 , 0.251931 , 0.250001 , 0.267398 , 0.317512 , 0.281634 
 947 , 0.331244 , 0.325341 , 0.278671 , 0.415926 , 0.250624 , 0.265507 , 0.269276 , 0.236895 , 0.23765 , 0.212416 , 0.354045 , 0.339192 , 0.354593 , 0.354922 , 0.357031 , 0.185775 , 0.186207 , 0.18517 , 0.111882 , 0.145221 , 0.327866 , 0.270354 , 0.407684 , 0.287698 , 0.297917 , 0.379349 , 0.339814 , 0.360755 , 0.358933 , 0.390323 , 0.264665 , 0.272614 , 0.173625 , 0.164051 , 0.20796 , 0.297473 , 0.272959 , 0.235483 , 0.248763 , 0.290545 , 0.151722 , 0.137007 , 0.126782 , 0.09779 , 0.155313 , 0.29281 , 0.344818 , 0.328206 , 0.328604 , 0.343584 , 0.210813 , 0.241126 , 0.204738 , 0.197078 , 0.205655 , 0.25199 , 0.250227 , 0.267755 , 0.316984 , 0.281749 
