JUL8LOF00005.spu,JUL8LOF00004.spu,JUL8LOF00003.spu,
Wavelength,JUL8MAT00006.spu,JUL8MAT00007.spu,JUL8MAT00008.spu,JUL8MAT00009.spu,JUL8MAT00010.spu,JUL8MAT00011.spu,JUL8MAT00012.spu,JUL8MAT00013.spu,JUL8MAT00014.spu,JUL8MAT00015.spu,JUL8MAT00016.spu,JUL8MAT00017.spu,JUL8MAT00018.spu,JUL8MAT00019.spu,JUL8MAT00020.spu,JUL8MAT00021.spu,JUL8MAT00022.spu,JUL8MAT00023.spu,JUL8MAT00024.spu,JUL8MAT00025.spu
 883 , 0.397626 , 0.337343 , 0.537152 , 0.241657 , 0.240353 , 0.278798 , 0.193884 , 0.315087 , 0.156562 , 0.278832 , 0.265272 , 0.175849 , 0.38103 , 0.409532 , 0.348076 , 0.210045 , 0.26749 , 0.20381 , 0.246227 , 0.365213 
 884 , 0.397724 , 0.33765 , 0.537566 , 0.241736 , 0.240279 , 0.279293 , 0.193897 , 0.315258 , 0.156663 , 0.278976 , 0.265453 , 0.176006 , 0.381442 , 0.410096 , 0.348123 , 0.21035 , 0.267567 , 0.203906 , 0.246689 , 0.365431 
 885 , 0.397957 , 0.33786 , 0.538054 , 0.241807 , 0.240137 , 0.279842 , 0.193877 , 0.315463 , 0.156666 , 0.278899 , 0.265534 , 0.176223 , 0.381757 , 0.410362 , 0.348323 , 0.210719 , 0.267539 , 0.203983 , 0.247226 , 0.365704 
 886 , 0.3982 , 0.338082 , 0.538558 , 0.241884 , 0.239988 , 0.280407 , 0.193854 , 0.315678 , 0.156675 , 0.278818 , 0.265621 , 0.176448 , 0.382076 , 0.410641 , 0.348524 , 0.211094 , 0.267505 , 0.204056 , 0.247777 , 0.365992 
 887 , 0.398269 , 0.338044 , 0.539157 , 0.241706 , 0.240054 , 0.280852 , 0.193955 , 0.316041 , 0.156489 , 0.278741 , 0.265704 , 0.176685 , 0.382364 , 0.410905 , 0.348718 , 0.211272 , 0.267545 , 0.204085 , 0.248055 , 0.366183 
 888 , 0.397994 , 0.33769 , 0.539132 , 0.241436 , 0.240142 , 0.28105 , 0.193957 , 0.316188 , 0.156195 , 0.278645 , 0.265734 , 0.176724 , 0.382545 , 0.41094 , 0.348691 , 0.211235 , 0.267753 , 0.204083 , 0.248105 , 0.366032 
 889 , 0.39766 , 0.337268 , 0.539004 , 0.241149 , 0.240232 , 0.281218 , 0.193934 , 0.31631 , 0.155877 , 0.278548 , 0.265757 , 0.176731 , 0.382718 , 0.410942 , 0.348629 , 0.211166 , 0.267994 , 0.204084 , 0.248132 , 0.36582 
 890 , 0.397359 , 0.337022 , 0.538851 , 0.241046 , 0.240287 , 0.281331 , 0.193842 , 0.316407 , 0.155756 , 0.278483 , 0.265942 , 0.1768 , 0.382921 , 0.411002 , 0.348681 , 0.211133 , 0.268326 , 0.204155 , 0.248129 , 0.365734 
 891 , 0.397188 , 0.336958 , 0.538871 , 0.241041 , 0.240271 , 0.281441 , 0.193707 , 0.316551 , 0.155879 , 0.278443 , 0.266242 , 0.176997 , 0.383121 , 0.411168 , 0.34888 , 0.211151 , 0.268698 , 0.20445 , 0.248186 , 0.366137 
 892 , 0.397081 , 0.336897 , 0.539074 , 0.240962 , 0.24022 , 0.281595 , 0.193594 , 0.316756 , 0.156042 , 0.278403 , 0.2665 , 0.177265 , 0.383312 , 0.411369 , 0.349116 , 0.211175 , 0.269043 , 0.204878 , 0.248329 , 0.36686 
 893 , 0.397044 , 0.336839 , 0.539228 , 0.240938 , 0.240247 , 0.281825 , 0.19353 , 0.316928 , 0.156129 , 0.278415 , 0.266766 , 0.177528 , 0.383509 , 0.411598 , 0.349354 , 0.211237 , 0.269362 , 0.205325 , 0.248555 , 0.367553 
 894 , 0.397228 , 0.336857 , 0.539205 , 0.241206 , 0.24059 , 0.282282 , 0.193648 , 0.316958 , 0.155857 , 0.278587 , 0.267036 , 0.177662 , 0.38367 , 0.411852 , 0.349464 , 0.211452 , 0.269535 , 0.205686 , 0.249061 , 0.367867 
 895 , 0.397282 , 0.337085 , 0.539397 , 0.241685 , 0.240956 , 0.282736 , 0.193741 , 0.317134 , 0.155502 , 0.278654 , 0.267401 , 0.177672 , 0.383741 , 0.412122 , 0.349385 , 0.211705 , 0.269789 , 0.205893 , 0.249555 , 0.367778 
 896 , 0.397355 , 0.337333 , 0.539606 , 0.242202 , 0.241347 , 0.283223 , 0.193843 , 0.31733 , 0.155123 , 0.278728 , 0.267803 , 0.177692 , 0.383828 , 0.412414 , 0.349302 , 0.211976 , 0.270074 , 0.206113 , 0.250089 , 0.367695 
 897 , 0.397087 , 0.337109 , 0.539771 , 0.242137 , 0.241027 , 0.283078 , 0.193631 , 0.317378 , 0.15495 , 0.278382 , 0.267634 , 0.177445 , 0.383483 , 0.412099 , 0.34899 , 0.212031 , 0.270034 , 0.206102 , 0.250233 , 0.367443 
 898 , 0.397198 , 0.337083 , 0.540087 , 0.242001 , 0.24072 , 0.283115 , 0.19365 , 0.317502 , 0.154969 , 0.278418 , 0.267566 , 0.177498 , 0.383521 , 0.412245 , 0.349198 , 0.212154 , 0.269918 , 0.206111 , 0.25046 , 0.366947 
 899 , 0.397349 , 0.337072 , 0.540436 , 0.241866 , 0.240417 , 0.283183 , 0.193691 , 0.317642 , 0.155002 , 0.278496 , 0.267514 , 0.177588 , 0.383604 , 0.412443 , 0.349473 , 0.212293 , 0.269796 , 0.206134 , 0.250712 , 0.366409 
 900 , 0.397168 , 0.33696 , 0.540286 , 0.241535 , 0.239934 , 0.283302 , 0.19348 , 0.317508 , 0.154962 , 0.27823 , 0.267291 , 0.177616 , 0.383431 , 0.412466 , 0.349546 , 0.212126 , 0.269529 , 0.205955 , 0.250843 , 0.366007 
 901 , 0.396851 , 0.336816 , 0.540098 , 0.24141 , 0.239528 , 0.283627 , 0.193132 , 0.317438 , 0.154923 , 0.277859 , 0.267098 , 0.177634 , 0.383165 , 0.412011 , 0.349524 , 0.211782 , 0.269364 , 0.205758 , 0.250959 , 0.366274 
 902 , 0.396586 , 0.33671 , 0.540117 , 0.241509 , 0.239246 , 0.284071 , 0.192806 , 0.317543 , 0.154914 , 0.277569 , 0.267009 , 0.177679 , 0.382947 , 0.411322 , 0.349516 , 0.21146 , 0.26933 , 0.205629 , 0.251113 , 0.366946 
 903 , 0.396294 , 0.336409 , 0.540098 , 0.241586 , 0.239088 , 0.284457 , 0.192512 , 0.317668 , 0.154789 , 0.277313 , 0.266912 , 0.177774 , 0.382817 , 0.410669 , 0.349501 , 0.211171 , 0.269363 , 0.205527 , 0.251223 , 0.367583 
 904 , 0.396042 , 0.335627 , 0.539983 , 0.241539 , 0.239308 , 0.284733 , 0.192369 , 0.317809 , 0.154398 , 0.277168 , 0.266793 , 0.177963 , 0.382933 , 0.410378 , 0.34946 , 0.211039 , 0.269562 , 0.205484 , 0.251172 , 0.367943 
 905 , 0.396051 , 0.334846 , 0.539823 , 0.241281 , 0.239668 , 0.285124 , 0.192336 , 0.317892 , 0.154116 , 0.277123 , 0.266662 , 0.178123 , 0.383095 , 0.410621 , 0.349392 , 0.211026 , 0.269724 , 0.205398 , 0.251076 , 0.367894 
 906 , 0.396059 , 0.334039 , 0.539657 , 0.241014 , 0.240043 , 0.28553 , 0.1923 , 0.317984 , 0.15383 , 0.277076 , 0.266534 , 0.178297 , 0.383267 , 0.410869 , 0.349322 , 0.211015 , 0.26989 , 0.205315 , 0.250976 , 0.367838 
 907 , 0.396066 , 0.333904 , 0.539584 , 0.241141 , 0.240193 , 0.285385 , 0.191996 , 0.317696 , 0.153795 , 0.277264 , 0.266501 , 0.178265 , 0.383365 , 0.411542 , 0.349403 , 0.211126 , 0.269833 , 0.205259 , 0.250984 , 0.367585 
 908 , 0.395924 , 0.33365 , 0.539502 , 0.241383 , 0.240123 , 0.285023 , 0.191625 , 0.317607 , 0.153709 , 0.277289 , 0.266619 , 0.178365 , 0.383602 , 0.412084 , 0.349395 , 0.211271 , 0.269959 , 0.205312 , 0.251443 , 0.367992 
 909 , 0.395777 , 0.333385 , 0.539412 , 0.241635 , 0.240046 , 0.284643 , 0.191239 , 0.317513 , 0.15362 , 0.277319 , 0.266742 , 0.178475 , 0.383851 , 0.41264 , 0.349386 , 0.211427 , 0.270084 , 0.205364 , 0.251925 , 0.368424 
 910 , 0.395593 , 0.333137 , 0.538846 , 0.241713 , 0.239961 , 0.284731 , 0.191309 , 0.31757 , 0.153524 , 0.277215 , 0.266763 , 0.178574 , 0.383892 , 0.412872 , 0.349271 , 0.211484 , 0.270185 , 0.205364 , 0.252311 , 0.368587 
 911 , 0.395836 , 0.33349 , 0.538941 , 0.241824 , 0.240068 , 0.285499 , 0.191732 , 0.317929 , 0.153476 , 0.277327 , 0.266741 , 0.178679 , 0.384065 , 0.413165 , 0.349314 , 0.211529 , 0.270305 , 0.205363 , 0.252322 , 0.368335 
 912 , 0.396296 , 0.334131 , 0.539469 , 0.24199 , 0.240279 , 0.28651 , 0.192243 , 0.318413 , 0.153441 , 0.277585 , 0.266727 , 0.178785 , 0.384357 , 0.413568 , 0.349463 , 0.211594 , 0.270441 , 0.205373 , 0.252177 , 0.367932 
 913 , 0.39685 , 0.334578 , 0.540271 , 0.241955 , 0.240294 , 0.287285 , 0.192481 , 0.318995 , 0.15346 , 0.277764 , 0.266628 , 0.178909 , 0.384758 , 0.414014 , 0.349399 , 0.211639 , 0.270634 , 0.205436 , 0.252059 , 0.367676 
 914 , 0.39749 , 0.334694 , 0.541224 , 0.241696 , 0.240007 , 0.287713 , 0.192271 , 0.319715 , 0.153645 , 0.277849 , 0.266528 , 0.179139 , 0.385396 , 0.41453 , 0.349086 , 0.211715 , 0.270992 , 0.205619 , 0.252094 , 0.367758 
 915 , 0.398014 , 0.334848 , 0.541703 , 0.241637 , 0.239748 , 0.288278 , 0.19209 , 0.320404 , 0.153988 , 0.278024 , 0.266649 , 0.1795 , 0.386151 , 0.415069 , 0.348973 , 0.211888 , 0.271514 , 0.20586 , 0.252332 , 0.367981 
 916 , 0.398501 , 0.335002 , 0.542126 , 0.241572 , 0.239517 , 0.288845 , 0.191894 , 0.321017 , 0.154287 , 0.278172 , 0.266754 , 0.179842 , 0.386867 , 0.415582 , 0.348893 , 0.212071 , 0.272009 , 0.206083 , 0.252565 , 0.368192 
 917 , 0.398497 , 0.335165 , 0.541772 , 0.241488 , 0.239774 , 0.289326 , 0.191539 , 0.320785 , 0.154071 , 0.277977 , 0.26664 , 0.179876 , 0.387048 , 0.415739 , 0.349265 , 0.212384 , 0.27216 , 0.206124 , 0.25272 , 0.368168 
 918 , 0.39887 , 0.335413 , 0.5417 , 0.241538 , 0.240372 , 0.289473 , 0.191341 , 0.320811 , 0.153892 , 0.277705 , 0.266596 , 0.179987 , 0.38712 , 0.415892 , 0.349676 , 0.212672 , 0.272037 , 0.206112 , 0.252915 , 0.36836 
 919 , 0.399246 , 0.335656 , 0.541623 , 0.241589 , 0.240983 , 0.289626 , 0.191143 , 0.320844 , 0.153713 , 0.277433 , 0.266547 , 0.180094 , 0.387187 , 0.416048 , 0.350089 , 0.212968 , 0.271914 , 0.206096 , 0.253111 , 0.368553 
 920 , 0.399291 , 0.335503 , 0.541999 , 0.241768 , 0.241579 , 0.289755 , 0.191068 , 0.321037 , 0.153174 , 0.277275 , 0.266787 , 0.180479 , 0.387266 , 0.416208 , 0.350399 , 0.213056 , 0.271886 , 0.206166 , 0.253302 , 0.368552 
 921 , 0.398622 , 0.334689 , 0.542154 , 0.241415 , 0.241747 , 0.289551 , 0.190694 , 0.320888 , 0.152255 , 0.276956 , 0.266736 , 0.180688 , 0.387185 , 0.416354 , 0.350426 , 0.213005 , 0.271706 , 0.206194 , 0.253184 , 0.368241 
 922 , 0.397711 , 0.333662 , 0.542188 , 0.24085 , 0.241766 , 0.289233 , 0.19019 , 0.320595 , 0.151213 , 0.276552 , 0.266546 , 0.180815 , 0.387051 , 0.416486 , 0.350369 , 0.212919 , 0.271451 , 0.206207 , 0.252961 , 0.367842 
 923 , 0.397253 , 0.333141 , 0.542109 , 0.240433 , 0.241626 , 0.289044 , 0.189616 , 0.320582 , 0.15051 , 0.276424 , 0.266396 , 0.180806 , 0.38708 , 0.416767 , 0.350215 , 0.212747 , 0.271217 , 0.206039 , 0.252619 , 0.367421 
 924 , 0.397267 , 0.332885 , 0.541567 , 0.2401 , 0.241044 , 0.28895 , 0.188787 , 0.320656 , 0.150078 , 0.276402 , 0.266133 , 0.180535 , 0.386863 , 0.416811 , 0.349691 , 0.212308 , 0.27112 , 0.20552 , 0.252188 , 0.366902 
 925 , 0.397181 , 0.332143 , 0.540521 , 0.239599 , 0.240071 , 0.28875 , 0.187661 , 0.320369 , 0.149436 , 0.276086 , 0.265645 , 0.180092 , 0.386009 , 0.416302 , 0.348772 , 0.211601 , 0.271175 , 0.204769 , 0.25179 , 0.366224 
 926 , 0.397019 , 0.331312 , 0.539454 , 0.238993 , 0.23898 , 0.288472 , 0.186576 , 0.320021 , 0.148765 , 0.275743 , 0.265111 , 0.179518 , 0.385012 , 0.415641 , 0.3477 , 0.210788 , 0.271146 , 0.203841 , 0.251272 , 0.365415 
 927 , 0.396343 , 0.33052 , 0.538635 , 0.238122 , 0.237752 , 0.287879 , 0.186166 , 0.31952 , 0.148232 , 0.275433 , 0.26461 , 0.178491 , 0.383772 , 0.414458 , 0.34636 , 0.209781 , 0.270625 , 0.202364 , 0.250335 , 0.364393 
 928 , 0.394573 , 0.330532 , 0.537408 , 0.237263 , 0.236763 , 0.286999 , 0.185849 , 0.319405 , 0.147576 , 0.275138 , 0.26427 , 0.177381 , 0.383294 , 0.413479 , 0.345533 , 0.2088 , 0.269555 , 0.20085 , 0.249061 , 0.363983 
 929 , 0.392505 , 0.330556 , 0.535995 , 0.236264 , 0.2356 , 0.285985 , 0.185489 , 0.319292 , 0.146809 , 0.274797 , 0.263872 , 0.176076 , 0.382734 , 0.412333 , 0.344545 , 0.207641 , 0.268294 , 0.199038 , 0.247559 , 0.363486 
 930 , 0.390591 , 0.330769 , 0.535084 , 0.234514 , 0.234869 , 0.284849 , 0.184934 , 0.31914 , 0.145582 , 0.274227 , 0.263574 , 0.174857 , 0.382655 , 0.410277 , 0.343873 , 0.206532 , 0.267089 , 0.197728 , 0.245624 , 0.363489 
 931 , 0.389378 , 0.329812 , 0.533747 , 0.232387 , 0.23353 , 0.28384 , 0.184166 , 0.317895 , 0.144439 , 0.273181 , 0.262509 , 0.173412 , 0.381564 , 0.40731 , 0.341945 , 0.204722 , 0.265463 , 0.1956 , 0.243668 , 0.361631 
 932 , 0.388186 , 0.328429 , 0.532138 , 0.229875 , 0.231838 , 0.282737 , 0.183249 , 0.316213 , 0.143153 , 0.271889 , 0.261093 , 0.171698 , 0.380057 , 0.403683 , 0.339385 , 0.202462 , 0.263485 , 0.192913 , 0.241407 , 0.358976 
 933 , 0.385594 , 0.325593 , 0.528208 , 0.227923 , 0.229286 , 0.280872 , 0.181098 , 0.312516 , 0.141108 , 0.269233 , 0.258421 , 0.169777 , 0.377116 , 0.399641 , 0.336479 , 0.199566 , 0.261085 , 0.190111 , 0.239195 , 0.355774 
 934 , 0.382622 , 0.322863 , 0.524311 , 0.227171 , 0.227086 , 0.278909 , 0.178549 , 0.308477 , 0.138597 , 0.266536 , 0.255999 , 0.168237 , 0.374098 , 0.396942 , 0.334412 , 0.197004 , 0.259285 , 0.188486 , 0.237162 , 0.353073 
 935 , 0.3804 , 0.321439 , 0.522439 , 0.227096 , 0.225866 , 0.277438 , 0.176516 , 0.305634 , 0.136063 , 0.264847 , 0.254805 , 0.167125 , 0.372105 , 0.395681 , 0.333343 , 0.195059 , 0.25831 , 0.187951 , 0.235001 , 0.351096 
 936 , 0.377497 , 0.319256 , 0.51963 , 0.226489 , 0.224559 , 0.275426 , 0.174567 , 0.302867 , 0.133492 , 0.262751 , 0.253574 , 0.16586 , 0.369586 , 0.394634 , 0.331942 , 0.193301 , 0.256939 , 0.187247 , 0.232916 , 0.349145 
 937 , 0.373617 , 0.315577 , 0.515305 , 0.224626 , 0.223487 , 0.272585 , 0.173389 , 0.301143 , 0.131531 , 0.260035 , 0.252504 , 0.164447 , 0.366488 , 0.394064 , 0.329824 , 0.192523 , 0.254666 , 0.186079 , 0.231738 , 0.347749 
 938 , 0.371367 , 0.312944 , 0.513535 , 0.223584 , 0.223381 , 0.271092 , 0.172734 , 0.300483 , 0.130118 , 0.257775 , 0.251498 , 0.163134 , 0.364871 , 0.392056 , 0.327362 , 0.191917 , 0.252147 , 0.184198 , 0.231429 , 0.34633 
 939 , 0.369043 , 0.310225 , 0.511699 , 0.222497 , 0.223276 , 0.269546 , 0.172057 , 0.299794 , 0.128666 , 0.255451 , 0.25045 , 0.161782 , 0.363192 , 0.389979 , 0.324827 , 0.191286 , 0.249544 , 0.182257 , 0.231111 , 0.344864 
 940 , 0.368118 , 0.309035 , 0.510644 , 0.221423 , 0.221321 , 0.268655 , 0.169789 , 0.299068 , 0.128373 , 0.253471 , 0.248391 , 0.16046 , 0.36285 , 0.386799 , 0.322048 , 0.190002 , 0.247183 , 0.180519 , 0.230433 , 0.342534 
 941 , 0.367649 , 0.308612 , 0.510315 , 0.2207 , 0.219478 , 0.268709 , 0.167872 , 0.298841 , 0.128594 , 0.252678 , 0.247712 , 0.160459 , 0.361701 , 0.386004 , 0.321616 , 0.189483 , 0.246571 , 0.179564 , 0.230488 , 0.342067 
 942 , 0.367215 , 0.308266 , 0.510059 , 0.219996 , 0.21762 , 0.26887 , 0.165966 , 0.298668 , 0.128868 , 0.251995 , 0.247156 , 0.1606 , 0.360453 , 0.38544 , 0.321409 , 0.189036 , 0.246124 , 0.178661 , 0.230621 , 0.341779 
 943 , 0.36649 , 0.307535 , 0.509267 , 0.219109 , 0.216793 , 0.269208 , 0.165369 , 0.297474 , 0.12792 , 0.251684 , 0.246769 , 0.161264 , 0.358857 , 0.384858 , 0.321453 , 0.188964 , 0.246152 , 0.177854 , 0.230688 , 0.341525 
 944 , 0.366128 , 0.307131 , 0.508565 , 0.21877 , 0.216499 , 0.269469 , 0.165816 , 0.296286 , 0.126528 , 0.251539 , 0.245988 , 0.161721 , 0.358392 , 0.385429 , 0.32116 , 0.188951 , 0.246192 , 0.177183 , 0.230334 , 0.339685 
 945 , 0.366107 , 0.30707 , 0.508077 , 0.218861 , 0.216223 , 0.269626 , 0.166558 , 0.295423 , 0.125211 , 0.251386 , 0.24489 , 0.161872 , 0.358805 , 0.386792 , 0.320544 , 0.188855 , 0.246076 , 0.17656 , 0.229714 , 0.336759 
 946 , 0.365873 , 0.306758 , 0.507938 , 0.218638 , 0.215872 , 0.269415 , 0.167034 , 0.294888 , 0.124295 , 0.251072 , 0.243788 , 0.161881 , 0.359071 , 0.388024 , 0.320118 , 0.188636 , 0.245948 , 0.176477 , 0.229125 , 0.333569 
 947 , 0.365145 , 0.305944 , 0.507999 , 0.21781 , 0.215566 , 0.268461 , 0.166848 , 0.294885 , 0.124008 , 0.250637 , 0.242765 , 0.161729 , 0.35885 , 0.388117 , 0.319897 , 0.188097 , 0.245732 , 0.17728 , 0.228547 , 0.330979 
 948 , 0.364062 , 0.304873 , 0.507118 , 0.216713 , 0.215621 , 0.26717 , 0.166121 , 0.294822 , 0.123576 , 0.250487 , 0.241874 , 0.161766 , 0.358088 , 0.386091 , 0.319393 , 0.187295 , 0.245322 , 0.17807 , 0.227841 , 0.33073 
 949 , 0.362952 , 0.303792 , 0.5061 , 0.2158 , 0.215669 , 0.265903 , 0.165418 , 0.294712 , 0.123237 , 0.250342 , 0.240991 , 0.161846 , 0.357338 , 0.384076 , 0.318786 , 0.186492 , 0.244881 , 0.178898 , 0.227148 , 0.330542 
 950 , 0.361532 , 0.302731 , 0.503513 , 0.217094 , 0.215758 , 0.264864 , 0.164927 , 0.294146 , 0.123943 , 0.25031 , 0.240181 , 0.162413 , 0.356735 , 0.3821 , 0.317042 , 0.185676 , 0.244127 , 0.180095 , 0.226609 , 0.331173 
 951 , 0.362327 , 0.301761 , 0.503646 , 0.218538 , 0.216515 , 0.264932 , 0.16527 , 0.294249 , 0.124818 , 0.250235 , 0.240517 , 0.163207 , 0.357048 , 0.381955 , 0.316606 , 0.186022 , 0.244616 , 0.180731 , 0.22691 , 0.330382 
 952 , 0.363133 , 0.300802 , 0.503785 , 0.219964 , 0.217271 , 0.265009 , 0.165615 , 0.29435 , 0.125678 , 0.250161 , 0.240851 , 0.163999 , 0.35735 , 0.381821 , 0.316172 , 0.186377 , 0.245115 , 0.181354 , 0.227221 , 0.329581 
 953 , 0.36289 , 0.299157 , 0.502441 , 0.220302 , 0.217858 , 0.265575 , 0.16607 , 0.294825 , 0.125401 , 0.249886 , 0.241561 , 0.164798 , 0.357941 , 0.382311 , 0.316848 , 0.186679 , 0.246018 , 0.18078 , 0.226873 , 0.329121 
 954 , 0.361343 , 0.297797 , 0.501035 , 0.220422 , 0.218029 , 0.266683 , 0.166291 , 0.295347 , 0.124812 , 0.24989 , 0.24207 , 0.165578 , 0.358418 , 0.382051 , 0.316831 , 0.186689 , 0.246297 , 0.180171 , 0.226222 , 0.329143 
 955 , 0.359374 , 0.296648 , 0.499772 , 0.220576 , 0.218024 , 0.267961 , 0.166396 , 0.295831 , 0.12424 , 0.250039 , 0.242439 , 0.166339 , 0.358801 , 0.381391 , 0.316367 , 0.18657 , 0.246251 , 0.179701 , 0.225521 , 0.329321 
 956 , 0.358662 , 0.296376 , 0.499444 , 0.220365 , 0.217902 , 0.269261 , 0.166317 , 0.296466 , 0.124199 , 0.250464 , 0.242622 , 0.166815 , 0.359166 , 0.381309 , 0.31557 , 0.186938 , 0.246308 , 0.179204 , 0.225801 , 0.329339 
 957 , 0.359262 , 0.296955 , 0.499232 , 0.219659 , 0.217458 , 0.270372 , 0.166063 , 0.297328 , 0.124794 , 0.251077 , 0.242609 , 0.167056 , 0.359251 , 0.382353 , 0.314749 , 0.187574 , 0.246338 , 0.178835 , 0.226778 , 0.328385 
 958 , 0.359927 , 0.297467 , 0.49767 , 0.218753 , 0.216688 , 0.271109 , 0.165822 , 0.298291 , 0.125535 , 0.251526 , 0.242556 , 0.16734 , 0.3589 , 0.384248 , 0.314454 , 0.187836 , 0.24615 , 0.178697 , 0.227267 , 0.326195 
 959 , 0.360478 , 0.298079 , 0.496081 , 0.217902 , 0.216072 , 0.271605 , 0.165732 , 0.29889 , 0.125903 , 0.251862 , 0.242427 , 0.167647 , 0.358417 , 0.385916 , 0.31429 , 0.188133 , 0.246055 , 0.178665 , 0.22776 , 0.324384 
 960 , 0.360734 , 0.299255 , 0.494385 , 0.217336 , 0.216162 , 0.271255 , 0.166292 , 0.298063 , 0.124782 , 0.251834 , 0.242042 , 0.168098 , 0.357513 , 0.386759 , 0.314694 , 0.188666 , 0.246398 , 0.179036 , 0.228431 , 0.324039 
 961 , 0.362113 , 0.301309 , 0.494692 , 0.21839 , 0.217789 , 0.27148 , 0.167523 , 0.297025 , 0.123686 , 0.252475 , 0.242313 , 0.16868 , 0.35856 , 0.386772 , 0.31548 , 0.190093 , 0.247877 , 0.179022 , 0.230169 , 0.326114 
 962 , 0.363424 , 0.303275 , 0.494971 , 0.219389 , 0.219338 , 0.271682 , 0.168702 , 0.296034 , 0.122637 , 0.253085 , 0.242568 , 0.169232 , 0.359547 , 0.386784 , 0.31622 , 0.191448 , 0.249292 , 0.17901 , 0.231821 , 0.328083 
 963 , 0.363628 , 0.303374 , 0.496161 , 0.220131 , 0.220413 , 0.27131 , 0.168997 , 0.29603 , 0.123368 , 0.253109 , 0.243047 , 0.169967 , 0.360295 , 0.386662 , 0.316741 , 0.19281 , 0.250819 , 0.17986 , 0.2333 , 0.330001 
 964 , 0.364303 , 0.302693 , 0.497186 , 0.220152 , 0.221097 , 0.270992 , 0.169172 , 0.297687 , 0.124787 , 0.253342 , 0.243719 , 0.171231 , 0.361005 , 0.388317 , 0.317594 , 0.19426 , 0.252148 , 0.180893 , 0.234244 , 0.331872 
 965 , 0.365109 , 0.301886 , 0.498088 , 0.219993 , 0.221668 , 0.270704 , 0.169333 , 0.299695 , 0.126286 , 0.253634 , 0.244403 , 0.172586 , 0.36168 , 0.390376 , 0.318497 , 0.195674 , 0.253372 , 0.181896 , 0.235014 , 0.333659 
 966 , 0.366093 , 0.301467 , 0.49833 , 0.220954 , 0.222329 , 0.271205 , 0.16966 , 0.301656 , 0.127768 , 0.254516 , 0.245195 , 0.173831 , 0.363125 , 0.392637 , 0.319302 , 0.197155 , 0.254155 , 0.182986 , 0.235948 , 0.334966 
 967 , 0.365829 , 0.301601 , 0.498996 , 0.222688 , 0.223012 , 0.272462 , 0.169878 , 0.302756 , 0.128923 , 0.255657 , 0.246019 , 0.174937 , 0.364928 , 0.394322 , 0.319919 , 0.198515 , 0.254877 , 0.184413 , 0.237201 , 0.335667 
 968 , 0.364097 , 0.302082 , 0.50059 , 0.224466 , 0.223632 , 0.273994 , 0.169843 , 0.302927 , 0.129703 , 0.256646 , 0.246793 , 0.175944 , 0.366551 , 0.395217 , 0.320403 , 0.199672 , 0.255818 , 0.186121 , 0.23866 , 0.336015 
 969 , 0.362475 , 0.302573 , 0.502197 , 0.225718 , 0.224145 , 0.275535 , 0.170052 , 0.303354 , 0.130069 , 0.257673 , 0.247688 , 0.176798 , 0.368039 , 0.396021 , 0.320983 , 0.200585 , 0.256689 , 0.187529 , 0.239852 , 0.336247 
 970 , 0.361454 , 0.302963 , 0.503363 , 0.225688 , 0.224307 , 0.276949 , 0.170821 , 0.30445 , 0.129475 , 0.258719 , 0.248816 , 0.177165 , 0.369084 , 0.396834 , 0.32176 , 0.200925 , 0.257179 , 0.188119 , 0.240412 , 0.336254 
 971 , 0.362772 , 0.302648 , 0.502055 , 0.225094 , 0.223873 , 0.277314 , 0.171547 , 0.305786 , 0.12883 , 0.259235 , 0.249562 , 0.176644 , 0.369237 , 0.398506 , 0.322267 , 0.200881 , 0.256475 , 0.187833 , 0.240566 , 0.3365 
 972 , 0.36411 , 0.302351 , 0.500759 , 0.224502 , 0.223435 , 0.277665 , 0.172259 , 0.307109 , 0.128188 , 0.259742 , 0.250309 , 0.176121 , 0.369393 , 0.400181 , 0.322769 , 0.200831 , 0.255774 , 0.187547 , 0.24071 , 0.336754 
 973 , 0.36635 , 0.303298 , 0.500494 , 0.223737 , 0.222736 , 0.276816 , 0.171963 , 0.307292 , 0.127744 , 0.259311 , 0.250742 , 0.175548 , 0.369905 , 0.401383 , 0.322611 , 0.200905 , 0.255524 , 0.187359 , 0.240846 , 0.337651 
 974 , 0.366955 , 0.304093 , 0.500331 , 0.222714 , 0.221844 , 0.275582 , 0.171675 , 0.306661 , 0.127382 , 0.258622 , 0.250686 , 0.175338 , 0.370263 , 0.39949 , 0.322313 , 0.201056 , 0.255787 , 0.18757 , 0.240804 , 0.337107 
 975 , 0.367319 , 0.304866 , 0.500182 , 0.221651 , 0.220919 , 0.274292 , 0.171389 , 0.305899 , 0.127031 , 0.257892 , 0.250549 , 0.175173 , 0.370601 , 0.397137 , 0.321992 , 0.201225 , 0.256127 , 0.187836 , 0.240731 , 0.336338 
 976 , 0.367504 , 0.305287 , 0.499745 , 0.221471 , 0.221071 , 0.273627 , 0.171224 , 0.30477 , 0.127053 , 0.257626 , 0.250205 , 0.175208 , 0.370218 , 0.394869 , 0.322175 , 0.201157 , 0.255981 , 0.187941 , 0.240915 , 0.335414 
 977 , 0.367674 , 0.305976 , 0.499678 , 0.222216 , 0.222333 , 0.273764 , 0.171124 , 0.30423 , 0.126994 , 0.257586 , 0.250167 , 0.175378 , 0.370082 , 0.394113 , 0.322823 , 0.201372 , 0.255564 , 0.187889 , 0.2415 , 0.33504 
