MAY31MAT00004.spu,MAY31MAT00003.spu,MAY31MAT00002.spu,
Wavelength,MAY31MAT00005.spu,MAY31MAT00006.spu,MAY31MAT00007.spu,MAY31MAT00008.spu,MAY31MAT00009.spu,MAY31MAT00010.spu,MAY31MAT00011.spu,MAY31MAT00012.spu,MAY31MAT00013.spu,MAY31MAT00014.spu,MAY31MAT00015.spu,MAY31MAT00016.spu,MAY31MAT00017.spu,MAY31MAT00018.spu,MAY31MAT00019.spu,MAY31MAT00020.spu,MAY31MAT00021.spu,MAY31MAT00022.spu,MAY31MAT00023.spu,MAY31MAT00024.spu,MAY31MAT00025.spu,MAY31MAT00026.spu,MAY31MAT00027.spu,MAY31MAT00028.spu,MAY31MAT00029.spu,MAY31MAT00030.spu,MAY31MAT00031.spu,MAY31MAT00032.spu,MAY31MAT00033.spu,MAY31MAT00034.spu,MAY31MAT00035.spu,MAY31MAT00036.spu,MAY31MAT00037.spu,MAY31MAT00038.spu,MAY31MAT00039.spu,MAY31MAT00040.spu,MAY31MAT00041.spu,MAY31MAT00042.spu,MAY31MAT00043.spu,MAY31MAT00044.spu,MAY31MAT00045.spu,MAY31MAT00046.spu,MAY31MAT00047.spu,MAY31MAT00048.spu,MAY31MAT00049.spu,MAY31MAT00050.spu,MAY31MAT00051.spu,MAY31MAT00052.spu,MAY31MAT00053.spu,MAY31MAT00054.spu,MAY31MAT00055.spu,MAY31MAT00056.spu,MAY31MAT00057.spu,MAY31MAT00058.spu,MAY31MAT00059.spu,MAY31MAT00060.spu,MAY31MAT00061.spu,MAY31MAT00062.spu,MAY31MAT00063.spu,MAY31MAT00064.spu,MAY31MAT00065.spu,MAY31MAT00066.spu,MAY31MAT00067.spu,MAY31MAT00068.spu,MAY31MAT00069.spu,MAY31MAT00070.spu,MAY31MAT00071.spu,MAY31MAT00072.spu,MAY31MAT00073.spu,MAY31MAT00074.spu,MAY31MAT00075.spu,MAY31MAT00076.spu,MAY31MAT00077.spu,MAY31MAT00078.spu,MAY31MAT00079.spu,MAY31MAT00080.spu,MAY31MAT00081.spu,MAY31MAT00082.spu,MAY31MAT00083.spu,MAY31MAT00084.spu,MAY31MAT00085.spu,MAY31MAT00086.spu,MAY31MAT00087.spu,MAY31MAT00088.spu,MAY31MAT00089.spu,MAY31MAT00090.spu,MAY31MAT00091.spu,MAY31MAT00092.spu,MAY31MAT00093.spu,MAY31MAT00094.spu,MAY31MAT00095.spu,MAY31MAT00096.spu,MAY31MAT00097.spu,MAY31MAT00098.spu,MAY31MAT00099.spu,MAY31MAT00100.spu,MAY31MAT00101.spu,MAY31MAT00102.spu,MAY31MAT00103.spu,MAY31MAT00104.spu,MAY31MAT00105.spu,MAY31MAT00106.spu,MAY31MAT00107.spu,MAY31MAT00108.spu,MAY31MAT00109.spu,MAY31MAT00110.spu,MAY31MAT00111.spu,MAY31MAT00112.spu,MAY31MAT00113.spu,MAY31MAT00114.spu,MAY31MAT00115.spu,MAY31MAT00116.spu,MAY31MAT00117.spu,MAY31MAT00118.spu,MAY31MAT00119.spu,MAY31MAT00120.spu,MAY31MAT00121.spu,MAY31MAT00122.spu,MAY31MAT00123.spu,MAY31MAT00124.spu,MAY31MAT00125.spu,MAY31MAT00126.spu,MAY31MAT00127.spu,MAY31MAT00128.spu,MAY31MAT00129.spu,MAY31MAT00130.spu,MAY31MAT00131.spu,MAY31MAT00132.spu,MAY31MAT00133.spu,MAY31MAT00134.spu,MAY31MAT00135.spu,MAY31MAT00136.spu,MAY31MAT00137.spu,MAY31MAT00138.spu,MAY31MAT00139.spu,MAY31MAT00140.spu,MAY31MAT00141.spu,MAY31MAT00142.spu,MAY31MAT00143.spu,MAY31MAT00144.spu,MAY31MAT00145.spu
 824 , 0.219013 , 0.301782 , 0.338801 , 0.245821 , 0.240597 , 0.318971 , 0.281721 , 0.33492 , 0.269795 , 0.244016 , 0.248089 , 0.2263 , 0.224867 , 0.267977 , 0.273824 , 0.254489 , 0.169362 , 0.213648 , 0.315983 , 0.290775 , 0.288719 , 0.110779 , 0.081523 , 0.272263 , 0.207158 , 0.268568 , 0.178024 , 0.1488 , 0.166207 , 0.173307 , 0.182978 , 0.242326 , 0.297754 , 0.184051 , 0.27083 , 0.25012 , 0.236703 , 0.40859 , 0.315958 , 0.108588 , 0.235476 , 0.276671 , 0.265118 , 0.320456 , 0.402762 , 0.279003 , 0.243675 , 0.388754 , 0.349108 , 0.290229 , 0.352796 , 0.257362 , 0.211919 , 0.240848 , 0.248976 , 0.259354 , 0.150425 , 0.113272 , 0.181069 , 0.12807 , 0.086265 , 0.209098 , 0.220999 , 0.203849 , 0.164324 , 0.146641 , 0.280121 , 0.222406 , 0.274223 , 0.193927 , 0.245333 , 0.249265 , 0.230123 , 0.234968 , 0.269558 , 0.208411 , 0.202608 , 0.177645 , 0.182155 , 0.179457 , 0.176796 , 0.36681 , 0.305195 , 0.291617 , 0.330197 , 0.329689 , 0.245924 , 0.33909 , 0.369014 , 0.209574 , 0.264745 , 0.315122 , 0.274897 , 0.350849 , 0.291257 , 0.203052 , 0.199633 , 0.226081 , 0.141288 , 0.169471 , 0.169702 , 0.259964 , 0.234332 , 0.257946 , 0.240732 , 0.293917 , 0.251032 , 0.300825 , 0.317346 , 0.308054 , 0.318399 , 0.173808 , 0.201747 , 0.161645 , 0.201388 , 0.135871 , 0.1888 , 0.111293 , 0.096199 , 0.25776 , 0.169131 , 0.27687 , 0.288032 , 0.294823 , 0.350104 , 0.28345 , 0.284909 , 0.325378 , 0.261962 , 0.21848 , 0.3191 , 0.17598 , 0.240353 , 0.133963 , 0.194326 , 0.189789 , 0.334187 , 0.243739 , 0.199627 , 0.282692 , 0.252305 
 825 , 0.219544 , 0.30222 , 0.339661 , 0.246393 , 0.241133 , 0.319641 , 0.282188 , 0.335783 , 0.270201 , 0.244811 , 0.248734 , 0.227088 , 0.225242 , 0.268586 , 0.274471 , 0.255332 , 0.169975 , 0.214303 , 0.316683 , 0.29157 , 0.28939 , 0.111145 , 0.081717 , 0.273178 , 0.207718 , 0.269429 , 0.178502 , 0.149107 , 0.166644 , 0.173776 , 0.183467 , 0.242895 , 0.298381 , 0.184535 , 0.271519 , 0.250593 , 0.237384 , 0.40977 , 0.316876 , 0.10874 , 0.235962 , 0.277294 , 0.265808 , 0.321172 , 0.40359 , 0.279731 , 0.244033 , 0.389616 , 0.349796 , 0.29076 , 0.353596 , 0.257834 , 0.212387 , 0.241223 , 0.249538 , 0.25984 , 0.150843 , 0.113537 , 0.181718 , 0.128509 , 0.08656 , 0.209679 , 0.221519 , 0.204271 , 0.164213 , 0.146946 , 0.280664 , 0.222786 , 0.274805 , 0.194335 , 0.245995 , 0.249962 , 0.230605 , 0.235763 , 0.270381 , 0.208972 , 0.203197 , 0.178142 , 0.18267 , 0.179924 , 0.177184 , 0.3675 , 0.305776 , 0.292168 , 0.33087 , 0.330336 , 0.24622 , 0.339757 , 0.369603 , 0.209924 , 0.265326 , 0.315577 , 0.27539 , 0.351493 , 0.291731 , 0.203326 , 0.200149 , 0.22676 , 0.14164 , 0.169872 , 0.170245 , 0.26049 , 0.234779 , 0.258522 , 0.241165 , 0.294715 , 0.251615 , 0.301371 , 0.317982 , 0.308773 , 0.319191 , 0.174354 , 0.202387 , 0.162226 , 0.202059 , 0.136374 , 0.189428 , 0.111608 , 0.096586 , 0.258541 , 0.169705 , 0.277487 , 0.288664 , 0.295294 , 0.350805 , 0.28393 , 0.285512 , 0.326143 , 0.262503 , 0.219011 , 0.319686 , 0.176316 , 0.24103 , 0.13429 , 0.194843 , 0.190258 , 0.334767 , 0.244213 , 0.200149 , 0.283313 , 0.252824 
 826 , 0.220089 , 0.302664 , 0.34052 , 0.246983 , 0.241685 , 0.320308 , 0.28267 , 0.336651 , 0.270614 , 0.245612 , 0.249384 , 0.227884 , 0.225625 , 0.269197 , 0.275126 , 0.256182 , 0.170601 , 0.214978 , 0.317392 , 0.292384 , 0.290073 , 0.111522 , 0.081924 , 0.274115 , 0.20829 , 0.270311 , 0.178989 , 0.14941 , 0.167087 , 0.174245 , 0.183952 , 0.243469 , 0.299027 , 0.185027 , 0.27221 , 0.251077 , 0.238074 , 0.41098 , 0.31781 , 0.108889 , 0.236471 , 0.277913 , 0.266494 , 0.321898 , 0.404433 , 0.280469 , 0.244395 , 0.390497 , 0.350504 , 0.291322 , 0.354437 , 0.258312 , 0.212867 , 0.241602 , 0.250112 , 0.260353 , 0.151271 , 0.113813 , 0.182381 , 0.128947 , 0.086862 , 0.210273 , 0.222052 , 0.204705 , 0.1641 , 0.14726 , 0.281209 , 0.223173 , 0.275403 , 0.194753 , 0.246661 , 0.250678 , 0.231103 , 0.236574 , 0.271219 , 0.209552 , 0.203797 , 0.178641 , 0.183198 , 0.180392 , 0.177579 , 0.368193 , 0.306371 , 0.292738 , 0.331553 , 0.331 , 0.246526 , 0.340436 , 0.370195 , 0.210279 , 0.265927 , 0.316046 , 0.275892 , 0.352158 , 0.292223 , 0.203597 , 0.200669 , 0.22746 , 0.141988 , 0.170279 , 0.170801 , 0.261035 , 0.235229 , 0.259111 , 0.241595 , 0.295525 , 0.25221 , 0.301943 , 0.318621 , 0.309506 , 0.320005 , 0.174901 , 0.203031 , 0.162819 , 0.202735 , 0.136877 , 0.190067 , 0.111934 , 0.096981 , 0.259336 , 0.170279 , 0.278113 , 0.28932 , 0.295776 , 0.351521 , 0.284434 , 0.28614 , 0.326931 , 0.263063 , 0.219548 , 0.320269 , 0.176646 , 0.241711 , 0.134624 , 0.195364 , 0.190736 , 0.335351 , 0.244704 , 0.200681 , 0.283958 , 0.253356 
 827 , 0.220633 , 0.303245 , 0.34137 , 0.247436 , 0.242214 , 0.321058 , 0.283152 , 0.337416 , 0.271052 , 0.246303 , 0.24998 , 0.228664 , 0.226101 , 0.269809 , 0.275772 , 0.256858 , 0.171213 , 0.215642 , 0.318147 , 0.293167 , 0.290726 , 0.111875 , 0.082148 , 0.275051 , 0.20888 , 0.271161 , 0.179488 , 0.149755 , 0.16751 , 0.174736 , 0.184428 , 0.243985 , 0.29969 , 0.185503 , 0.2729 , 0.251539 , 0.238749 , 0.412164 , 0.318688 , 0.109041 , 0.236997 , 0.278503 , 0.267143 , 0.32261 , 0.405254 , 0.281156 , 0.244796 , 0.391312 , 0.35121 , 0.291879 , 0.355274 , 0.258796 , 0.213292 , 0.241969 , 0.250643 , 0.26087 , 0.1517 , 0.114123 , 0.183062 , 0.129334 , 0.087184 , 0.210793 , 0.222546 , 0.205164 , 0.164129 , 0.147572 , 0.281748 , 0.22357 , 0.275998 , 0.195182 , 0.247333 , 0.251384 , 0.231594 , 0.237351 , 0.27205 , 0.21011 , 0.204347 , 0.179166 , 0.183661 , 0.180815 , 0.177975 , 0.368881 , 0.306993 , 0.293289 , 0.332231 , 0.3316 , 0.246876 , 0.341119 , 0.370775 , 0.210619 , 0.266544 , 0.316518 , 0.276442 , 0.352801 , 0.292709 , 0.203864 , 0.201185 , 0.228162 , 0.142349 , 0.170717 , 0.171355 , 0.261585 , 0.235683 , 0.259698 , 0.242033 , 0.296309 , 0.25273 , 0.30255 , 0.319268 , 0.310194 , 0.320813 , 0.175418 , 0.203645 , 0.163388 , 0.203368 , 0.137345 , 0.190617 , 0.112236 , 0.097334 , 0.260149 , 0.170781 , 0.278683 , 0.289953 , 0.296245 , 0.352221 , 0.284994 , 0.286675 , 0.327698 , 0.263607 , 0.220047 , 0.320813 , 0.176964 , 0.242375 , 0.134917 , 0.195833 , 0.191235 , 0.335928 , 0.245221 , 0.201178 , 0.28455 , 0.253876 
 828 , 0.221185 , 0.304064 , 0.342229 , 0.247631 , 0.242673 , 0.321887 , 0.283555 , 0.338005 , 0.271546 , 0.246794 , 0.250464 , 0.229408 , 0.226723 , 0.270368 , 0.276433 , 0.257219 , 0.171784 , 0.216317 , 0.318964 , 0.293896 , 0.291321 , 0.11219 , 0.082402 , 0.275912 , 0.209485 , 0.271894 , 0.180039 , 0.150148 , 0.167901 , 0.175235 , 0.184849 , 0.244444 , 0.300303 , 0.185892 , 0.273581 , 0.251958 , 0.239363 , 0.413201 , 0.319505 , 0.109182 , 0.237534 , 0.27906 , 0.267734 , 0.323265 , 0.405989 , 0.281713 , 0.245216 , 0.391991 , 0.35192 , 0.292454 , 0.356073 , 0.259254 , 0.213606 , 0.242325 , 0.251076 , 0.261353 , 0.152138 , 0.114501 , 0.183716 , 0.129633 , 0.087534 , 0.211172 , 0.22295 , 0.205622 , 0.16443 , 0.147875 , 0.282332 , 0.223986 , 0.27653 , 0.195602 , 0.248004 , 0.252016 , 0.232035 , 0.238043 , 0.272905 , 0.210631 , 0.204836 , 0.17973 , 0.183999 , 0.181179 , 0.178352 , 0.369505 , 0.307612 , 0.293825 , 0.332808 , 0.332035 , 0.247264 , 0.341791 , 0.37134 , 0.21096 , 0.267109 , 0.317013 , 0.277077 , 0.353375 , 0.293188 , 0.204121 , 0.201642 , 0.228816 , 0.142718 , 0.171179 , 0.171842 , 0.262177 , 0.236169 , 0.260226 , 0.242447 , 0.297032 , 0.253078 , 0.303188 , 0.319943 , 0.310876 , 0.321572 , 0.175899 , 0.204192 , 0.163915 , 0.203941 , 0.137759 , 0.191011 , 0.112512 , 0.097605 , 0.260979 , 0.171159 , 0.279151 , 0.29049 , 0.296684 , 0.352866 , 0.285616 , 0.287071 , 0.328372 , 0.26407 , 0.220451 , 0.321366 , 0.177283 , 0.243008 , 0.135145 , 0.196221 , 0.191771 , 0.336421 , 0.245731 , 0.201597 , 0.284997 , 0.254347 
 829 , 0.221738 , 0.30491 , 0.343116 , 0.247798 , 0.243104 , 0.32269 , 0.283911 , 0.338595 , 0.272049 , 0.24727 , 0.250928 , 0.23016 , 0.227346 , 0.27089 , 0.277124 , 0.25758 , 0.172347 , 0.217017 , 0.319792 , 0.294626 , 0.291909 , 0.112504 , 0.08267 , 0.276737 , 0.210082 , 0.272584 , 0.180621 , 0.150549 , 0.168303 , 0.175734 , 0.185245 , 0.244926 , 0.300879 , 0.186262 , 0.274265 , 0.252377 , 0.239961 , 0.414188 , 0.320333 , 0.10933 , 0.238042 , 0.279635 , 0.268321 , 0.323926 , 0.406699 , 0.28225 , 0.245615 , 0.392642 , 0.35264 , 0.293029 , 0.356858 , 0.259673 , 0.213907 , 0.242698 , 0.251494 , 0.261811 , 0.152584 , 0.114881 , 0.184337 , 0.129936 , 0.08788 , 0.211544 , 0.223328 , 0.206045 , 0.164761 , 0.148179 , 0.282951 , 0.22441 , 0.277014 , 0.196005 , 0.248674 , 0.252615 , 0.232446 , 0.238712 , 0.273788 , 0.211132 , 0.205349 , 0.180287 , 0.184311 , 0.181581 , 0.178722 , 0.370084 , 0.308214 , 0.294369 , 0.33334 , 0.332426 , 0.247637 , 0.342465 , 0.37192 , 0.211318 , 0.267632 , 0.317525 , 0.277742 , 0.353921 , 0.293647 , 0.204402 , 0.202071 , 0.229446 , 0.143092 , 0.171645 , 0.172289 , 0.262783 , 0.236684 , 0.260722 , 0.242859 , 0.297762 , 0.253407 , 0.303809 , 0.320661 , 0.311627 , 0.322297 , 0.176378 , 0.20475 , 0.164452 , 0.204531 , 0.138198 , 0.191408 , 0.112807 , 0.097874 , 0.261804 , 0.171542 , 0.279616 , 0.291007 , 0.297125 , 0.353496 , 0.286203 , 0.287459 , 0.329007 , 0.264502 , 0.220849 , 0.321975 , 0.177614 , 0.243645 , 0.135365 , 0.196611 , 0.192316 , 0.336882 , 0.246214 , 0.201988 , 0.285398 , 0.254798 
 830 , 0.222289 , 0.305773 , 0.344016 , 0.247988 , 0.243551 , 0.323501 , 0.284273 , 0.339206 , 0.272566 , 0.247782 , 0.25142 , 0.230917 , 0.227955 , 0.271427 , 0.277801 , 0.257956 , 0.1729 , 0.217717 , 0.320609 , 0.295361 , 0.292509 , 0.112835 , 0.08295 , 0.277563 , 0.210692 , 0.273294 , 0.181206 , 0.150936 , 0.168714 , 0.176222 , 0.185643 , 0.245418 , 0.301446 , 0.186641 , 0.274942 , 0.252804 , 0.240557 , 0.415182 , 0.32117 , 0.109473 , 0.238554 , 0.280223 , 0.268915 , 0.324608 , 0.40743 , 0.282805 , 0.246017 , 0.393302 , 0.353372 , 0.29361 , 0.357635 , 0.260093 , 0.214227 , 0.243081 , 0.251909 , 0.262264 , 0.153022 , 0.115269 , 0.184961 , 0.130253 , 0.08823 , 0.211922 , 0.223699 , 0.206461 , 0.165095 , 0.148502 , 0.283571 , 0.224839 , 0.277518 , 0.196416 , 0.249353 , 0.253216 , 0.232856 , 0.239398 , 0.274678 , 0.211645 , 0.205862 , 0.180846 , 0.184639 , 0.181986 , 0.179107 , 0.370674 , 0.308806 , 0.294923 , 0.333868 , 0.332838 , 0.248001 , 0.34314 , 0.372523 , 0.21169 , 0.268155 , 0.318047 , 0.278413 , 0.354473 , 0.294112 , 0.204684 , 0.202507 , 0.230067 , 0.143473 , 0.172121 , 0.172739 , 0.263403 , 0.237202 , 0.261233 , 0.243274 , 0.298491 , 0.253744 , 0.304428 , 0.321382 , 0.312387 , 0.323024 , 0.17686 , 0.205321 , 0.164986 , 0.205135 , 0.138643 , 0.191825 , 0.113099 , 0.098147 , 0.262637 , 0.17194 , 0.2801 , 0.29153 , 0.297563 , 0.354132 , 0.286791 , 0.287847 , 0.329644 , 0.264929 , 0.221258 , 0.322599 , 0.177955 , 0.244292 , 0.135597 , 0.197008 , 0.192855 , 0.337345 , 0.246681 , 0.202392 , 0.285805 , 0.255251 
 831 , 0.222802 , 0.306609 , 0.344968 , 0.248424 , 0.244159 , 0.324274 , 0.284712 , 0.339989 , 0.273184 , 0.248726 , 0.252271 , 0.231666 , 0.228379 , 0.272174 , 0.278253 , 0.258479 , 0.173353 , 0.21835 , 0.321327 , 0.296104 , 0.293235 , 0.11325 , 0.083293 , 0.27833 , 0.211351 , 0.274149 , 0.181702 , 0.151204 , 0.169152 , 0.176633 , 0.18607 , 0.245954 , 0.301984 , 0.18708 , 0.275538 , 0.253319 , 0.241129 , 0.416264 , 0.321971 , 0.109609 , 0.239135 , 0.280878 , 0.269511 , 0.325496 , 0.408287 , 0.283515 , 0.246468 , 0.394038 , 0.354141 , 0.294213 , 0.358329 , 0.260537 , 0.214639 , 0.243535 , 0.252226 , 0.262679 , 0.153411 , 0.115676 , 0.185543 , 0.130677 , 0.08849 , 0.212419 , 0.224076 , 0.206803 , 0.165434 , 0.148914 , 0.284178 , 0.225356 , 0.278124 , 0.196877 , 0.250032 , 0.253821 , 0.233281 , 0.240113 , 0.275583 , 0.212194 , 0.206327 , 0.181304 , 0.185015 , 0.182384 , 0.179535 , 0.371343 , 0.30933 , 0.295506 , 0.334367 , 0.333447 , 0.248327 , 0.343817 , 0.373247 , 0.212078 , 0.26863 , 0.318574 , 0.279051 , 0.355087 , 0.294541 , 0.20497 , 0.202957 , 0.230611 , 0.143871 , 0.172684 , 0.173205 , 0.264011 , 0.237675 , 0.261888 , 0.243779 , 0.299205 , 0.254201 , 0.304994 , 0.322054 , 0.31319 , 0.323733 , 0.177412 , 0.205993 , 0.165511 , 0.205761 , 0.13904 , 0.192407 , 0.113328 , 0.098416 , 0.263355 , 0.172388 , 0.280685 , 0.292007 , 0.297983 , 0.354759 , 0.287304 , 0.28825 , 0.33025 , 0.265349 , 0.221702 , 0.323302 , 0.178344 , 0.244899 , 0.135894 , 0.197392 , 0.193217 , 0.33786 , 0.247086 , 0.202828 , 0.28632 , 0.255757 
 832 , 0.223313 , 0.307375 , 0.345937 , 0.248837 , 0.244838 , 0.325126 , 0.285175 , 0.340781 , 0.273795 , 0.249731 , 0.253202 , 0.232365 , 0.22872 , 0.273043 , 0.278726 , 0.259001 , 0.173833 , 0.218973 , 0.322104 , 0.296773 , 0.293906 , 0.113669 , 0.083606 , 0.279157 , 0.211985 , 0.27503 , 0.182153 , 0.151505 , 0.169577 , 0.177042 , 0.186544 , 0.246452 , 0.302521 , 0.18756 , 0.276167 , 0.253826 , 0.241739 , 0.417295 , 0.322709 , 0.10974 , 0.23972 , 0.281536 , 0.270098 , 0.326405 , 0.409201 , 0.284255 , 0.24696 , 0.394787 , 0.354938 , 0.294812 , 0.359008 , 0.261097 , 0.215058 , 0.244002 , 0.252502 , 0.263103 , 0.153813 , 0.116073 , 0.186158 , 0.131111 , 0.088749 , 0.212936 , 0.224528 , 0.207163 , 0.165739 , 0.149319 , 0.28477 , 0.225859 , 0.278726 , 0.197377 , 0.250676 , 0.254507 , 0.233741 , 0.240832 , 0.27647 , 0.212724 , 0.206725 , 0.181761 , 0.185329 , 0.182751 , 0.179903 , 0.372149 , 0.30987 , 0.296034 , 0.334931 , 0.334037 , 0.248715 , 0.344472 , 0.373911 , 0.212409 , 0.269095 , 0.31907 , 0.279607 , 0.355755 , 0.295037 , 0.205215 , 0.203389 , 0.231169 , 0.144272 , 0.173229 , 0.173692 , 0.26455 , 0.238055 , 0.262628 , 0.244272 , 0.299769 , 0.254726 , 0.305626 , 0.322696 , 0.313856 , 0.324515 , 0.177948 , 0.206661 , 0.166061 , 0.206359 , 0.139411 , 0.192967 , 0.113547 , 0.098702 , 0.264068 , 0.17285 , 0.28124 , 0.292433 , 0.298477 , 0.355414 , 0.287843 , 0.288595 , 0.330835 , 0.26581 , 0.222085 , 0.323905 , 0.178694 , 0.245481 , 0.136171 , 0.197776 , 0.193565 , 0.338454 , 0.247545 , 0.203318 , 0.286917 , 0.256243 
 833 , 0.223817 , 0.308153 , 0.346912 , 0.249256 , 0.245522 , 0.325984 , 0.28565 , 0.341579 , 0.274406 , 0.25074 , 0.254146 , 0.23307 , 0.229073 , 0.273917 , 0.279199 , 0.259524 , 0.174314 , 0.219595 , 0.322893 , 0.297454 , 0.294582 , 0.114093 , 0.083918 , 0.279989 , 0.212623 , 0.275909 , 0.182603 , 0.151811 , 0.170009 , 0.177456 , 0.187017 , 0.246949 , 0.303057 , 0.188039 , 0.276802 , 0.254326 , 0.242348 , 0.418333 , 0.323459 , 0.109871 , 0.240305 , 0.2822 , 0.270685 , 0.32732 , 0.410121 , 0.284995 , 0.247463 , 0.395535 , 0.355741 , 0.295411 , 0.359699 , 0.261657 , 0.215483 , 0.244475 , 0.252783 , 0.263533 , 0.154208 , 0.116471 , 0.186773 , 0.131545 , 0.089008 , 0.213459 , 0.22498 , 0.207521 , 0.166044 , 0.149723 , 0.285368 , 0.226368 , 0.279334 , 0.197877 , 0.251331 , 0.255199 , 0.234201 , 0.241551 , 0.277361 , 0.213253 , 0.207123 , 0.182217 , 0.185649 , 0.183111 , 0.180283 , 0.372961 , 0.310415 , 0.296574 , 0.335487 , 0.334633 , 0.249108 , 0.345132 , 0.374581 , 0.212739 , 0.269567 , 0.319565 , 0.280169 , 0.356428 , 0.295539 , 0.205459 , 0.203827 , 0.231733 , 0.144673 , 0.173781 , 0.174185 , 0.265095 , 0.238441 , 0.263379 , 0.244771 , 0.300339 , 0.255257 , 0.306264 , 0.323337 , 0.314521 , 0.325303 , 0.17849 , 0.207335 , 0.166616 , 0.206956 , 0.139783 , 0.193533 , 0.113772 , 0.098986 , 0.26478 , 0.173318 , 0.281801 , 0.292866 , 0.298971 , 0.356069 , 0.288388 , 0.28894 , 0.331426 , 0.266271 , 0.222474 , 0.324512 , 0.179043 , 0.246062 , 0.136454 , 0.198166 , 0.193918 , 0.339054 , 0.248003 , 0.203807 , 0.28752 , 0.256735 
 834 , 0.22427 , 0.308788 , 0.347751 , 0.249698 , 0.24592 , 0.32657 , 0.286039 , 0.342316 , 0.274759 , 0.251535 , 0.25492 , 0.233541 , 0.22966 , 0.274643 , 0.279776 , 0.260092 , 0.174849 , 0.220152 , 0.323711 , 0.298278 , 0.294988 , 0.114486 , 0.084093 , 0.280727 , 0.213195 , 0.276699 , 0.183072 , 0.152145 , 0.170384 , 0.177952 , 0.187504 , 0.247449 , 0.303655 , 0.188487 , 0.277399 , 0.254747 , 0.243016 , 0.419323 , 0.324257 , 0.110047 , 0.240781 , 0.282892 , 0.271277 , 0.328131 , 0.411094 , 0.285648 , 0.247918 , 0.396254 , 0.35652 , 0.295952 , 0.360394 , 0.262225 , 0.215842 , 0.24486 , 0.253218 , 0.263908 , 0.154509 , 0.116773 , 0.187382 , 0.131909 , 0.089297 , 0.213979 , 0.22544 , 0.207934 , 0.166337 , 0.150013 , 0.285924 , 0.226769 , 0.279853 , 0.198291 , 0.251946 , 0.255903 , 0.234652 , 0.24231 , 0.278202 , 0.213767 , 0.207548 , 0.18268 , 0.186014 , 0.183541 , 0.18063 , 0.373679 , 0.311023 , 0.297019 , 0.336123 , 0.335172 , 0.24946 , 0.345779 , 0.375169 , 0.213002 , 0.269992 , 0.320011 , 0.280617 , 0.357059 , 0.295997 , 0.205724 , 0.204336 , 0.232371 , 0.145027 , 0.174226 , 0.174624 , 0.265617 , 0.238886 , 0.263998 , 0.245246 , 0.300886 , 0.25582 , 0.306783 , 0.323878 , 0.315083 , 0.326024 , 0.178922 , 0.207895 , 0.167133 , 0.20751 , 0.140126 , 0.194064 , 0.11403 , 0.09928 , 0.265553 , 0.173776 , 0.282307 , 0.293254 , 0.299492 , 0.3567 , 0.288905 , 0.289309 , 0.331954 , 0.266709 , 0.222857 , 0.324842 , 0.179339 , 0.246665 , 0.13665 , 0.198503 , 0.194372 , 0.339618 , 0.248387 , 0.204291 , 0.288089 , 0.257252 
 835 , 0.224687 , 0.309412 , 0.348472 , 0.250164 , 0.246184 , 0.326994 , 0.286451 , 0.343093 , 0.275077 , 0.252154 , 0.255479 , 0.233982 , 0.230393 , 0.275295 , 0.280231 , 0.260608 , 0.175414 , 0.220598 , 0.324459 , 0.299251 , 0.295425 , 0.114869 , 0.084238 , 0.281412 , 0.2138 , 0.277529 , 0.183579 , 0.152447 , 0.170767 , 0.178489 , 0.187938 , 0.247943 , 0.304354 , 0.188926 , 0.277972 , 0.255171 , 0.243675 , 0.420482 , 0.325101 , 0.110254 , 0.24121 , 0.283569 , 0.271944 , 0.328824 , 0.411976 , 0.286201 , 0.248296 , 0.396924 , 0.357177 , 0.296356 , 0.361009 , 0.262746 , 0.216169 , 0.245209 , 0.253791 , 0.264203 , 0.154777 , 0.117052 , 0.187963 , 0.132259 , 0.089585 , 0.214481 , 0.22583 , 0.208357 , 0.166626 , 0.150245 , 0.286535 , 0.227145 , 0.280379 , 0.198613 , 0.252603 , 0.256551 , 0.235105 , 0.24311 , 0.278979 , 0.214282 , 0.208055 , 0.183143 , 0.186487 , 0.18399 , 0.181063 , 0.374245 , 0.311633 , 0.297441 , 0.336732 , 0.335737 , 0.249689 , 0.346348 , 0.375779 , 0.213312 , 0.2705 , 0.320447 , 0.281117 , 0.357536 , 0.296311 , 0.206001 , 0.204929 , 0.233083 , 0.14536 , 0.174682 , 0.175029 , 0.266161 , 0.239419 , 0.264485 , 0.245748 , 0.301613 , 0.256282 , 0.307262 , 0.324375 , 0.315722 , 0.326667 , 0.179349 , 0.208402 , 0.167589 , 0.208062 , 0.140494 , 0.194652 , 0.11433 , 0.099586 , 0.266353 , 0.174207 , 0.282831 , 0.293705 , 0.299925 , 0.357344 , 0.289398 , 0.289744 , 0.332553 , 0.267104 , 0.223332 , 0.32512 , 0.179664 , 0.247256 , 0.136829 , 0.198812 , 0.194864 , 0.340102 , 0.248636 , 0.204736 , 0.288525 , 0.257784 
