JUN23MAT00005.spu,JUN23MAT00004.spu,JUN23MAT00003.spu,
Wavelength,JUN23MAT00006.spu,JUN23MAT00007.spu,JUN23MAT00008.spu,JUN23MAT00009.spu,JUN23MAT00010.spu,JUN23MAT00011.spu,JUN23MAT00012.spu,JUN23MAT00013.spu,JUN23MAT00014.spu,JUN23MAT00015.spu,JUN23MAT00016.spu,JUN23MAT00017.spu,JUN23MAT00018.spu,JUN23MAT00019.spu,JUN23MAT00020.spu,JUN23MAT00021.spu,JUN23MAT00022.spu,JUN23MAT00023.spu,JUN23MAT00024.spu,JUN23MAT00025.spu,JUN23MAT00026.spu,JUN23MAT00027.spu,JUN23MAT00028.spu,JUN23MAT00029.spu,JUN23MAT00030.spu,JUN23MAT00031.spu,JUN23MAT00032.spu,JUN23MAT00033.spu,JUN23MAT00034.spu,JUN23MAT00035.spu,JUN23MAT00036.spu,JUN23MAT00037.spu,JUN23MAT00038.spu,JUN23MAT00039.spu,JUN23MAT00040.spu,JUN23MAT00041.spu,JUN23MAT00042.spu,JUN23MAT00043.spu,JUN23MAT00044.spu,JUN23MAT00045.spu,JUN23MAT00046.spu,JUN23MAT00047.spu,JUN23MAT00048.spu,JUN23MAT00049.spu,JUN23MAT00050.spu,JUN23MAT00051.spu,JUN23MAT00052.spu,JUN23MAT00053.spu,JUN23MAT00054.spu,JUN23MAT00055.spu,JUN23MAT00056.spu,JUN23MAT00057.spu,JUN23MAT00058.spu,JUN23MAT00059.spu,JUN23MAT00060.spu,JUN23MAT00061.spu,JUN23MAT00062.spu,JUN23MAT00063.spu,JUN23MAT00064.spu,JUN23MAT00065.spu,JUN23MAT00066.spu,JUN23MAT00067.spu,JUN23MAT00068.spu,JUN23MAT00069.spu,JUN23MAT00070.spu,JUN23MAT00071.spu,JUN23MAT00072.spu,JUN23MAT00073.spu,JUN23MAT00074.spu,JUN23MAT00075.spu,JUN23MAT00076.spu,JUN23MAT00077.spu,JUN23MAT00078.spu,JUN23MAT00079.spu,JUN23MAT00080.spu,JUN23MAT00081.spu,JUN23MAT00082.spu,JUN23MAT00083.spu,JUN23MAT00084.spu,JUN23MAT00085.spu,JUN23MAT00086.spu,JUN23MAT00087.spu,JUN23MAT00088.spu,JUN23MAT00089.spu,JUN23MAT00090.spu,JUN23MAT00091.spu,JUN23MAT00092.spu,JUN23MAT00093.spu,JUN23MAT00094.spu,JUN23MAT00095.spu,JUN23MAT00096.spu,JUN23MAT00097.spu,JUN23MAT00098.spu,JUN23MAT00099.spu,JUN23MAT00100.spu
 484 , 0.025593 , 0.040123 , 0.033779 , 0.036994 , 0.037058 , 0.031009 , 0.049633 , 0.039549 , 0.036155 , 0.046074 , 0.05695 , 0.052009 , 0.090954 , 0.055423 , 0.062117 , 0.025133 , 0.037518 , 0.067887 , 0.043153 , 0.031712 , 0.043198 , 0.056871 , 0.041556 , 0.047636 , 0.040697 , 0.067413 , 0.062671 , 0.06648 , 0.052108 , 0.061333 , 0.037438 , 0.040653 , 0.060784 , 0.067473 , 0.047252 , 0.086062 , 0.043009 , 0.037732 , 0.045055 , 0.032212 , 0.061458 , 0.028563 , 0.028797 , 0.040024 , 0.043638 , 0.032436 , 0.040054 , 0.036529 , 0.032341 , 0.04489 , 0.02986 , 0.033549 , 0.040902 , 0.051395 , 0.053137 , 0.031917 , 0.033979 , 0.0182 , 0.029536 , 0.02703 , 0.030529 , 0.051475 , 0.036405 , 0.036994 , 0.027754 , 0.052373 , 0.020112 , 0.036594 , 0.031807 , 0.024519 , 0.032925 , 0.032112 , 0.034608 , 0.041436 , 0.036929 , 0.040952 , 0.038526 , 0.051919 , 0.029566 , 0.033185 , 0.028278 , 0.027325 , 0.028158 , 0.024265 , 0.02706 , 0.048959 , 0.038816 , 0.045979 , 0.034553 , 0.03618 , 0.054939 , 0.028323 , 0.044586 , 0.06004 , 0.043613 
 485 , 0.025584 , 0.040142 , 0.033761 , 0.036988 , 0.037023 , 0.031035 , 0.049641 , 0.03953 , 0.036198 , 0.04605 , 0.056947 , 0.051994 , 0.090872 , 0.055281 , 0.062011 , 0.025151 , 0.037481 , 0.067894 , 0.043151 , 0.031712 , 0.043151 , 0.056734 , 0.041465 , 0.047627 , 0.040624 , 0.067312 , 0.062632 , 0.066462 , 0.051964 , 0.061255 , 0.037471 , 0.040629 , 0.060702 , 0.067342 , 0.047149 , 0.086028 , 0.043006 , 0.037695 , 0.045115 , 0.032209 , 0.061493 , 0.028603 , 0.028792 , 0.039983 , 0.043648 , 0.032408 , 0.040017 , 0.036436 , 0.032363 , 0.044891 , 0.029841 , 0.033482 , 0.040823 , 0.051283 , 0.053068 , 0.031801 , 0.033915 , 0.018183 , 0.029454 , 0.026972 , 0.030503 , 0.051457 , 0.036387 , 0.036959 , 0.027762 , 0.052337 , 0.020108 , 0.036546 , 0.031786 , 0.02447 , 0.03296 , 0.032174 , 0.034626 , 0.041475 , 0.036909 , 0.040893 , 0.0385 , 0.05183 , 0.029548 , 0.033209 , 0.02821 , 0.027305 , 0.028081 , 0.024246 , 0.027026 , 0.04891 , 0.038814 , 0.045986 , 0.034566 , 0.036173 , 0.054963 , 0.02831 , 0.044563 , 0.060046 , 0.043628 
 486 , 0.02558 , 0.040159 , 0.033741 , 0.036982 , 0.036987 , 0.031061 , 0.049648 , 0.03951 , 0.036234 , 0.046026 , 0.056948 , 0.051982 , 0.090783 , 0.055144 , 0.061898 , 0.025169 , 0.037438 , 0.067899 , 0.043142 , 0.031705 , 0.043102 , 0.056601 , 0.041373 , 0.047617 , 0.040555 , 0.067215 , 0.062587 , 0.066447 , 0.051819 , 0.061175 , 0.037508 , 0.040605 , 0.06062 , 0.06721 , 0.047047 , 0.085996 , 0.043003 , 0.037661 , 0.045174 , 0.032205 , 0.061527 , 0.028637 , 0.028791 , 0.039946 , 0.043657 , 0.032379 , 0.039985 , 0.036338 , 0.032389 , 0.044891 , 0.029827 , 0.033409 , 0.040748 , 0.051175 , 0.052998 , 0.031685 , 0.033846 , 0.018167 , 0.029371 , 0.026908 , 0.030481 , 0.051442 , 0.036373 , 0.036918 , 0.02777 , 0.0523 , 0.020104 , 0.036502 , 0.031764 , 0.02442 , 0.032993 , 0.03224 , 0.034643 , 0.041512 , 0.036893 , 0.040833 , 0.038469 , 0.051745 , 0.029529 , 0.033226 , 0.028147 , 0.027285 , 0.028008 , 0.024232 , 0.026987 , 0.04886 , 0.038816 , 0.045996 , 0.034579 , 0.036165 , 0.054985 , 0.028295 , 0.044544 , 0.060055 , 0.043642 
 487 , 0.025746 , 0.040349 , 0.033899 , 0.037092 , 0.037132 , 0.031196 , 0.049933 , 0.039681 , 0.036449 , 0.046225 , 0.05718 , 0.052171 , 0.091114 , 0.055279 , 0.062091 , 0.025226 , 0.037656 , 0.068244 , 0.043344 , 0.031835 , 0.043275 , 0.056725 , 0.041523 , 0.047829 , 0.040711 , 0.067412 , 0.062823 , 0.066724 , 0.051893 , 0.061408 , 0.037696 , 0.040716 , 0.060833 , 0.067378 , 0.047191 , 0.086431 , 0.043196 , 0.037805 , 0.045483 , 0.03236 , 0.061868 , 0.028791 , 0.028934 , 0.040127 , 0.043874 , 0.032488 , 0.040161 , 0.036473 , 0.032538 , 0.045077 , 0.029954 , 0.033518 , 0.040859 , 0.051304 , 0.053156 , 0.031776 , 0.033983 , 0.018217 , 0.029439 , 0.026979 , 0.030587 , 0.051705 , 0.036538 , 0.037082 , 0.02787 , 0.052537 , 0.020197 , 0.036622 , 0.031919 , 0.024509 , 0.033162 , 0.032389 , 0.034795 , 0.041721 , 0.037052 , 0.040958 , 0.038572 , 0.051903 , 0.029652 , 0.033379 , 0.028241 , 0.02739 , 0.028058 , 0.024291 , 0.027112 , 0.049057 , 0.038978 , 0.04622 , 0.034756 , 0.03632 , 0.055274 , 0.028424 , 0.04472 , 0.060309 , 0.043889 
 488 , 0.026007 , 0.040637 , 0.034153 , 0.037254 , 0.037368 , 0.03139 , 0.050361 , 0.039938 , 0.036748 , 0.046536 , 0.057535 , 0.052465 , 0.091648 , 0.055556 , 0.062437 , 0.025307 , 0.037998 , 0.068762 , 0.043649 , 0.03204 , 0.04355 , 0.056989 , 0.041788 , 0.048154 , 0.04099 , 0.067765 , 0.063201 , 0.067145 , 0.052083 , 0.061807 , 0.037963 , 0.040895 , 0.061202 , 0.067696 , 0.047459 , 0.087109 , 0.04349 , 0.038048 , 0.045921 , 0.032595 , 0.062367 , 0.029003 , 0.029147 , 0.040419 , 0.044204 , 0.032675 , 0.040444 , 0.036728 , 0.032749 , 0.045355 , 0.030159 , 0.033721 , 0.041064 , 0.051562 , 0.053427 , 0.031975 , 0.034217 , 0.018297 , 0.029579 , 0.027118 , 0.03076 , 0.052118 , 0.036802 , 0.037348 , 0.028021 , 0.052911 , 0.020336 , 0.036837 , 0.032168 , 0.024662 , 0.033399 , 0.032575 , 0.035021 , 0.042017 , 0.037298 , 0.041173 , 0.038747 , 0.052187 , 0.029852 , 0.033602 , 0.028423 , 0.027555 , 0.02818 , 0.024399 , 0.027326 , 0.049384 , 0.039223 , 0.046561 , 0.035011 , 0.036554 , 0.055704 , 0.028631 , 0.044998 , 0.060686 , 0.044259 
 489 , 0.026263 , 0.040921 , 0.034402 , 0.037421 , 0.037605 , 0.031588 , 0.050786 , 0.0402 , 0.037053 , 0.046848 , 0.057896 , 0.05276 , 0.092189 , 0.055828 , 0.062784 , 0.025383 , 0.03834 , 0.069277 , 0.043959 , 0.03224 , 0.04383 , 0.05725 , 0.04206 , 0.048484 , 0.041269 , 0.068114 , 0.063579 , 0.067567 , 0.052272 , 0.062202 , 0.038236 , 0.04107 , 0.061565 , 0.068014 , 0.047728 , 0.087779 , 0.043785 , 0.038286 , 0.046361 , 0.032831 , 0.062863 , 0.029212 , 0.029366 , 0.040712 , 0.044536 , 0.032856 , 0.040727 , 0.036978 , 0.032956 , 0.045635 , 0.03036 , 0.033925 , 0.041269 , 0.05182 , 0.053699 , 0.03218 , 0.034457 , 0.018377 , 0.029719 , 0.027257 , 0.030937 , 0.052526 , 0.037063 , 0.037614 , 0.028167 , 0.053287 , 0.02048 , 0.037048 , 0.032419 , 0.024821 , 0.033642 , 0.032757 , 0.035243 , 0.042313 , 0.037545 , 0.041388 , 0.038917 , 0.052471 , 0.030047 , 0.033826 , 0.0286 , 0.027725 , 0.028297 , 0.024503 , 0.027541 , 0.049707 , 0.039469 , 0.046903 , 0.035273 , 0.036794 , 0.056131 , 0.028834 , 0.045277 , 0.061063 , 0.044625 
 490 , 0.02654 , 0.04126 , 0.03473 , 0.037681 , 0.037915 , 0.031844 , 0.05128 , 0.040527 , 0.037402 , 0.047227 , 0.058363 , 0.053154 , 0.092894 , 0.05622 , 0.063243 , 0.025558 , 0.038733 , 0.069918 , 0.044346 , 0.032522 , 0.044181 , 0.057586 , 0.042377 , 0.048887 , 0.041589 , 0.068582 , 0.064071 , 0.068109 , 0.052556 , 0.062695 , 0.038568 , 0.04133 , 0.062037 , 0.068433 , 0.048049 , 0.088622 , 0.044171 , 0.038578 , 0.046858 , 0.033125 , 0.063473 , 0.029461 , 0.02962 , 0.041071 , 0.044944 , 0.03312 , 0.041086 , 0.037287 , 0.033229 , 0.046051 , 0.030622 , 0.034186 , 0.041564 , 0.052167 , 0.054071 , 0.032447 , 0.034755 , 0.018504 , 0.029939 , 0.027442 , 0.031166 , 0.053014 , 0.037397 , 0.03796 , 0.028384 , 0.053757 , 0.020647 , 0.037332 , 0.032716 , 0.025029 , 0.033942 , 0.03302 , 0.035527 , 0.042681 , 0.03786 , 0.041684 , 0.039171 , 0.05285 , 0.030313 , 0.034117 , 0.028828 , 0.02794 , 0.028484 , 0.02467 , 0.027801 , 0.050123 , 0.039814 , 0.047322 , 0.035602 , 0.037103 , 0.056668 , 0.029087 , 0.045642 , 0.061549 , 0.045064 
 491 , 0.026854 , 0.041722 , 0.035241 , 0.038168 , 0.038409 , 0.032235 , 0.051936 , 0.041024 , 0.037882 , 0.04775 , 0.059084 , 0.053773 , 0.094009 , 0.0569 , 0.063978 , 0.02595 , 0.039242 , 0.070829 , 0.044924 , 0.032973 , 0.044713 , 0.058115 , 0.042821 , 0.049472 , 0.042003 , 0.069323 , 0.064846 , 0.068947 , 0.05307 , 0.063405 , 0.039056 , 0.041767 , 0.062748 , 0.069082 , 0.048503 , 0.089863 , 0.044768 , 0.039001 , 0.047474 , 0.033555 , 0.064324 , 0.029815 , 0.029961 , 0.041591 , 0.045531 , 0.03357 , 0.041611 , 0.037746 , 0.033655 , 0.046796 , 0.031035 , 0.034584 , 0.042048 , 0.052714 , 0.054672 , 0.032867 , 0.035196 , 0.018738 , 0.030337 , 0.027742 , 0.031527 , 0.053678 , 0.037897 , 0.038494 , 0.028751 , 0.054451 , 0.020871 , 0.037776 , 0.033123 , 0.025373 , 0.034378 , 0.033455 , 0.035939 , 0.043212 , 0.038338 , 0.042173 , 0.039628 , 0.053457 , 0.030739 , 0.034569 , 0.029178 , 0.028274 , 0.028817 , 0.024992 , 0.028164 , 0.050736 , 0.040376 , 0.047916 , 0.036115 , 0.037586 , 0.057457 , 0.029439 , 0.046214 , 0.062291 , 0.045667 
 492 , 0.02717 , 0.04218 , 0.035757 , 0.038653 , 0.038895 , 0.032623 , 0.052587 , 0.041518 , 0.038365 , 0.04827 , 0.059809 , 0.054396 , 0.095126 , 0.057585 , 0.064711 , 0.026341 , 0.039749 , 0.071746 , 0.045501 , 0.033427 , 0.045248 , 0.058646 , 0.043267 , 0.05006 , 0.042413 , 0.070068 , 0.065616 , 0.06978 , 0.053587 , 0.064115 , 0.039542 , 0.042206 , 0.063468 , 0.069735 , 0.048958 , 0.091103 , 0.045364 , 0.039416 , 0.048094 , 0.033983 , 0.065176 , 0.030162 , 0.030304 , 0.042115 , 0.046123 , 0.034023 , 0.04214 , 0.038208 , 0.034079 , 0.047538 , 0.031446 , 0.034984 , 0.042534 , 0.053264 , 0.055275 , 0.03329 , 0.035641 , 0.018973 , 0.030738 , 0.028044 , 0.031885 , 0.054335 , 0.0384 , 0.039032 , 0.029126 , 0.055139 , 0.0211 , 0.038223 , 0.033528 , 0.025715 , 0.034817 , 0.033892 , 0.036358 , 0.043747 , 0.03882 , 0.042655 , 0.040083 , 0.054067 , 0.031168 , 0.035024 , 0.02952 , 0.028605 , 0.029151 , 0.02531 , 0.02853 , 0.051353 , 0.040937 , 0.048513 , 0.036626 , 0.038066 , 0.058242 , 0.029788 , 0.046785 , 0.063038 , 0.046274 
 493 , 0.027488 , 0.042642 , 0.036266 , 0.039141 , 0.03939 , 0.033014 , 0.053241 , 0.042016 , 0.038846 , 0.048794 , 0.060533 , 0.055012 , 0.096244 , 0.058263 , 0.065443 , 0.02673 , 0.040255 , 0.072659 , 0.046076 , 0.033884 , 0.045781 , 0.059174 , 0.04371 , 0.050646 , 0.042825 , 0.070817 , 0.06639 , 0.070618 , 0.054101 , 0.064827 , 0.040031 , 0.042647 , 0.064181 , 0.070389 , 0.049409 , 0.092346 , 0.045959 , 0.039838 , 0.048712 , 0.034408 , 0.066028 , 0.030516 , 0.030643 , 0.042642 , 0.046707 , 0.034469 , 0.042667 , 0.038662 , 0.0345 , 0.04828 , 0.031854 , 0.03538 , 0.043023 , 0.053811 , 0.055882 , 0.033716 , 0.036083 , 0.019209 , 0.031137 , 0.028343 , 0.032246 , 0.054996 , 0.038902 , 0.039568 , 0.029493 , 0.055831 , 0.021326 , 0.038667 , 0.03393 , 0.026053 , 0.035253 , 0.034327 , 0.036769 , 0.04428 , 0.039304 , 0.043145 , 0.04054 , 0.054676 , 0.031594 , 0.035477 , 0.029869 , 0.028938 , 0.029488 , 0.025631 , 0.028898 , 0.051969 , 0.041502 , 0.049114 , 0.037136 , 0.03855 , 0.059027 , 0.030144 , 0.047359 , 0.063779 , 0.04688 
 494 , 0.027798 , 0.043203 , 0.036583 , 0.039612 , 0.039786 , 0.03341 , 0.053876 , 0.04239 , 0.039305 , 0.049379 , 0.061101 , 0.05557 , 0.09711 , 0.058768 , 0.066012 , 0.027122 , 0.040681 , 0.073488 , 0.046626 , 0.03428 , 0.046217 , 0.059663 , 0.044145 , 0.051195 , 0.043275 , 0.071451 , 0.067051 , 0.07138 , 0.054536 , 0.065557 , 0.040456 , 0.04306 , 0.064764 , 0.07096 , 0.049865 , 0.09338 , 0.046462 , 0.040364 , 0.049307 , 0.034802 , 0.06679 , 0.030919 , 0.031021 , 0.043167 , 0.047286 , 0.034838 , 0.043188 , 0.039054 , 0.034899 , 0.048724 , 0.03228 , 0.035795 , 0.0435 , 0.05428 , 0.056368 , 0.03406 , 0.036516 , 0.019448 , 0.03143 , 0.028678 , 0.032633 , 0.055662 , 0.039371 , 0.040103 , 0.029819 , 0.056455 , 0.021627 , 0.039105 , 0.034316 , 0.026411 , 0.0356 , 0.034715 , 0.037191 , 0.044789 , 0.039704 , 0.043582 , 0.040921 , 0.055166 , 0.032019 , 0.035933 , 0.030228 , 0.029348 , 0.029808 , 0.025935 , 0.029297 , 0.052525 , 0.04194 , 0.04965 , 0.037545 , 0.039013 , 0.059745 , 0.030499 , 0.04791 , 0.064513 , 0.047486 
 495 , 0.02811 , 0.043776 , 0.036892 , 0.040074 , 0.040177 , 0.033807 , 0.054512 , 0.042753 , 0.039761 , 0.049962 , 0.061659 , 0.056116 , 0.097954 , 0.059258 , 0.066574 , 0.027518 , 0.041108 , 0.074308 , 0.04718 , 0.03467 , 0.04664 , 0.060147 , 0.044589 , 0.051741 , 0.043725 , 0.072081 , 0.06769 , 0.072127 , 0.054965 , 0.066292 , 0.040881 , 0.043473 , 0.065335 , 0.071531 , 0.050316 , 0.094401 , 0.046959 , 0.040897 , 0.0499 , 0.035185 , 0.067557 , 0.031328 , 0.031395 , 0.043689 , 0.047864 , 0.0352 , 0.043709 , 0.039437 , 0.035292 , 0.049154 , 0.032711 , 0.036213 , 0.043972 , 0.054743 , 0.056846 , 0.034398 , 0.036948 , 0.019693 , 0.031714 , 0.029014 , 0.03302 , 0.056332 , 0.039838 , 0.040635 , 0.030135 , 0.057083 , 0.02194 , 0.039534 , 0.034701 , 0.026773 , 0.03594 , 0.035097 , 0.037617 , 0.045298 , 0.0401 , 0.044018 , 0.041293 , 0.055648 , 0.032444 , 0.036388 , 0.030588 , 0.02976 , 0.03013 , 0.026238 , 0.029698 , 0.053088 , 0.042373 , 0.050183 , 0.03794 , 0.039478 , 0.060456 , 0.030855 , 0.04846 , 0.065243 , 0.04809 
 496 , 0.028423 , 0.044348 , 0.037197 , 0.040545 , 0.040565 , 0.0342 , 0.055147 , 0.043118 , 0.040219 , 0.050548 , 0.062215 , 0.056671 , 0.098802 , 0.05975 , 0.067134 , 0.027912 , 0.041532 , 0.075127 , 0.047732 , 0.035063 , 0.047071 , 0.060629 , 0.04503 , 0.052289 , 0.044177 , 0.072709 , 0.068332 , 0.072879 , 0.055395 , 0.067025 , 0.04131 , 0.043888 , 0.065909 , 0.072094 , 0.050765 , 0.095423 , 0.047453 , 0.041434 , 0.050496 , 0.035574 , 0.068317 , 0.03174 , 0.031771 , 0.044213 , 0.04844 , 0.035564 , 0.044229 , 0.039816 , 0.035693 , 0.049582 , 0.033141 , 0.036628 , 0.044451 , 0.055214 , 0.057327 , 0.034742 , 0.037383 , 0.019934 , 0.031999 , 0.029353 , 0.033409 , 0.057001 , 0.040307 , 0.04117 , 0.030454 , 0.057704 , 0.022249 , 0.039966 , 0.035089 , 0.027131 , 0.036277 , 0.035481 , 0.038039 , 0.045805 , 0.040493 , 0.044451 , 0.041661 , 0.056133 , 0.032867 , 0.03684 , 0.030945 , 0.030175 , 0.030454 , 0.026542 , 0.030102 , 0.053643 , 0.042808 , 0.050718 , 0.038344 , 0.039945 , 0.061166 , 0.031213 , 0.049008 , 0.065976 , 0.048693 
 497 , 0.028767 , 0.044902 , 0.037545 , 0.040969 , 0.040954 , 0.034593 , 0.055698 , 0.043543 , 0.040679 , 0.051091 , 0.062728 , 0.057166 , 0.099619 , 0.060191 , 0.067646 , 0.02829 , 0.042007 , 0.075838 , 0.048217 , 0.03546 , 0.04746 , 0.061052 , 0.045441 , 0.052803 , 0.04458 , 0.07328 , 0.068922 , 0.073539 , 0.055765 , 0.067615 , 0.041701 , 0.044243 , 0.066463 , 0.072616 , 0.051169 , 0.096382 , 0.047989 , 0.041903 , 0.051086 , 0.035973 , 0.069036 , 0.032139 , 0.032124 , 0.044715 , 0.049016 , 0.035942 , 0.044684 , 0.040212 , 0.036113 , 0.050085 , 0.03354 , 0.037042 , 0.044881 , 0.055651 , 0.057789 , 0.035112 , 0.037789 , 0.020207 , 0.032352 , 0.029686 , 0.033784 , 0.057638 , 0.040798 , 0.041706 , 0.030817 , 0.058271 , 0.022454 , 0.040362 , 0.03547 , 0.02759 , 0.036637 , 0.035849 , 0.038427 , 0.046282 , 0.040918 , 0.044886 , 0.042012 , 0.056596 , 0.033307 , 0.037265 , 0.031258 , 0.030536 , 0.030785 , 0.026884 , 0.030526 , 0.054178 , 0.043299 , 0.051252 , 0.03877 , 0.040394 , 0.061809 , 0.031579 , 0.049519 , 0.06666 , 0.049244 
 498 , 0.02914 , 0.045447 , 0.037925 , 0.041369 , 0.041353 , 0.034986 , 0.056194 , 0.044011 , 0.04114 , 0.0516 , 0.063216 , 0.057629 , 0.100413 , 0.060589 , 0.068121 , 0.028651 , 0.042518 , 0.07647 , 0.048662 , 0.03586 , 0.047824 , 0.061447 , 0.045832 , 0.053301 , 0.044932 , 0.073796 , 0.069494 , 0.074139 , 0.056089 , 0.068111 , 0.042076 , 0.044563 , 0.066992 , 0.073104 , 0.051543 , 0.097313 , 0.048557 , 0.042331 , 0.051684 , 0.036386 , 0.069718 , 0.032536 , 0.032464 , 0.045208 , 0.049598 , 0.036323 , 0.045083 , 0.040615 , 0.036552 , 0.050638 , 0.033925 , 0.037457 , 0.045286 , 0.056069 , 0.058238 , 0.035507 , 0.03818 , 0.02051 , 0.032755 , 0.030014 , 0.034149 , 0.058253 , 0.041312 , 0.042248 , 0.03121 , 0.058805 , 0.022586 , 0.040734 , 0.035855 , 0.028125 , 0.03701 , 0.036204 , 0.038789 , 0.046747 , 0.041358 , 0.045322 , 0.042347 , 0.057031 , 0.033769 , 0.03767 , 0.031538 , 0.030861 , 0.031132 , 0.027246 , 0.03096 , 0.054701 , 0.043829 , 0.051783 , 0.039221 , 0.040838 , 0.06241 , 0.031949 , 0.050014 , 0.067325 , 0.049754 
 499 , 0.029514 , 0.045989 , 0.038307 , 0.04177 , 0.041744 , 0.035381 , 0.056686 , 0.044487 , 0.041603 , 0.052112 , 0.063706 , 0.058094 , 0.101204 , 0.060988 , 0.068598 , 0.029018 , 0.043037 , 0.077099 , 0.049108 , 0.036268 , 0.04819 , 0.061838 , 0.046229 , 0.053796 , 0.04529 , 0.074319 , 0.070063 , 0.074741 , 0.05642 , 0.068603 , 0.042453 , 0.044883 , 0.067528 , 0.073594 , 0.051914 , 0.098242 , 0.049123 , 0.042755 , 0.052279 , 0.036794 , 0.070402 , 0.03293 , 0.032799 , 0.045702 , 0.050182 , 0.036706 , 0.045488 , 0.041019 , 0.036992 , 0.051194 , 0.034312 , 0.037874 , 0.045692 , 0.056487 , 0.058688 , 0.035902 , 0.038573 , 0.020814 , 0.033159 , 0.030343 , 0.034515 , 0.058866 , 0.041827 , 0.042787 , 0.03161 , 0.059335 , 0.022713 , 0.041107 , 0.036236 , 0.028658 , 0.037378 , 0.03656 , 0.039152 , 0.047209 , 0.041801 , 0.045754 , 0.042682 , 0.057473 , 0.034223 , 0.038077 , 0.031819 , 0.031188 , 0.03148 , 0.027605 , 0.031396 , 0.05522 , 0.044367 , 0.052315 , 0.039673 , 0.041279 , 0.063007 , 0.032325 , 0.050505 , 0.067982 , 0.050266 
 500 , 0.029921 , 0.046582 , 0.038733 , 0.042194 , 0.042163 , 0.035809 , 0.057244 , 0.044971 , 0.042111 , 0.052642 , 0.064251 , 0.058582 , 0.102047 , 0.061411 , 0.069109 , 0.029419 , 0.04357 , 0.077805 , 0.049609 , 0.036709 , 0.048574 , 0.062259 , 0.046655 , 0.054336 , 0.045682 , 0.074877 , 0.070688 , 0.075384 , 0.056768 , 0.069151 , 0.042884 , 0.045227 , 0.068089 , 0.074103 , 0.052313 , 0.099255 , 0.049719 , 0.04324 , 0.052909 , 0.037242 , 0.071138 , 0.033346 , 0.033158 , 0.046252 , 0.050801 , 0.037127 , 0.045944 , 0.041452 , 0.037457 , 0.051785 , 0.034737 , 0.03833 , 0.046137 , 0.056925 , 0.059158 , 0.036332 , 0.039025 , 0.021136 , 0.033577 , 0.030711 , 0.034915 , 0.059534 , 0.042388 , 0.043392 , 0.032029 , 0.0599 , 0.022872 , 0.041525 , 0.036646 , 0.029137 , 0.037776 , 0.036934 , 0.039559 , 0.047701 , 0.042267 , 0.046221 , 0.043052 , 0.057945 , 0.034727 , 0.038534 , 0.032144 , 0.031548 , 0.031861 , 0.028007 , 0.031872 , 0.05578 , 0.044919 , 0.052888 , 0.040155 , 0.04176 , 0.06365 , 0.032698 , 0.051037 , 0.068696 , 0.050838 
 501 , 0.03043 , 0.047333 , 0.039312 , 0.042695 , 0.042642 , 0.036339 , 0.058017 , 0.045479 , 0.042753 , 0.053237 , 0.064956 , 0.059168 , 0.103039 , 0.061915 , 0.069737 , 0.029957 , 0.044155 , 0.078782 , 0.050291 , 0.037269 , 0.04904 , 0.062766 , 0.047197 , 0.055008 , 0.046199 , 0.075551 , 0.071428 , 0.076166 , 0.057209 , 0.069842 , 0.043509 , 0.045626 , 0.068765 , 0.074679 , 0.05277 , 0.100508 , 0.050401 , 0.043903 , 0.053642 , 0.03781 , 0.072064 , 0.033807 , 0.033576 , 0.046976 , 0.051535 , 0.037684 , 0.046582 , 0.041975 , 0.038009 , 0.052486 , 0.035283 , 0.038939 , 0.046708 , 0.057434 , 0.059704 , 0.03687 , 0.039675 , 0.021526 , 0.034038 , 0.031197 , 0.035399 , 0.060371 , 0.043094 , 0.044192 , 0.032515 , 0.060576 , 0.023139 , 0.042091 , 0.037159 , 0.029432 , 0.038251 , 0.037379 , 0.040095 , 0.048321 , 0.042821 , 0.046808 , 0.043514 , 0.058506 , 0.035383 , 0.03916 , 0.032615 , 0.032021 , 0.032357 , 0.028528 , 0.032457 , 0.056463 , 0.045526 , 0.0536 , 0.040736 , 0.042354 , 0.064436 , 0.033088 , 0.051683 , 0.069574 , 0.051609 
 502 , 0.030936 , 0.048091 , 0.039896 , 0.043194 , 0.043125 , 0.036873 , 0.058791 , 0.045985 , 0.043394 , 0.053837 , 0.065667 , 0.059752 , 0.104033 , 0.062416 , 0.070368 , 0.030499 , 0.04474 , 0.079755 , 0.050972 , 0.037833 , 0.049505 , 0.063271 , 0.047737 , 0.055673 , 0.046719 , 0.076225 , 0.072162 , 0.076943 , 0.057646 , 0.070537 , 0.044133 , 0.046027 , 0.06944 , 0.075254 , 0.05323 , 0.101753 , 0.051082 , 0.044566 , 0.054375 , 0.038376 , 0.072991 , 0.034271 , 0.033997 , 0.0477 , 0.052264 , 0.038239 , 0.04722 , 0.042497 , 0.038561 , 0.053188 , 0.035833 , 0.039548 , 0.047283 , 0.057942 , 0.060243 , 0.037406 , 0.040323 , 0.021919 , 0.034498 , 0.031686 , 0.035881 , 0.061208 , 0.043801 , 0.044993 , 0.033 , 0.06125 , 0.023402 , 0.042656 , 0.037669 , 0.029723 , 0.03873 , 0.037817 , 0.040635 , 0.04894 , 0.043373 , 0.047394 , 0.04398 , 0.059066 , 0.036034 , 0.039785 , 0.033079 , 0.032493 , 0.032857 , 0.029047 , 0.033047 , 0.057145 , 0.046133 , 0.054306 , 0.041315 , 0.042951 , 0.065224 , 0.03348 , 0.052328 , 0.070447 , 0.05238 
